Molecule	name_new	BA_suppl	BSH_strain	cult_plt	plate_location	0h	48h	baseline_chng	condition
TUDCA	GUDCA-AZ-52	GUDCA	AZ-52	P1	F9	0	0	NA	NA
TUDCA	GCA-AZ-52	GCA	AZ-52	P1	F10	0	0	NA	NA
TUDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P1	G1	0	0	NA	NA
TUDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P1	G2	0	0	NA	NA
TUDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P1	G3	11489	24911	2.1680591818973	NA
TUDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P1	G4	173450288	161346864	0.930219631977667	NA
TUDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P1	G5	0	4024	4024	NA
TUDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P1	G6	86528	96522	1.1154872932774	NA
TUDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P1	G7	0	0	NA	NA
TUDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P1	G8	0	0	NA	NA
TUDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P1	G9	0	0	NA	NA
TUDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P1	G10	0	0	NA	NA
TUDCA	TLCA-ctrl	TLCA	ctrl	P1	H1	0	1333	1333	NA
TUDCA	TDCA-ctrl	TDCA	ctrl	P1	H2	0	13260	13260	NA
TUDCA	TCDCA-ctrl	TCDCA	ctrl	P1	H3	6580	10846	1.64807779972649	NA
TUDCA	TUDCA-ctrl	TUDCA	ctrl	P1	H4	117336200	222430704	1.89566989645421	NA
TUDCA	TCA-ctrl	TCA	ctrl	P1	H5	6366	20761	3.26071933406628	NA
TUDCA	GLCA-ctrl	GLCA	ctrl	P1	H6	111528	82165	0.736714217826754	NA
TUDCA	GDCA-ctrl	GDCA	ctrl	P1	H7	0	0	NA	NA
TUDCA	GCDCA-ctrl	GCDCA	ctrl	P1	H8	0	0	NA	NA
TUDCA	GUDCA-ctrl	GUDCA	ctrl	P1	H9	0	0	NA	NA
TUDCA	GCA-ctrl	GCA	ctrl	P1	H10	0	1800	1800	NA
Ala-UDCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P1	A1	0	0	NA	FT
Ala-UDCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P1	A2	0	0	NA	FT
Ala-UDCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P1	A3	0	0	NA	FT
Ala-UDCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P1	A4	29041	713041	24.5520625301288	FT
Ala-UDCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P1	A5	0	0	NA	FT
Ala-UDCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P1	A6	0	0	NA	FT
Ala-UDCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P1	A7	0	0	NA	FT
Ala-UDCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P1	A8	0	0	NA	FT
Ala-UDCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P1	A9	177980	2075024	11.6586826683747	FT
Ala-UDCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P1	A10	0	0	NA	FT
Ala-UDCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P1	B1	0	0	NA	FT
Ala-UDCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P1	B2	0	0	NA	FT
Ala-UDCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P1	B3	0	1681	1681	FT
Ala-UDCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P1	B4	0	0	NA	FT
Ala-UDCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P1	B5	0	0	NA	FT
Ala-UDCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P1	B6	0	0	NA	FT
Ala-UDCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P1	B7	0	0	NA	FT
Ala-UDCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P1	B8	0	0	NA	FT
Ala-UDCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P1	B9	0	0	NA	FT
Ala-UDCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P1	B10	0	0	NA	FT
Ala-UDCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P1	C1	0	0	NA	FA
Ala-UDCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P1	C2	0	0	NA	FA
Ala-UDCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P1	C3	0	0	NA	FA
Ala-UDCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P1	C4	0	0	NA	FA
Ala-UDCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P1	C5	0	0	NA	FA
Ala-UDCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P1	C6	0	0	NA	FA
Ala-UDCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P1	C7	0	0	NA	FA
Ala-UDCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P1	C8	0	0	NA	FA
Ala-UDCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P1	C9	0	0	NA	FA
Ala-UDCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P1	C10	0	0	NA	FA
Ala-UDCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P1	D1	0	0	NA	NA
Ala-UDCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P1	D2	0	0	NA	NA
Ala-UDCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P1	D3	0	0	NA	NA
Ala-UDCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P1	D4	0	56119	56119	NA
Ala-UDCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P1	D5	0	0	NA	NA
Ala-UDCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P1	D6	0	0	NA	NA
Ala-UDCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P1	D7	0	0	NA	NA
Ala-UDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P1	D8	0	0	NA	NA
Ala-UDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P1	D9	18998	84210	4.4323385441339	NA
Ala-UDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P1	D10	0	0	NA	NA
Ala-UDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P1	E1	0	0	NA	NA
Ala-UDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P1	E2	0	0	NA	NA
Ala-UDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P1	E3	0	0	NA	NA
Ala-UDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P1	E4	0	0	NA	NA
Ala-UDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P1	E5	0	0	NA	NA
Ala-UDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P1	E6	0	0	NA	NA
Ala-UDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P1	E7	0	0	NA	NA
Ala-UDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P1	E8	0	0	NA	NA
Ala-UDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P1	E9	0	0	NA	NA
Ala-UDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P1	E10	0	0	NA	NA
Ala-UDCA	TLCA-AZ-52	TLCA	AZ-52	P1	F1	0	0	NA	NA
Ala-UDCA	TDCA-AZ-52	TDCA	AZ-52	P1	F2	0	0	NA	NA
Ala-UDCA	TCDCA-AZ-52	TCDCA	AZ-52	P1	F3	0	0	NA	NA
Ala-UDCA	TUDCA-AZ-52	TUDCA	AZ-52	P1	F4	0	224581	224581	NA
Ala-UDCA	TCA-AZ-52	TCA	AZ-52	P1	F5	0	0	NA	NA
Ala-UDCA	GLCA-AZ-52	GLCA	AZ-52	P1	F6	0	0	NA	NA
Ala-UDCA	GDCA-AZ-52	GDCA	AZ-52	P1	F7	0	0	NA	NA
Ala-UDCA	GCDCA-AZ-52	GCDCA	AZ-52	P1	F8	0	0	NA	NA
Ala-UDCA	GUDCA-AZ-52	GUDCA	AZ-52	P1	F9	0	71049	71049	NA
Ala-UDCA	GCA-AZ-52	GCA	AZ-52	P1	F10	0	0	NA	NA
Ala-UDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P1	G1	0	0	NA	NA
Ala-UDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P1	G2	0	0	NA	NA
Ala-UDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P1	G3	0	0	NA	NA
Ala-UDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P1	G4	0	0	NA	NA
Ala-UDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P1	G5	0	0	NA	NA
Ala-UDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P1	G6	0	0	NA	NA
Ala-UDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P1	G7	0	0	NA	NA
Ala-UDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P1	G8	0	0	NA	NA
Ala-UDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P1	G9	0	0	NA	NA
Ala-UDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P1	G10	0	0	NA	NA
Ala-UDCA	TLCA-ctrl	TLCA	ctrl	P1	H1	0	0	NA	NA
Ala-UDCA	TDCA-ctrl	TDCA	ctrl	P1	H2	0	0	NA	NA
Ala-UDCA	TCDCA-ctrl	TCDCA	ctrl	P1	H3	0	0	NA	NA
Ala-UDCA	TUDCA-ctrl	TUDCA	ctrl	P1	H4	0	0	NA	NA
Ala-UDCA	TCA-ctrl	TCA	ctrl	P1	H5	0	0	NA	NA
Ala-UDCA	GLCA-ctrl	GLCA	ctrl	P1	H6	0	0	NA	NA
Ala-UDCA	GDCA-ctrl	GDCA	ctrl	P1	H7	0	0	NA	NA
Ala-UDCA	GCDCA-ctrl	GCDCA	ctrl	P1	H8	0	0	NA	NA
Ala-UDCA	GUDCA-ctrl	GUDCA	ctrl	P1	H9	0	0	NA	NA
Ala-UDCA	GCA-ctrl	GCA	ctrl	P1	H10	0	0	NA	NA
Ile_Leu_UDCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P1	A1	0	0	NA	FT
Ile_Leu_UDCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P1	A2	0	0	NA	FT
Ile_Leu_UDCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P1	A3	0	0	NA	FT
Ile_Leu_UDCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P1	A4	0	302430	302430	FT
Ile_Leu_UDCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P1	A5	0	0	NA	FT
Ile_Leu_UDCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P1	A6	0	0	NA	FT
Ile_Leu_UDCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P1	A7	0	0	NA	FT
Ile_Leu_UDCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P1	A8	0	0	NA	FT
Ile_Leu_UDCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P1	A9	3982	952628	239.173487321115	FT
Ile_Leu_UDCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P1	A10	0	0	NA	FT
Ile_Leu_UDCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P1	B1	0	0	NA	FT
Ile_Leu_UDCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P1	B2	0	0	NA	FT
Ile_Leu_UDCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P1	B3	0	0	NA	FT
Ile_Leu_UDCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P1	B4	0	0	NA	FT
Ile_Leu_UDCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P1	B5	0	0	NA	FT
Ile_Leu_UDCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P1	B6	0	0	NA	FT
Ile_Leu_UDCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P1	B7	0	0	NA	FT
Ile_Leu_UDCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P1	B8	0	0	NA	FT
Ile_Leu_UDCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P1	B9	0	0	NA	FT
Ile_Leu_UDCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P1	B10	0	0	NA	FT
Ile_Leu_UDCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P1	C1	0	0	NA	FA
Ile_Leu_UDCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P1	C2	0	0	NA	FA
Ile_Leu_UDCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P1	C3	0	0	NA	FA
Ile_Leu_UDCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P1	C4	0	0	NA	FA
Ile_Leu_UDCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P1	C5	0	0	NA	FA
Ile_Leu_UDCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P1	C6	0	0	NA	FA
Ile_Leu_UDCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P1	C7	0	0	NA	FA
Ile_Leu_UDCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P1	C8	0	0	NA	FA
Ile_Leu_UDCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P1	C9	0	0	NA	FA
Ile_Leu_UDCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P1	C10	0	0	NA	FA
Ile_Leu_UDCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P1	D1	0	0	NA	NA
Ile_Leu_UDCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P1	D2	0	0	NA	NA
Ile_Leu_UDCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P1	D3	0	0	NA	NA
Ile_Leu_UDCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P1	D4	0	10702	10702	NA
Ile_Leu_UDCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P1	D5	0	0	NA	NA
Ile_Leu_UDCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P1	D6	0	0	NA	NA
Ile_Leu_UDCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P1	D7	0	0	NA	NA
Ile_Leu_UDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P1	D8	0	0	NA	NA
Ile_Leu_UDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P1	D9	0	17251	17251	NA
Ile_Leu_UDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P1	D10	0	0	NA	NA
Ile_Leu_UDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P1	E1	0	0	NA	NA
Ile_Leu_UDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P1	E2	0	0	NA	NA
Ile_Leu_UDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P1	E3	0	0	NA	NA
Ile_Leu_UDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P1	E4	0	0	NA	NA
Ile_Leu_UDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P1	E5	0	0	NA	NA
Ile_Leu_UDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P1	E6	0	0	NA	NA
Ile_Leu_UDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P1	E7	0	0	NA	NA
Ile_Leu_UDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P1	E8	0	0	NA	NA
Ile_Leu_UDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P1	E9	0	0	NA	NA
Ile_Leu_UDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P1	E10	0	0	NA	NA
Ile_Leu_UDCA	TLCA-AZ-52	TLCA	AZ-52	P1	F1	0	0	NA	NA
Ile_Leu_UDCA	TDCA-AZ-52	TDCA	AZ-52	P1	F2	0	0	NA	NA
Ile_Leu_UDCA	TCDCA-AZ-52	TCDCA	AZ-52	P1	F3	0	0	NA	NA
Ile_Leu_UDCA	TUDCA-AZ-52	TUDCA	AZ-52	P1	F4	63969	2803220	43.8208535250899	NA
Ile_Leu_UDCA	TCA-AZ-52	TCA	AZ-52	P1	F5	0	0	NA	NA
Ile_Leu_UDCA	GLCA-AZ-52	GLCA	AZ-52	P1	F6	0	0	NA	NA
Ile_Leu_UDCA	GDCA-AZ-52	GDCA	AZ-52	P1	F7	0	0	NA	NA
Ile_Leu_UDCA	GCDCA-AZ-52	GCDCA	AZ-52	P1	F8	0	0	NA	NA
Ile_Leu_UDCA	GUDCA-AZ-52	GUDCA	AZ-52	P1	F9	0	861672	861672	NA
Ile_Leu_UDCA	GCA-AZ-52	GCA	AZ-52	P1	F10	0	0	NA	NA
Ile_Leu_UDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P1	G1	0	0	NA	NA
Ile_Leu_UDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P1	G2	0	0	NA	NA
Ile_Leu_UDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P1	G3	0	0	NA	NA
Ile_Leu_UDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P1	G4	0	0	NA	NA
Ile_Leu_UDCA	TCA-EcAZ-1-cat	TCA	EcAZ-1-cat	P1	G5	0	0	NA	NA
Ile_Leu_UDCA	GLCA-EcAZ-1-cat	GLCA	EcAZ-1-cat	P1	G6	0	0	NA	NA
Ile_Leu_UDCA	GDCA-EcAZ-1-cat	GDCA	EcAZ-1-cat	P1	G7	0	0	NA	NA
Ile_Leu_UDCA	GCDCA-EcAZ-1-cat	GCDCA	EcAZ-1-cat	P1	G8	0	0	NA	NA
Ile_Leu_UDCA	GUDCA-EcAZ-1-cat	GUDCA	EcAZ-1-cat	P1	G9	0	0	NA	NA
Ile_Leu_UDCA	GCA-EcAZ-1-cat	GCA	EcAZ-1-cat	P1	G10	0	0	NA	NA
Ile_Leu_UDCA	TLCA-ctrl	TLCA	ctrl	P1	H1	0	0	NA	NA
Ile_Leu_UDCA	TDCA-ctrl	TDCA	ctrl	P1	H2	0	0	NA	NA
Ile_Leu_UDCA	TCDCA-ctrl	TCDCA	ctrl	P1	H3	0	0	NA	NA
Ile_Leu_UDCA	TUDCA-ctrl	TUDCA	ctrl	P1	H4	0	0	NA	NA
Ile_Leu_UDCA	TCA-ctrl	TCA	ctrl	P1	H5	0	0	NA	NA
Ile_Leu_UDCA	GLCA-ctrl	GLCA	ctrl	P1	H6	0	0	NA	NA
Ile_Leu_UDCA	GDCA-ctrl	GDCA	ctrl	P1	H7	0	0	NA	NA
Ile_Leu_UDCA	GCDCA-ctrl	GCDCA	ctrl	P1	H8	0	0	NA	NA
Ile_Leu_UDCA	GUDCA-ctrl	GUDCA	ctrl	P1	H9	0	0	NA	NA
Ile_Leu_UDCA	GCA-ctrl	GCA	ctrl	P1	H10	0	0	NA	NA
Trp-UDCA	TLCA-Dny-BSH1	TLCA	Dny-BSH1	P1	A1	43161	107554	2.49186784671702	FT
Trp-UDCA	TDCA-Dny-BSH1	TDCA	Dny-BSH1	P1	A2	2743	107946	39.3389212827988	FT
Trp-UDCA	TCDCA-Dny-BSH1	TCDCA	Dny-BSH1	P1	A3	0	0	NA	FT
Trp-UDCA	TUDCA-Dny-BSH1	TUDCA	Dny-BSH1	P1	A4	13369	15506	1.15976065818998	FT
Trp-UDCA	TCA-Dny-BSH1	TCA	Dny-BSH1	P1	A5	2213	25022	11.3017163504968	FT
Trp-UDCA	GLCA-Dny-BSH1	GLCA	Dny-BSH1	P1	A6	0	18148	18148	FT
Trp-UDCA	GDCA-Dny-BSH1	GDCA	Dny-BSH1	P1	A7	14399	75928	5.27277777777778	FT
Trp-UDCA	GCDCA-Dny-BSH1	GCDCA	Dny-BSH1	P1	A8	8760	94288	10.7622417532245	FT
Trp-UDCA	GUDCA-Dny-BSH1	GUDCA	Dny-BSH1	P1	A9	0	53668	53668	FT
Trp-UDCA	GCA-Dny-BSH1	GCA	Dny-BSH1	P1	A10	8402	38305	4.55849101511365	FT
Trp-UDCA	TLCA-Dny-BSH2	TLCA	Dny-BSH2	P1	B1	4153	73493	17.6921039961483	FT
Trp-UDCA	TDCA-Dny-BSH2	TDCA	Dny-BSH2	P1	B2	16131	50640	3.13910240515745	FT
Trp-UDCA	TCDCA-Dny-BSH2	TCDCA	Dny-BSH2	P1	B3	19383	77769	4.01202022286422	FT
Trp-UDCA	TUDCA-Dny-BSH2	TUDCA	Dny-BSH2	P1	B4	12100	19740	1.63127014296339	FT
Trp-UDCA	TCA-Dny-BSH2	TCA	Dny-BSH2	P1	B5	23635	38421	1.62552885429007	FT
Trp-UDCA	GLCA-Dny-BSH2	GLCA	Dny-BSH2	P1	B6	5107	88576	17.3406421299922	FT
Trp-UDCA	GDCA-Dny-BSH2	GDCA	Dny-BSH2	P1	B7	42477	104048	2.44945618908612	FT
Trp-UDCA	GCDCA-Dny-BSH2	GCDCA	Dny-BSH2	P1	B8	15870	200324	12.6220149959045	FT
Trp-UDCA	GUDCA-Dny-BSH2	GUDCA	Dny-BSH2	P1	B9	6432	132044	20.5260376185295	FT
Trp-UDCA	GCA-Dny-BSH2	GCA	Dny-BSH2	P1	B10	5007	115062	22.9756389776358	FT
Trp-UDCA	TLCA-Lgasseri-BSH	TLCA	Lgasseri-BSH	P1	C1	0	70508	70508	FA
Trp-UDCA	TDCA-Lgasseri-BSH	TDCA	Lgasseri-BSH	P1	C2	10310	76813	7.44961691397537	FA
Trp-UDCA	TCDCA-Lgasseri-BSH	TCDCA	Lgasseri-BSH	P1	C3	12552	67439	5.37234127300247	FA
Trp-UDCA	TUDCA-Lgasseri-BSH	TUDCA	Lgasseri-BSH	P1	C4	5264	139667	26.5274453941121	FA
Trp-UDCA	TCA-Lgasseri-BSH	TCA	Lgasseri-BSH	P1	C5	11268	44919	3.98606797408821	FA
Trp-UDCA	GLCA-Lgasseri-BSH	GLCA	Lgasseri-BSH	P1	C6	8430	337175	39.9922903570158	FA
Trp-UDCA	GDCA-Lgasseri-BSH	GDCA	Lgasseri-BSH	P1	C7	12431	335237	26.9656531531532	FA
Trp-UDCA	GCDCA-Lgasseri-BSH	GCDCA	Lgasseri-BSH	P1	C8	0	145054	145054	FA
Trp-UDCA	GUDCA-Lgasseri-BSH	GUDCA	Lgasseri-BSH	P1	C9	9141	303708	33.2211769853424	FA
Trp-UDCA	GCA-Lgasseri-BSH	GCA	Lgasseri-BSH	P1	C10	4980	34033	6.83256374222044	FA
Trp-UDCA	TLCA-LCAG-95-BSH1208	TLCA	LCAG-95-BSH1208	P1	D1	0	50304	50304	NA
Trp-UDCA	TDCA-LCAG-95-BSH1208	TDCA	LCAG-95-BSH1208	P1	D2	3906	28450	7.28180189403635	NA
Trp-UDCA	TCDCA-LCAG-95-BSH1208	TCDCA	LCAG-95-BSH1208	P1	D3	6708	54027	8.05291399612461	NA
Trp-UDCA	TUDCA-LCAG-95-BSH1208	TUDCA	LCAG-95-BSH1208	P1	D4	25856	28518	1.10291217078547	NA
Trp-UDCA	TCA-LCAG-95-BSH1208	TCA	LCAG-95-BSH1208	P1	D5	19684	29995	1.5237490474981	NA
Trp-UDCA	GLCA-LCAG-95-BSH1208	GLCA	LCAG-95-BSH1208	P1	D6	21624	51784	2.39463583815029	NA
Trp-UDCA	GDCA-LCAG-95-BSH1208	GDCA	LCAG-95-BSH1208	P1	D7	10569	86615	8.19441816461684	NA
Trp-UDCA	GCDCA-LCAG-95-BSH1208	GCDCA	LCAG-95-BSH1208	P1	D8	19458	10008	0.514312143481165	NA
Trp-UDCA	GUDCA-LCAG-95-BSH1208	GUDCA	LCAG-95-BSH1208	P1	D9	3711	60961	16.4226831896552	NA
Trp-UDCA	GCA-LCAG-95-BSH1208	GCA	LCAG-95-BSH1208	P1	D10	12559	40549	3.22842356687898	NA
Trp-UDCA	TLCA-Ep-BSH101	TLCA	Ep-BSH101	P1	E1	16299	102473	6.28668711656442	NA
Trp-UDCA	TDCA-Ep-BSH101	TDCA	Ep-BSH101	P1	E2	22024	55061	2.49993189557321	NA
Trp-UDCA	TCDCA-Ep-BSH101	TCDCA	Ep-BSH101	P1	E3	14471	144195	9.96372305140962	NA
Trp-UDCA	TUDCA-Ep-BSH101	TUDCA	Ep-BSH101	P1	E4	8864	147444	16.6321489001692	NA
Trp-UDCA	TCA-Ep-BSH101	TCA	Ep-BSH101	P1	E5	23686	196741	8.3058639760206	NA
Trp-UDCA	GLCA-Ep-BSH101	GLCA	Ep-BSH101	P1	E6	11742	181053	15.4179511198161	NA
Trp-UDCA	GDCA-Ep-BSH101	GDCA	Ep-BSH101	P1	E7	18332	130543	7.12065673921344	NA
Trp-UDCA	GCDCA-Ep-BSH101	GCDCA	Ep-BSH101	P1	E8	20327	67303	3.31085202676112	NA
Trp-UDCA	GUDCA-Ep-BSH101	GUDCA	Ep-BSH101	P1	E9	56258	187932	3.34047885671626	NA
Trp-UDCA	GCA-Ep-BSH101	GCA	Ep-BSH101	P1	E10	0	102645	102645	NA
Trp-UDCA	TLCA-AZ-52	TLCA	AZ-52	P1	F1	0	0	NA	NA
Trp-UDCA	TDCA-AZ-52	TDCA	AZ-52	P1	F2	10581	74386	7.02948402948403	NA
Trp-UDCA	TCDCA-AZ-52	TCDCA	AZ-52	P1	F3	25214	109133	4.32809835415427	NA
Trp-UDCA	TUDCA-AZ-52	TUDCA	AZ-52	P1	F4	16321	41287	2.5295306947678	NA
Trp-UDCA	TCA-AZ-52	TCA	AZ-52	P1	F5	0	107360	107360	NA
Trp-UDCA	GLCA-AZ-52	GLCA	AZ-52	P1	F6	21839	111305	5.09638278388278	NA
Trp-UDCA	GDCA-AZ-52	GDCA	AZ-52	P1	F7	56279	208648	3.70732054015636	NA
Trp-UDCA	GCDCA-AZ-52	GCDCA	AZ-52	P1	F8	18932	48283	2.5502033486505	NA
Trp-UDCA	GUDCA-AZ-52	GUDCA	AZ-52	P1	F9	44967	197330	4.38823163138232	NA
Trp-UDCA	GCA-AZ-52	GCA	AZ-52	P1	F10	14579	97523	6.68882030178326	NA
Trp-UDCA	TLCA-EcAZ-1-cat	TLCA	EcAZ-1-cat	P1	G1	0	0	NA	NA
Trp-UDCA	TDCA-EcAZ-1-cat	TDCA	EcAZ-1-cat	P1	G2	0	66379	66379	NA
Trp-UDCA	TCDCA-EcAZ-1-cat	TCDCA	EcAZ-1-cat	P1	G3	19523	146016	7.47879532882606	NA
Trp-UDCA	TUDCA-EcAZ-1-cat	TUDCA	EcAZ-1-cat	P1	G4	8657	0	0	NA
