CycID	PhaseShift	PhaseShiftHeight	PeakIndex	PeakSPD	Period	p	N	Nindependent	Nyquist	BH.Q
PF07670.17	6.29609054573353	323.371335549619	53	3.12167925086589	20.9336609336609	0.491486795907057	18	15	0.45	1
PF00015.24	12.0424246671318	910.64367911155	1	0.0468706513090169	24	1	18	15	0.45	1
PF03807.20	12.3272337335413	45.5781060890743	72	1.57335873629832	20	0.969363312836005	18	15	0.45	1
PF14748.9	10.8574095325843	38.4894001945508	72	1.26841088130893	20	0.992946384154641	18	15	0.45	1
PF11023.11	20.9999263197062	0	NA	NA	NA	1	18	15	NA	1
PF08455.13	8.60787949607152	14.0493019000856	1	3.53721355788877	24	0.357821339154597	18	15	0.45	1
PF02746.19	5.35549054981319	17.6284541916526	72	2.33749439613147	20	0.782016978039334	18	15	0.45	1
PF13378.9	12.6469731405539	17.7128118620802	70	1.82361691974517	20.0943396226415	0.928713693737761	18	15	0.45	1
PF09339.13	5.15910094227138	12.6897936574955	72	2.2151948871258	20	0.823315436416085	18	15	0.45	1
PF01614.21	5.15810001002857	11.4626837192154	72	1.82924353069671	20	0.927549864251974	18	15	0.45	1
PF10750.12	5.18668391625353	0.244058118895412	57	1.11408777827738	20.7299270072993	0.997438708954636	18	15	0.45	1
PF01546.31	5.36659797888012	184.18277225851	9	0.532710130665957	23.4710743801653	0.999998265946274	18	15	0.45	1
PF07687.17	5.35122641883463	144.223478202638	22	1.82109410884837	22.6595744680851	0.92923193464465	18	15	0.45	1
