name	ratio	min	max	phase
Bacteroides uniformis-A0A6N2UNG0	-4.00406985395	-10.7146	1.32902	light
Limosilactobacillus secaliphilus-A0A0R2I0I1	-2.382532278435	-9.39717	4.33772	light
Acinetobacter oleivorans-A0A2T5QDR3	-2.455065170855	-10.4729	4.92657	light
Clostridium perfringens-Q5DWB7	-2.57448748134	-10.5057	3.83105	light
Planococcus citreus-A0A497YPB1	-2.621979093875	-9.48495	3.60436	light
Holdemanella biformis-A0A412J0P3	-2.434582529598	-10.6095	5.26071	light
Planobispora rosea-A0A8J3RXE1	-2.7129829859	-10.3401	4.39781	light
Polynucleobacter duraquae-A0A0E3ZL79	-2.465776272525	-9.8681	4.34583	light
Butyrivibrio proteoclasticus-A0A1I5TMJ1	1.51749985411001	-0.0837873	3.25337	light
Enorma massiliensis-A0A1Y3U8T8	0.6408957510815	-1.51169	3.28273	light
Roseburia sp. CAG:50-R5TDR5	1.4550206969855	-2.37188	5.35898	light
Mesorhizobium sanjuanii-A0A2A6FGJ9	-2.491689815966	-10.6396	4.17205	light
Parabacteroides faecis-A0A7W7ANC1	-3.92567992505	-9.95213	1.58232	light
Thiocapsa rosea-A0A495VFW7	-4.4381120573	-11.1514	2.25861	light
Bacteroides uniformis-A0A414BII8	-0.269555242985	-3.05207	2.59695	light
Roseburia intestinalis-A0A3R6K7Z9	0.735805736981397	-0.845576	2.528	light
Acinetobacter nosocomialis-A0A836MJ39	-2.455065170855	-10.4729	4.92657	light
Aeromonas caviae (Aeromonas punctata)-A0A6I4WSU1	0.692664926815	-0.0381053	1.41212	light
Dielma fastidiosa-A0A2V2F3I9	-0.191098814737	-1.39343	0.974613	light
Blautia obeum-A0A3E5E3Y9	2.2461792313675	-1.54597	5.538	light
Roseofilum reptotaenium AO1-A-A0A1L9QP00	-2.52912360502	-9.45064	3.67907	light
Dysgonomonas capnocytophagoides-A0A4Y8L1U8	-2.6337148611985	-9.66018	3.92611	light
Alcaligenes faecalis-A0A2U2BNR6	-2.43665133212001	-10.2107	3.82229	light
Fructilactobacillus fructivorans-A0A837RN10	-4.55340441450999	-10.5961	0.374113	light
Enterocloster bolteae 90A9-R0A5H6	0.21354229521845	-0.951227	1.54077	light
Salmonella enterica subsp. houtenae serovar 45:g,z51:--A0A753B6U6	0.3699055766737	-1.21051	1.79753	light
Enterococcus faecalis (Streptococcus faecalis)-Q8KUA7	1.516914641892	-2.59191	5.52074	light
Blautia obeum A2-162-D4LY45	1.4911451751885	-0.513232	3.59843	light
Ruminococcus sp. CAG:254-R5VU70	0.758706484585	-0.883766	2.31645	light
Ruminococcus bromii-A0A374N6H6	0.743850641386	-0.924549	2.4449	light
Aeromonas hydrophila-A0A4P7ITM6	-2.506569486965	-9.42186	3.82113	light
Clostridium neonatale-A0A650M832	-2.2327839358955	-10.8397	5.58345	light
Clostridium perfringens-A0A2X3IHM8	-2.57448748134	-10.5057	3.83105	light
Paramuribaculum intestinale-A0A2V1IYI9	-3.7526584915	-6.35318	-1.02382	light
Ligilactobacillus salivarius-J7H3P9	-2.7083299827595	-9.82866	4.13247	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8CBE0	-4.02140171428349	-10.9447	1.38033	light
[Ruminococcus] torques-A0A6N3AUL3	0.517528841033999	-0.797936	1.98421	light
Enterococcus faecium EnGen0026-A0A829ABY7	-2.6005986163925	-9.10708	3.76621	light
Lactococcus cremoris subsp. cremoris IBB477-A0A1E7G3M6	-0.476997797610001	-3.76576	2.64166	light
Aeromonas hydrophila-A0A7U6LKP6	-2.481784054175	-9.70318	4.30353	light
Eisenbergiella porci-A0A6N7WEA8	-2.595251688475	-10.4023	3.49137	light
Faecalicoccus pleomorphus-A0A3E3E3J4	-2.70610809674	-10.1371	3.37277	light
Butyricimonas paravirosa-A0A7X6BK23	-2.9183755014995	-10.6975	3.27029	light
Alistipes finegoldii-A0A921M6Z0	-2.58788728124	-9.70925	3.2745	light
Natranaerovirga pectinivora-A0A4R3MLC4	0.652451123978401	-1.55848	2.95246	light
Lentihominibacter faecis-A0A923NAW5	0.270642179594	-0.954748	1.66548	light
[Bacteroides] pectinophilus ATCC 43243-B7AVX6	0.1994529074705	-0.893342	1.29448	light
Gordonia paraffinivorans-A0A449GUR3	-2.71220008768	-10.135	3.58543	light
Lactobacillus apis-A0A0F4LRZ6	-2.8389797545	-10.5087	3.7493	light
Schaedlerella arabinosiphila-A0A426DFQ3	-0.36511660653267	-1.52633	0.733743	light
Lentilactobacillus parakefiri-A0A269YLE8	3.43024168627	0.109574	7.16932	light
Yersinia nurmii-A0A0T9KPI6	-2.61588286816	-9.28233	3.85704	light
Clostridium sp. CAG:590-R5ELQ7	0.27745818593295	-0.717104	1.19831	light
Haematobacter massiliensis-A0A086Y5K4	-4.74484635450001	-10.8265	-0.139751	light
Ligilactobacillus apodemi DSM 16634 = JCM 16172-A0A0R1U1F4	-3.7652678360245	-10.2811	1.2136	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8E794	-4.02140171428349	-10.9447	1.38033	light
Coprococcus catus-A0A3E2XR62	2.63372050370815	-0.449271	6.08139	light
Roseburia intestinalis XB6B4-D4KYR1	0.727370064270001	-0.989566	2.43964	light
Yersinia enterocolitica subsp. palearctica serotype O:3 (strain DSM 13030 / CIP 106945 / Y11)-A0A0H3NRG9	-2.90553335266	-10.7469	3.14888	light
Blautia obeum-A0A414J1V2	0.248111538405	-1.03504	1.40339	light
Ruminococcus sp. CAG:108-R5DTJ4	0.9460161346225	-0.371758	2.2434	light
Gemmiger formicilis-A0A1T4XPT4	1.59862901171	-0.229164	3.71783	light
Lactobacillus johnsonii-Q9F660	-2.4651924132094	-9.90295	5.0269	light
Alistipes shahii-A0A5B3G526	-2.71718230397	-9.33252	3.17133	light
Simiaoa sunii-A0A7G9FVJ0	1.0392005974985	-0.606821	2.74685	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8D013	-2.49346099474	-9.8991	4.26684	light
Enterococcus villorum-A0A1V8YNW3	-2.6030361841605	-10.3375	4.60347	light
Blautia obeum-A0A367FUZ2	1.4265884577395	-2.936	5.22334	light
Enterococcus faecalis D6-A0A8S6XIB5	1.516914641892	-2.59191	5.52074	light
Bdellovibrio bacteriovorus-A0A1Z3NBH7	-2.518225846095	-9.4213	4.34933	light
Lactococcus lactis subsp. cremoris (Streptococcus cremoris)-A0A2Z5Z8G1	-1.385956778441	-4.56382	1.40377	light
Butyrivibrio sp. CAG:318-R6QGL1	3.08093800039999	0.543666	6.23955	light
Bacteroides sp. CAG:927-R5B6T8	-3.13995907245	-6.02769	-0.665199	light
Rhodococcus qingshengii-A0A1C4FUA1	-2.803971015955	-10.4035	3.1875	light
Subdoligranulum variabile-A0A921IL61	-1.01367961566	-1.97635	-0.0552081	light
Enterocloster bolteae-A0A412Z9M0	-1.6523466685875	-3.78964	0.513523	light
Gordonia crocea-A0A7M3SVM2	-2.71301983161	-10.6575	3.63836	light
Flavonifractor plautii DSM 6740-A0A4R2LR43	-0.82344033096	-2.53559	1.09733	light
Aeromonas taiwanensis-A0A5F0K7R9	-2.6844100013535	-9.83493	4.49291	light
Kerstersia gyiorum-A0A171KR80	-2.936543033435	-10.6168	3.629	light
Stenotrophomonas ginsengisoli-A0A0R0DAH0	-2.72311323458	-8.85948	4.54233	light
Rhodobaculum claviforme-A0A934TM50	-2.43665133212001	-10.2107	3.82229	light
Bacteroides thetaiotaomicron dnLKV9-R9HF01	-2.71840183774	-9.17698	4.46418	light
Ligilactobacillus salivarius-C7AQX7	2.4333265081925	-0.823761	6.14712	light
Roseburia inulinivorans-A0A3R6HN67	0.523730076726	-0.843547	2.153	light
Lactobacillus helveticus (Lactobacillus suntoryeus)-A0A1B2IPM3	0.185125587875	-5.02495	6.30824	light
Allocatelliglobosispora scoriae-A0A841BJN2	-2.9183755014995	-10.6975	3.27029	light
Yersinia massiliensis-A0A0T9Q0W7	-2.64520515006	-10.0513	3.34153	light
Salmonella enterica (Salmonella choleraesuis)-A0A5Y3Y6E1	0.3141709705674	-0.164773	0.788742	light
Acinetobacter celticus-A0A1C3CVY9	-3.77425602867	-10.821	2.07678	light
Alcaligenes aquatilis-A0A3G2HW00	-2.43665133212001	-10.2107	3.82229	light
Vescimonas fastidiosa-A0A810PXY7	0.803813186138202	-0.664692	2.25505	light
Clostridium perfringens-A0A8H9UU81	1.72435586630725	-2.51755	7.01475	light
Lactobacillus johnsonii (strain CNCM I-12250 / La1 / NCC 533)-Q74JG0	-2.4651924132094	-9.90295	5.0269	light
Pseudomonas helleri-A0A6A7Z4L4	-2.6030361841605	-10.3375	4.60347	light
Enterocloster bolteae-A0A412ZDA9	0.601152755659001	-1.61586	2.78584	light
Lactobacillus paragasseri-A0A558K589	-2.2562905903225	-9.83995	5.02974	light
Oliverpabstia intestinalis-A0A7X2TKD6	-0.978204604469001	-3.79135	1.40244	light
Clostridium novyi-A0A386YRU3	-0.2049835890845	-1.44542	1.09334	light
[Ruminococcus] lactaris-A0A943MCL3	1.061544191619	-0.0682901	2.08886	light
Enterococcus faecalis 02-MB-BW-10-S4CF20	-2.812778028035	-9.97057	3.80179	light
Stenotrophomonas daejeonensis-A0A0R0DPK7	-2.725183249975	-9.33975	4.49619	light
Clostridium sp. CAG:568-R5ZJZ0	-2.687770080835	-9.72821	3.72471	light
Clostridium thermobutyricum-N9XJS0	-2.07165012424355	-10.0952	5.44831	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A2Z3KJD1	-0.550848129636	-3.18472	2.29999	light
Hafnia alvei FB1-A0A097R7J6	-2.58066981405249	-10.7658	3.31119	light
Muribaculum intestinale-A0A1B1SBZ6	-3.12355036285	-5.7125	-0.488363	light
Lactobacillus johnsonii-A0A4S2CHH9	-2.10654432295	-9.84191	6.22241	light
Poriferisphaera corsica-A0A517YPL6	-2.80455318431134	-10.1719	3.83211	light
Enterocloster bolteae 90B8-R0ADB8	1.134020375105	-0.89601	3.37621	light
Enterocloster citroniae-A0A1I6JWA8	0.284618188163	-0.983415	1.60421	light
Clostridium sp. CAG:242-R6CQE8	-0.18542425545287	-2.9772	3.23646	light
Faecalicoccus acidiformans-A0A7W8FW63	-2.506569486965	-9.42186	3.82113	light
Lactococcus lactis-A0A7X1SE00	-2.49346099474	-9.8991	4.26684	light
Lactococcus cremoris subsp. cremoris TIFN6-T0S7H1	-0.476997797610001	-3.76576	2.64166	light
Dietzia psychralcaliphila-A0A2T5AGQ5	-2.515777388205	-9.14833	4.28893	light
Alistipes indistinctus YIT 12060-G5H9N3	-2.733564938225	-10.2419	3.51931	light
Bacteroides xylanisolvens-A0A414GNV1	-2.74882607485	-9.93117	3.96803	light
Clostridium thermobutyricum DSM 4928-A0A1V4SY25	-2.07165012424355	-10.0952	5.44831	light
Aeromicrobium yanjiei-A0A5Q2MHU2	-3.683633592335	-9.41961	1.48844	light
Butyricimonas virosa-A0A413III2	-2.9183755014995	-10.6975	3.27029	light
Parabacteroides distasonis-A0A174JSE5	-2.6897960118275	-9.99918	3.24748	light
Roseburia inulinivorans-A0A396AH21	0.548396216878001	-0.543716	1.69183	light
Staphylococcus lugdunensis-A0A4Q9WBJ5	3.4053246823055	-0.631885	8.39253	light
Roseburia inulinivorans-A0A3R6C001	0.923941999705	-0.419454	2.1911	light
Anaerobutyricum hallii-A0A173U973	1.482592536785	-2.39509	5.36891	light
Enorma phocaeensis-A0A921IVE9	-0.524322706545	-2.45699	1.19324	light
Sporolactobacillus nakayamae-A0A1I2S4P1	-2.516276765035	-10.4135	4.01882	light
Enterococcus raffinosus ATCC 49464-R2S2Y6	-2.450563745095	-9.46212	4.30662	light
Yersinia kristensenii-A0A0T9L4Y4	-2.64520515006	-10.0513	3.34153	light
Anaerobutyricum hallii-A0A415TWG6	0.817324147135001	-0.417697	1.92861	light
NA	-2.803971015955	-10.4035	3.1875	light
Blautia obeum-A0A414J276	1.51732243889	-0.430168	3.72666	light
Salmonella enterica (Salmonella choleraesuis)-A0A5U1RDD5	0.3141709705674	-0.164773	0.788742	light
Limosilactobacillus mucosae (Lactobacillus mucosae)-A0A099YB76	-2.593169726205	-8.97444	3.59672	light
Butyrivibrio sp. CAG:318-R6QY42	-1.157180702836	-2.74969	0.151921	light
Enterococcus hirae-A0A7Z9DHY2	-3.830320657095	-10.5344	1.19495	light
Liquorilactobacillus nagelii-A0A3Q8CH52	1.84718742405	0.398837	3.62096	light
Parvicella tangerina-A0A916JK65	-2.607280046956	-9.65845	4.85764	light
Rhodococcus erythropolis (Arthrobacter picolinophilus)-A0A6G9CNS6	-2.72311323458	-8.85948	4.54233	light
Roseburia intestinalis-A0A3R6DCF5	-2.462732197235	-10.8787	4.25066	light
Bacteroides sp. CAG:702-R5UJA6	-2.72856341691001	-9.9096	2.93536	light
Enterocloster bolteae-A0A8B3ABA0	-2.291259240925	-9.44039	4.36641	light
Zwartia hollandica-A0A953N7G9	-2.465776272525	-9.8681	4.34583	light
Lactococcus lactis subsp. lactis A12-S6FTM1	-3.83748107372499	-10.412	1.81657	light
Lactobacillus johnsonii-A0A256MFB7	-2.2562905903225	-9.83995	5.02974	light
Enterococcus termitis-A0A242LJR2	-2.291259240925	-9.44039	4.36641	light
Bacteroides xylanisolvens-A0A1I4TD06	-2.607280046956	-9.65845	4.85764	light
Polymorphobacter arshaanensis-A0A4Y9EMX7	-2.7684797567	-9.89568	3.71983	light
Lactobacillus helveticus (Lactobacillus suntoryeus)-A0A6A7K2P7	-2.6250023446655	-10.6096	4.42173	light
Ligilactobacillus salivarius-C7AQY2	-2.7083299827595	-9.82866	4.13247	light
Ligilactobacillus salivarius-C7AQY8	1.775390735855	-1.88925	6.50776	light
Clostridium botulinum-A0A846JX49	0.276359368385	-3.89815	4.86215	light
Moorena producens ASI16Jul14-2-A0A4P8JAL6	-2.9183755014995	-10.6975	3.27029	light
Clostridium sp. CAG:264-R5KH97	0.472851386819001	-0.345389	1.36918	light
Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)-Q8Y5J3	2.23748306036	-1.17867	5.64758	light
Vibrio cholerae-A0A544CA88	-2.367757638224	-9.32776	4.0946	light
Lactococcus lactis subsp. lactis CNCM I-1631-G6FER9	-0.550848129636	-3.18472	2.29999	light
Yersinia enterocolitica (type O:5,27) str. YE149/02-A0A7U7FJT0	-2.557353085995	-9.18864	4.77534	light
Paraclostridium benzoelyticum-A0A0M3DIP7	0.5809783248615	-4.08762	5.16454	light
Lactobacillus amylovorus CAG:719-R5YR15	-2.6250023446655	-10.6096	4.42173	light
Aliiruegeria haliotis-A0A2T0S0I3	1.824084463845	-1.0467	4.90516	light
Parabacteroides merdae CAG:48-R6Y8Q0	-2.475509918995	-9.56028	4.05192	light
Enterococcus cecorum-A0A200I1H3	1.4204320949255	-2.62897	5.56576	light
Parabacteroides distasonis-A0A173W339	-2.69706101016001	-9.53227	4.24981	light
Blautia producta-A0A4P6M3P6	-0.534330865439596	-2.38426	0.986971	light
Salmonella enterica (Salmonella choleraesuis)-A0A5T2R3J1	0.3141709705674	-0.164773	0.788742	light
Sharpea azabuensis-A0A1H6T0E8	3.17306754978499	0.0678338	6.39694	light
Francisella tularensis subsp. novicida (strain U112)-A0Q5Z1	-2.470502615701	-8.94902	4.67855	light
Enterococcus gallinarum-A0A5F0V2F2	-2.653844725395	-9.14162	4.17511	light
Gordonia paraffinivorans-A0A2U1ZFR9	-2.71220008768	-10.135	3.58543	light
Blautia obeum-A0A564UWT3	0.531166439325	-0.941021	2.09208	light
Natranaerovirga pectinivora-A0A4R3MPD0	-0.998117068859999	-2.63633	0.686367	light
Rhodopseudomonas faecalis-A0A318TE89	-2.73008133527349	-9.99014	4.20799	light
Anaerostipes hadrus-A0A1Q2CAU9	0.83979694755	-0.914753	2.53457	light
Coprococcus eutactus-A0A3R6A0S1	0.30591969972	-0.678912	1.38848	light
Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)-A0A2J0U9X2	-2.77194229516	-9.76423	3.98108	light
Paraburkholderia caribensis MBA4-A0A0P0RH44	-2.60480056315655	-9.98149	3.58431	light
Yersinia rochesterensis-A0A386HHR5	-2.64520515006	-10.0513	3.34153	light
Intestinimonas butyriciproducens-A0A0S2W269	-4.070265868845	-10.2547	0.780695	light
Lactococcus lactis subsp. cremoris (Streptococcus cremoris)-A0A161VYJ1	1.30218848749	-2.73586	5.11178	light
Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)-A0A1A6XX82	-2.6844100013535	-9.83493	4.49291	light
Lactobacillus johnsonii (strain FI9785)-D0R2U6	-2.2562905903225	-9.83995	5.02974	light
Enterococcus ureasiticus-A0A1E5GHN5	-2.291259240925	-9.44039	4.36641	light
Holdemania massiliensis-A0A6N7S9T8	-1.023016607502	-2.73507	0.595242	light
Bacillus licheniformis-A0A8B5YCI3	-2.595251688475	-10.4023	3.49137	light
Holdemanella biformis DSM 3989-B7CE40	-2.434582529598	-10.6095	5.26071	light
Clostridium sp. CAG:217-R6J1M9	-2.64375932236001	-9.77021	4.33545	light
Lachnospira eligens-A0A7C9LBS1	-0.9801519004925	-3.44176	1.67394	light
Ligilactobacillus salivarius (strain UCC118) (Lactobacillus salivarius)-Q1WR93	-2.7083299827595	-9.82866	4.13247	light
Rhodococcus erythropolis SK121-C3JIB6	-2.803971015955	-10.4035	3.1875	light
Nocardia globerula-A0A652YLM4	-2.88459422804	-10.56	3.65442	light
Branchiibius hedensis-A0A2Y9BTT7	-2.481784054175	-9.70318	4.30353	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8BFT8	-3.80151115291	-10.0196	1.31184	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0B8QW26	-3.83087690466	-10.4128	1.49943	light
Aliivibrio fischeri (Vibrio fischeri)-A0A844P1W4	-2.15039643767249	-9.77874	6.52268	light
Roseburia inulinivorans-A0A3R5WRX9	-2.725979797822	-9.92125	4.38997	light
Parabacteroides distasonis str. 3776 Po2 i-A0A069SEW1	-2.69706101016001	-9.53227	4.24981	light
Dielma fastidiosa-A0A415TH29	-0.1890872137921	-1.31871	1.04843	light
Parabacteroides goldsteinii CL02T12C30-K5ZML2	-4.00507748432	-10.3039	1.07651	light
Pseudobutyrivibrio ruminis-A0A1H7H8C5	-4.5057975111	-10.5412	0.482261	light
Enterocloster citroniae-A0A3E2VNX1	-0.529465744419235	-2.00924	1.10142	light
Vagococcus teuberi-A0A1J0A614	-2.59229894461499	-10.3754	3.59558	light
[Clostridium] leptum DSM 753-A7VQ44	-0.272254408125	-3.16899	2.60961	light
Shewanella violacea (strain JCM 10179 / CIP 106290 / LMG 19151 / DSS12)-D4ZCJ2	-3.17291811527	-10.8405	3.41467	light
Pseudobutyrivibrio ruminis-A0A927U9H8	1.5043234899353	-2.45607	5.30372	light
Collinsella tanakaei-A0A3E4QZA8	-3.90934808092299	-10.2476	1.62037	light
Blastopirellula marina DSM 3645-A3ZTE6	-2.72311323458	-8.85948	4.54233	light
Candidatus Paralactobacillus gallistercoris-A0A948TK08	-2.603292253335	-9.77538	4.38882	light
Bacteroides fragilis CL05T12C13-I9JUP1	-2.6030361841605	-10.3375	4.60347	light
Rhodococcus aetherivorans-A0A842GZT8	0.0325085628565	-1.93028	2.1328	light
Bacteroides intestinalis-A0A6N2RM37	-3.82834895939001	-9.52398	1.62992	light
Aerococcus urinae-A0A2I1L7D6	0.1924755743175	-0.958821	1.45435	light
Roseburia intestinalis-A0A414T2V7	-3.85164139785999	-10.319	1.82601	light
Alistipes finegoldii-A0A5B5VPD5	-2.58788728124	-9.70925	3.2745	light
Lactobacillus gasseri (strain ATCC 33323 / DSM 20243 / BCRC 14619 / CIP 102991 / JCM 1131 / KCTC 3163 / NCIMB 11718 / NCTC 13722 / AM63)-A0A805Z5R7	-2.310041452985	-9.49402	5.78572	light
Alistipes indistinctus-A0A6S6MII0	-3.66998657405951	-9.35398	1.7863	light
Faecalibaculum rodentium-A0A140DV06	2.463892322455	-1.0878	6.16732	light
Blautia hydrogenotrophica-A0A173SRH3	-3.9019869730485	-10.3351	1.47696	light
Intestinibaculum porci-A0A3G9JMN8	-2.80502216255	-9.49058	4.06486	light
Parabacteroides goldsteinii DSM 19448 = WAL 12034-A0A0F5JID4	-4.039826765845	-10.2576	1.5183	light
Stenotrophomonas maltophilia (Pseudomonas maltophilia) (Xanthomonas maltophilia)-A0A2Y9UCE4	-2.71301983161	-10.6575	3.63836	light
Flavonifractor plautii ATCC 29863-G9YSR9	-0.2339182530765	-3.26412	2.62213	light
Chroogloeocystis siderophila 5.2 s.c.1-A0A1U7I0A4	-2.516276765035	-10.4135	4.01882	light
Amedibacillus dolichus-A0A415P4A1	0.74481028711	-0.669548	2.09305	light
Enterococcus columbae DSM 7374 = ATCC 51263-S0K1U2	-2.434707091455	-9.84474	5.39375	light
Dorea formicigenerans-A0A412MA68	0.4241049700605	-1.33079	2.26007	light
Mycolicibacter longobardus-A0A1X1YA39	-2.43665133212001	-10.2107	3.82229	light
Bacteroides oleiciplenus-A0A3E5B9A2	-3.869057665365	-9.90378	1.44676	light
Agromyces fucosus-A0A4Q2JVP0	-0.0294918976165	-1.68503	1.70912	light
Yersinia intermedia-A0A0T9LY42	-2.82066894332	-9.81197	3.99586	light
Collinsella intestinalis DSM 13280-C4FAG1	-0.4563349046935	-2.55041	1.36493	light
Clostridium sp. CAG:149-R5M288	-0.3203108040685	-3.26013	2.75545	light
Polynucleobacter meluiroseus-A0A240DZJ7	-2.465776272525	-9.8681	4.34583	light
Enterococcus casseliflavus (Enterococcus flavescens)-A0A6N2ZJX7	-2.84085227245999	-9.46034	4.51661	light
Lactococcus lactis subsp. lactis (Streptococcus lactis)-A0A0V8CP19	-0.550848129636	-3.18472	2.29999	light
Candidatus Pseudoramibacter fermentans-A0A6L5GR95	2.06170791298501	-2.73734	7.60838	light
Lactococcus lactis-A0A8I2KUJ5	-3.561787061219	-10.2094	1.95906	light
Clostridium sp. CAG:43-R7B0G8	0.7438687051785	-0.650145	2.03915	light
Bacteroides reticulotermitis JCM 10512-W4UTL6	-2.7083299827595	-9.82866	4.13247	light
Bacteroides intestinalis-A0A412XQV6	-3.897358186745	-9.32192	1.61261	light
Roseburia inulinivorans CAG:15-R5HRW4	0.5729725581265	-0.420939	1.59293	light
Gimesia fumaroli-A0A518IBH6	0.026544652796	-3.67015	3.66574	light
Roseiarcus fermentans-A0A366F2Y1	-2.748955543545	-10.1538	3.62339	light
Enorma massiliensis-A0A921J6A0	-0.2239041195865	-3.19267	2.55178	light
Mediterraneibacter butyricigenes-A0A391PK51	0.506153897691501	-1.29812	2.60712	light
Clostridium sp. CAG:277-R7JW99	0.0353894768158	-0.873322	0.919482	light
Alcaligenes faecalis-A0A5Q0DNJ3	-3.842497079251	-9.73605	1.66531	light
Polynucleobacter paneuropaeus-A0A2Z4JUA4	-2.465776272525	-9.8681	4.34583	light
Anaerococcus tetradius ATCC 35098-C2CHS4	-1.60245559213	-3.53943	0.0505221	light
Roseburia sp. CAG:303-R7IMT7	0.44338693468	-0.600898	1.53742	light
Acinetobacter oleivorans (strain JCM 16667 / KCTC 23045 / DR1)-D8JHC8	-2.455065170855	-10.4729	4.92657	light
Duncaniella dubosii-A0A4P7W1A3	-5.7534791275	-11.2261	-1.29233	light
Enterococcus lactis-A0A6N8GYN2	-2.6030361841605	-10.3375	4.60347	light
Proteiniclasticum aestuarii-A0A939HAZ3	-2.7083299827595	-9.82866	4.13247	light
Odoribacter sp. CAG:788-R5PLH9	-2.9183755014995	-10.6975	3.27029	light
Parabacteroides merdae-A0A415P760	-2.475509918995	-9.56028	4.05192	light
Acinetobacter cumulans-A0A3A8GJG7	2.4430055567245	-4.04398	8.07711	light
Weissella coleopterorum-A0A6G8B1H1	-2.691962605575	-10.0979	3.36175	light
Schaedlerella arabinosiphila-A0A426DFX4	0.2254632982485	-0.838127	1.30896	light
Alpinimonas psychrophila-A0A7W3JRW1	-3.58620764328	-10.9432	2.32697	light
Stenotrophomonas rhizophila-A0A3N1KHQ2	-2.6844100013535	-9.83493	4.49291	light
Roseburia intestinalis M50/1-D4KM46	0.786443381983241	-0.651518	2.25877	light
Parabacteroides merdae CL03T12C32-K5YYW8	-2.475509918995	-9.56028	4.05192	light
Bacteroides faecium-A0A6H0KUZ2	1.727694659745	-3.26795	6.66165	light
Limosilactobacillus ingluviei DSM 15946-A0A0R1U395	-2.215283477035	-8.94184	4.29476	light
Enterocloster bolteae-A0A412Z9I5	-1.31378460508	-3.86542	1.00509	light
Lysinibacillus sphaericus CBAM5-W7RZL3	-2.73008133527349	-9.99014	4.20799	light
