FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c	Name
PF17973.4	1.0	3.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	5.0	3.0	0.0	0.0	1.0	0.0	1.0	2.0	3.0	1.0	1.0	2.0	0.0	2.0	1.0	5.0	9.0	3.0	20.0	30.0	3.0	11.0	19.0	1.0	12.0	12.0	1.0	4.0	2.0	6.0	11.0	2.0	Bacterial Alpha-2-macroglobulin MG10 domain
PF00285.24	2.0	11.0	0.0	4.0	3.0	19.0	4.0	2.0	5.0	7.0	1.0	4.0	5.0	6.0	7.0	11.0	4.0	10.0	2.0	6.0	2.0	11.0	8.0	3.0	26.0	10.0	17.0	26.0	8.0	18.0	64.0	12.0	11.0	48.0	13.0	6.0	23.0	9.0	9.0	24.0	17.0	3.0	Citrate synthase, C-terminal domain
PF13482.9	0.0	4.0	0.0	3.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	13.0	1.0	5.0	2.0	0.0	2.0	44.0	3.0	3.0	16.0	2.0	5.0	4.0	1.0	0.0	4.0	4.0	8.0	RNase_H superfamily
PF05157.18	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	7.0	10.0	2.0	1.0	6.0	15.0	7.0	8.0	11.0	7.0	3.0	8.0	3.0	12.0	11.0	14.0	6.0	Type II secretion system (T2SS), protein E, N-terminal domain
PF03023.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	3.0	0.0	1.0	3.0	2.0	15.0	9.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	1.0	Lipid II flippase MurJ
PF00081.25	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	3.0	3.0	0.0	1.0	1.0	2.0	0.0	10.0	1.0	Iron/manganese superoxide dismutases, alpha-hairpin domain
PF02777.21	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	3.0	3.0	0.0	1.0	1.0	2.0	0.0	10.0	1.0	Iron/manganese superoxide dismutases, C-terminal domain
PF11958.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF3472)
PF00662.23	3.0	4.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	3.0	8.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	7.0	5.0	12.0	5.0	7.0	22.0	23.0	12.0	17.0	52.0	10.0	30.0	6.0	2.0	1.0	10.0	6.0	2.0	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus
PF00499.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	4.0	9.0	4.0	11.0	0.0	0.0	1.0	1.0	0.0	1.0	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
PF01512.20	28.0	38.0	7.0	36.0	23.0	81.0	23.0	30.0	29.0	42.0	16.0	22.0	33.0	35.0	42.0	48.0	25.0	32.0	13.0	26.0	20.0	49.0	37.0	15.0	57.0	28.0	32.0	67.0	18.0	23.0	67.0	38.0	25.0	70.0	33.0	24.0	106.0	30.0	26.0	56.0	24.0	35.0	Respiratory-chain NADH dehydrogenase 51 Kd subunit
PF10531.12	29.0	40.0	9.0	23.0	27.0	48.0	14.0	21.0	26.0	38.0	34.0	63.0	17.0	21.0	34.0	33.0	23.0	17.0	27.0	18.0	11.0	54.0	37.0	10.0	56.0	34.0	42.0	66.0	69.0	62.0	50.0	66.0	53.0	99.0	73.0	73.0	70.0	43.0	45.0	89.0	62.0	39.0	SLBB domain
PF10589.12	16.0	11.0	2.0	24.0	10.0	16.0	11.0	13.0	17.0	17.0	8.0	8.0	19.0	13.0	24.0	20.0	16.0	13.0	2.0	16.0	4.0	25.0	15.0	3.0	26.0	15.0	10.0	46.0	9.0	8.0	43.0	17.0	12.0	30.0	14.0	8.0	54.0	22.0	4.0	18.0	9.0	14.0	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region
PF01522.24	2.0	14.0	1.0	3.0	3.0	5.0	6.0	4.0	3.0	6.0	2.0	2.0	2.0	2.0	9.0	8.0	2.0	13.0	0.0	2.0	9.0	7.0	4.0	4.0	42.0	37.0	29.0	18.0	18.0	58.0	46.0	49.0	34.0	27.0	25.0	12.0	24.0	13.0	22.0	29.0	29.0	17.0	Polysaccharide deacetylase
PF02470.23	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	7.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	6.0	0.0	MlaD protein
PF07399.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Putative Na+/H+ antiporter
PF06325.16	4.0	3.0	1.0	1.0	0.0	5.0	2.0	1.0	1.0	3.0	1.0	1.0	2.0	4.0	1.0	5.0	0.0	0.0	1.0	1.0	0.0	2.0	3.0	0.0	3.0	6.0	2.0	3.0	6.0	10.0	7.0	12.0	11.0	3.0	5.0	4.0	3.0	4.0	4.0	9.0	6.0	3.0	Ribosomal protein L11 methyltransferase (PrmA)
PF02446.20	9.0	17.0	2.0	9.0	6.0	24.0	5.0	12.0	4.0	10.0	11.0	7.0	5.0	4.0	4.0	8.0	5.0	11.0	3.0	5.0	2.0	9.0	5.0	1.0	20.0	18.0	24.0	17.0	20.0	23.0	28.0	13.0	22.0	45.0	24.0	25.0	32.0	13.0	10.0	29.0	25.0	14.0	4-alpha-glucanotransferase
PF00919.23	1.0	19.0	5.0	4.0	7.0	28.0	8.0	7.0	4.0	11.0	5.0	12.0	3.0	5.0	14.0	10.0	9.0	6.0	14.0	14.0	16.0	17.0	15.0	2.0	25.0	27.0	23.0	21.0	29.0	51.0	27.0	39.0	44.0	30.0	34.0	12.0	38.0	17.0	19.0	12.0	36.0	19.0	Uncharacterized protein family UPF0004
PF18693.4	1.0	14.0	3.0	3.0	4.0	22.0	1.0	2.0	2.0	6.0	3.0	7.0	0.0	3.0	10.0	2.0	3.0	4.0	12.0	8.0	14.0	11.0	10.0	2.0	16.0	12.0	7.0	2.0	5.0	19.0	13.0	19.0	13.0	16.0	13.0	4.0	18.0	7.0	5.0	4.0	6.0	12.0	TRAM domain
PF04408.26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Helicase associated domain (HA2)
PF08482.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ATP-dependent helicase C-terminal
PF04028.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF374)
PF18565.4	20.0	32.0	1.0	23.0	2.0	39.0	20.0	17.0	9.0	12.0	4.0	5.0	5.0	12.0	51.0	10.0	19.0	37.0	13.0	26.0	11.0	24.0	9.0	0.0	15.0	12.0	31.0	37.0	24.0	22.0	71.0	42.0	58.0	31.0	30.0	72.0	92.0	19.0	28.0	43.0	68.0	35.0	Glycoside hydrolase family 2 C-terminal domain 5
PF16193.8	3.0	3.0	0.0	2.0	3.0	4.0	1.0	2.0	2.0	1.0	4.0	2.0	3.0	2.0	3.0	3.0	3.0	7.0	2.0	1.0	2.0	1.0	1.0	1.0	12.0	11.0	19.0	12.0	14.0	26.0	23.0	25.0	22.0	16.0	10.0	8.0	7.0	4.0	13.0	18.0	23.0	7.0	AAA C-terminal domain
PF12002.11	3.0	3.0	0.0	2.0	3.0	4.0	1.0	2.0	2.0	1.0	4.0	2.0	3.0	2.0	3.0	3.0	3.0	7.0	2.0	1.0	2.0	1.0	1.0	1.0	12.0	11.0	19.0	12.0	14.0	26.0	23.0	25.0	22.0	16.0	10.0	8.0	7.0	4.0	13.0	18.0	23.0	7.0	MgsA AAA+ ATPase C terminal
PF02283.19	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	8.0	1.0	6.0	9.0	2.0	6.0	10.0	0.0	4.0	0.0	0.0	4.0	2.0	0.0	6.0	0.0	Cobinamide kinase / cobinamide phosphate guanyltransferase
PF01301.22	5.0	4.0	0.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	4.0	1.0	1.0	3.0	4.0	10.0	6.0	12.0	9.0	11.0	21.0	12.0	2.0	11.0	22.0	3.0	10.0	5.0	0.0	19.0	4.0	Glycosyl hydrolases family 35
PF13505.9	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	1.0	4.0	3.0	1.0	5.0	5.0	3.0	3.0	1.0	21.0	10.0	13.0	0.0	0.0	0.0	3.0	11.0	0.0	Outer membrane protein beta-barrel domain
PF18765.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0	2.0	3.0	16.0	7.0	3.0	5.0	3.0	1.0	1.0	4.0	2.0	0.0	3.0	5.0	1.0	Polymerase beta, Nucleotidyltransferase
PF16870.8	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2-oxoglutarate dehydrogenase C-terminal
PF01663.25	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	4.0	7.0	0.0	5.0	3.0	2.0	4.0	2.0	2.0	0.0	1.0	1.0	6.0	1.0	Type I phosphodiesterase / nucleotide pyrophosphatase
PF09382.13	7.0	5.0	0.0	3.0	11.0	5.0	1.0	5.0	1.0	6.0	9.0	7.0	1.0	1.0	1.0	5.0	7.0	2.0	0.0	1.0	0.0	11.0	0.0	0.0	6.0	14.0	26.0	11.0	23.0	37.0	8.0	21.0	21.0	6.0	12.0	20.0	9.0	8.0	6.0	11.0	27.0	6.0	RQC domain
PF00570.26	8.0	5.0	0.0	3.0	11.0	5.0	1.0	5.0	1.0	6.0	9.0	7.0	1.0	1.0	1.0	5.0	7.0	2.0	0.0	1.0	0.0	11.0	0.0	0.0	5.0	13.0	31.0	12.0	24.0	37.0	8.0	23.0	23.0	6.0	12.0	20.0	9.0	8.0	8.0	11.0	27.0	6.0	HRDC domain
PF01643.20	1.0	9.0	0.0	4.0	1.0	4.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	2.0	0.0	0.0	3.0	4.0	6.0	6.0	1.0	9.0	6.0	9.0	8.0	3.0	2.0	4.0	1.0	4.0	0.0	4.0	5.0	1.0	Acyl-ACP thioesterase
PF07786.15	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	3.0	7.0	2.0	6.0	6.0	9.0	11.0	5.0	2.0	0.0	1.0	1.0	0.0	2.0	3.0	3.0	0.0	Heparan-alpha-glucosaminide N-acetyltransferase, catalytic
PF04235.15	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	3.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Protein of unknown function (DUF418)
PF01704.21	0.0	12.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	5.0	3.0	0.0	8.0	8.0	5.0	3.0	0.0	5.0	13.0	7.0	4.0	7.0	7.0	4.0	13.0	0.0	1.0	3.0	13.0	8.0	UTP--glucose-1-phosphate uridylyltransferase
PF08241.15	2.0	0.0	0.0	5.0	6.0	5.0	2.0	2.0	2.0	1.0	3.0	2.0	2.0	5.0	2.0	5.0	1.0	1.0	0.0	4.0	2.0	1.0	1.0	1.0	21.0	24.0	26.0	10.0	36.0	45.0	29.0	31.0	31.0	31.0	13.0	4.0	11.0	24.0	7.0	21.0	36.0	2.0	Methyltransferase domain
PF04991.16	4.0	5.0	0.0	6.0	8.0	11.0	8.0	14.0	2.0	3.0	0.0	0.0	3.0	5.0	2.0	3.0	1.0	1.0	1.0	2.0	3.0	9.0	3.0	1.0	27.0	2.0	15.0	5.0	7.0	5.0	7.0	4.0	4.0	99.0	30.0	26.0	27.0	3.0	12.0	30.0	22.0	10.0	LicD family
PF04379.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ApaG domain
PF02698.20	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0	1.0	2.0	2.0	1.0	3.0	0.0	2.0	2.0	3.0	1.0	0.0	9.0	1.0	10.0	7.0	15.0	18.0	17.0	15.0	8.0	5.0	2.0	0.0	10.0	6.0	4.0	8.0	12.0	4.0	DUF218 domain
PF07726.14	0.0	5.0	1.0	4.0	3.0	1.0	2.0	1.0	0.0	5.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	10.0	6.0	7.0	8.0	13.0	20.0	24.0	14.0	17.0	14.0	7.0	6.0	5.0	3.0	1.0	5.0	21.0	2.0	ATPase family associated with various cellular activities (AAA)
PF17863.4	0.0	5.0	1.0	4.0	3.0	1.0	2.0	1.0	0.0	5.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0	2.0	1.0	0.0	0.0	10.0	6.0	8.0	8.0	13.0	20.0	24.0	14.0	19.0	14.0	7.0	6.0	5.0	3.0	1.0	5.0	21.0	2.0	AAA lid domain
PF12541.11	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	11.0	1.0	4.0	1.0	9.0	4.0	11.0	3.0	2.0	1.0	1.0	11.0	10.0	11.0	2.0	3.0	1.0	Protein of unknown function (DUF3737)
PF04015.15	2.0	9.0	0.0	4.0	1.0	16.0	5.0	1.0	5.0	6.0	1.0	4.0	0.0	7.0	1.0	2.0	3.0	4.0	4.0	4.0	5.0	9.0	11.0	1.0	17.0	7.0	13.0	9.0	16.0	22.0	24.0	22.0	18.0	14.0	13.0	4.0	13.0	5.0	7.0	10.0	16.0	3.0	Domain of unknown function (DUF362)
PF17785.4	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	6.0	10.0	6.0	3.0	0.0	15.0	8.0	13.0	11.0	4.0	2.0	1.0	1.0	2.0	3.0	0.0	16.0	1.0	PUA-like domain
PF10672.12	0.0	1.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	7.0	2.0	1.0	11.0	16.0	11.0	8.0	4.0	25.0	15.0	19.0	19.0	13.0	7.0	4.0	7.0	6.0	7.0	6.0	21.0	3.0	S-adenosylmethionine-dependent methyltransferase
PF02678.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pirin
PF17954.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Quercetinase C-terminal cupin domain
PF13502.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	4.0	11.0	17.0	3.0	7.0	7.0	0.0	1.0	1.0	1.0	4.0	0.0	0.0	2.0	2.0	AsmA-like C-terminal region
PF13667.9	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	4.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	5.0	0.0	4.0	7.0	0.0	6.0	2.0	0.0	4.0	1.0	0.0	2.0	0.0	2.0	4.0	0.0	ThiC-associated domain
PF07732.18	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	Multicopper oxidase
PF00394.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Multicopper oxidase
PF07731.17	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	Multicopper oxidase
PF06940.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Domain of unknown function (DUF1287)
PF02844.18	3.0	13.0	4.0	11.0	8.0	17.0	4.0	10.0	5.0	7.0	6.0	12.0	2.0	4.0	7.0	8.0	3.0	10.0	5.0	1.0	5.0	12.0	8.0	4.0	22.0	11.0	15.0	6.0	11.0	24.0	17.0	30.0	18.0	14.0	24.0	12.0	34.0	9.0	10.0	14.0	20.0	19.0	Phosphoribosylglycinamide synthetase, N domain
PF01071.22	3.0	13.0	4.0	11.0	8.0	17.0	4.0	10.0	5.0	7.0	6.0	12.0	2.0	4.0	7.0	8.0	3.0	10.0	5.0	1.0	5.0	12.0	8.0	4.0	22.0	11.0	15.0	6.0	11.0	24.0	17.0	30.0	18.0	14.0	24.0	12.0	34.0	9.0	10.0	14.0	20.0	19.0	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
PF02843.19	3.0	13.0	4.0	11.0	8.0	17.0	4.0	10.0	5.0	7.0	6.0	12.0	2.0	4.0	7.0	8.0	2.0	10.0	5.0	1.0	5.0	12.0	8.0	4.0	21.0	11.0	15.0	6.0	11.0	24.0	17.0	30.0	18.0	14.0	24.0	12.0	34.0	9.0	10.0	14.0	20.0	19.0	Phosphoribosylglycinamide synthetase, C domain
PF01618.19	8.0	28.0	6.0	13.0	24.0	27.0	6.0	10.0	9.0	13.0	23.0	44.0	11.0	6.0	15.0	12.0	3.0	19.0	11.0	15.0	9.0	40.0	11.0	9.0	50.0	24.0	35.0	26.0	38.0	49.0	80.0	33.0	35.0	94.0	53.0	88.0	27.0	23.0	17.0	56.0	29.0	18.0	MotA/TolQ/ExbB proton channel family
PF08323.14	11.0	57.0	0.0	24.0	12.0	41.0	7.0	23.0	23.0	52.0	28.0	56.0	16.0	16.0	17.0	20.0	24.0	41.0	8.0	12.0	8.0	39.0	19.0	5.0	132.0	27.0	32.0	32.0	25.0	37.0	170.0	24.0	32.0	131.0	38.0	24.0	172.0	30.0	42.0	115.0	34.0	34.0	Starch synthase catalytic domain
PF10996.11	4.0	15.0	2.0	16.0	1.0	19.0	4.0	9.0	5.0	6.0	1.0	2.0	14.0	8.0	6.0	6.0	3.0	7.0	8.0	6.0	7.0	17.0	10.0	6.0	20.0	18.0	17.0	18.0	8.0	21.0	27.0	22.0	9.0	25.0	9.0	11.0	40.0	9.0	7.0	18.0	20.0	14.0	Beta-Casp domain
PF14057.9	36.0	135.0	7.0	119.0	67.0	136.0	56.0	72.0	44.0	89.0	60.0	61.0	54.0	61.0	66.0	70.0	31.0	88.0	37.0	80.0	33.0	168.0	137.0	23.0	403.0	46.0	59.0	68.0	27.0	24.0	322.0	30.0	31.0	334.0	135.0	87.0	227.0	164.0	110.0	292.0	54.0	115.0	GGGtGRT protein
PF02086.18	1.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	22.0	22.0	17.0	11.0	16.0	30.0	25.0	16.0	31.0	18.0	8.0	4.0	1.0	16.0	8.0	10.0	12.0	0.0	D12 class N6 adenine-specific DNA methyltransferase
PF02537.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	CrcB-like protein, Camphor Resistance (CrcB)
PF03331.16	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	2.0	2.0	10.0	3.0	11.0	12.0	3.0	12.0	5.0	5.0	2.0	12.0	2.0	1.0	0.0	2.0	4.0	4.0	UDP-3-O-acyl N-acetylglycosamine deacetylase
PF20154.2	1.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	13.0	9.0	11.0	23.0	16.0	53.0	16.0	9.0	12.0	13.0	4.0	3.0	4.0	4.0	2.0	5.0	9.0	2.0	Apolipoprotein N-acyltransferase N-terminal domain
PF01578.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	4.0	0.0	6.0	4.0	1.0	2.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	Cytochrome C assembly protein
PF05140.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	1.0	2.0	4.0	0.0	0.0	1.0	0.0	4.0	0.0	ResB-like family
PF09375.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	Imelysin
PF13437.9	1.0	18.0	1.0	2.0	3.0	4.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	0.0	4.0	1.0	1.0	4.0	13.0	2.0	2.0	2.0	9.0	27.0	8.0	12.0	16.0	24.0	23.0	19.0	6.0	20.0	14.0	17.0	16.0	14.0	8.0	32.0	18.0	HlyD family secretion protein
