FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF01120.20	0.244321643024976	0.0874941537478754	0.835804799137234	0.243630288203353	0.464678437095349	0.0814399286046024	0.180458306810948	0.140835447979699	0.132141570900043	0.115049825398177	0.554095307083355	0.848214432989691
PF16757.8	0.0254982159951266	0.0105403648061326	0.00826817650759414	0.0283230900809515	0.00110990072554622	0.00172113904800066	0.0197008274984087	0.00717353113410111	0.0102478472972531	0.0179882463163274	0.00206964350390645	0.00250721649484536
PF06824.14	0.00552606387607693	0.00414085760240923	0.0847488092028399	0.0131471647075203	0.0589069533225084	0.00155722104342916	0.0171865054105665	0.00209837985555339	0.00500933110696395	0.00270845754194702	0.0993083941291113	0.0834969072164948
PF01301.22	0.161648246453746	0.0707025769138633	0.0450256133728768	0.0654175865704	0.0153741804205291	0.0174299478194352	0.0294080203691916	0.078396447394105	0.075532855318731	0.141316753257814	0.0534140494299857	0.0474061855670103
PF12161.11	0.271386302323558	0.373042218495831	0.557293070908601	0.382719732680948	0.147020738700594	0.301463423518591	0.224856779121579	0.172115947686902	0.363520282879874	0.22360957329018	0.155481968230972	0.168478350515464
PF13088.9	0.22330519537029	0.120301609573024	0.11314819807675	0.259721144857489	0.232770846607609	0.111582628334138	0.195035009548059	0.151620144446613	0.102412991520152	0.108184992760412	0.251668650075025	0.324239175257732
PF00067.25	0.0819771995474719	0.0109624356912266	0.0137503370180642	0.020367165900909	0.0023431237539309	0.0137144730491481	0.0168045830681095	0.0536794846769471	0.0151589562256491	0.00819350992249382	0.00220761973750022	0.00592164948453608
PF01112.21	0.0084413889130624	0.0106316233758826	0.00674036128336479	0.0524096505360304	0.0027130906624463	0.018531841072388	0.019350732017823	0.0431387858676557	0.00202992502373703	0.00509326292479346	0.00251806626308618	0.00621855670103093
PF14814.9	0	0	0.00116832928911656	0	0	0	0.000668364099299809	0.000487995315244974	0	0.000391789455753343	0	0
PF05402.15	0.183708989644069	0.0828627813330596	0.0256133728767862	0.0766752192851602	0.00425461944792716	0.0839078052289843	0.293157224697645	0.158061682607847	0.105228693972432	0.091116599948897	0.00884772597920008	0.0126680412371134
PF13186.9	0.161778783395701	0.382612960998369	0.226476139121057	0.187342124629552	0.130988839331593	0.243090400779521	0.17600254614895	0.176532305289869	0.224994270372917	0.175538710501661	0.10575878304962	0.0998432989690722
PF10142.12	0	0	0.00188730115934214	0	0	0	0	0	0	0	0	0
PF07536.17	0	0	0.000898714837781972	0	0	0	0	0.00153718524302167	0	0.000272549186611021	0	0
PF06056.15	0.00313288660690976	0	0.0138402085018424	0	0.00406963599366946	0	0	0.00268397423384736	0	0	0.00187992618271503	0.00254020618556701
PF03237.18	0.00104429553563659	0.0128104217286655	0.0116832928911656	0.0170654573661913	0.000657718948471831	0.0637185709992624	0.00295989815404201	0.0111018934218232	0.0109681432734178	0.00909632910314283	0.00125903313154309	0.00296907216494845
PF17289.5	0	0	0.00251640154578952	0	0	0	0.00101845957988542	0	0	0	0	0
PF01019.24	0.0530850230615264	0.0425721227884056	0.0542823762020311	0.03365355928158	0.00639220603046061	0.0134959157097194	0.110280076384468	0.116728479406598	0.0315620600464918	0.0496550549356954	0.016039737155275	0.0351340206185567
PF05944.15	0	0	0.000988586321560169	0	0	0	0	0	0	0	0	0
PF04984.17	0.0367679053172048	0.0244458893717988	0.0392738384110722	0.0173439147124928	0.00970135448995951	0.160503046142918	0.0210375556970083	0.0196662112043724	0.047801460236388	0.0419044374414445	0.0113830392714855	0.00862680412371134
PF17482.5	0.0367679053172048	0.0244458893717988	0.0406219106677451	0.0173439147124928	0.00970135448995951	0.149520539836628	0.0210375556970083	0.0225941830958423	0.0513701993910225	0.0381228174772166	0.0113830392714855	0.00862680412371134
PF05954.14	0.0200591767470194	0.0571734939484161	0.256852700638088	0.0154146030988325	0.00949581731856206	0.0426186811885877	0.02511139401655	0.00846671871950029	0.0518940510100514	0.12142066263521	0.0337006950552767	0.0285855670103093
PF04052.16	0.00208859107127317	0	0.00107845780533837	0.00186964218231	0.000637165231332086	0	0	0	0	0	0	0
PF09346.13	0.247062918806022	0.174828604998688	0.225397681315719	0.245599379437914	0.111565576634534	0.134285271967289	0.153787396562699	0.0954762834276791	0.211308646825787	0.194702325185248	0.0997223228298925	0.0997443298969072
PF04183.15	0	0	0.00161768670800755	0	0.000472735494214129	0	0	0	0.00134236977376158	0	0	0
PF06276.15	0	0	0.00161768670800755	0	0.000472735494214129	0	0	0	0.00134236977376158	0	0	0
PF03186.16	0.0525628752937081	0.0143732247356353	0.185404871034421	0.0496449668834656	0.0543645818346248	0.0206172423527698	0.0447167409293444	0.0445539722818661	0.0314965785941132	0.0357550464185334	0.05641503251065	0.0239670103092784
PF01011.24	0	0	0.00557203199424822	0.00417686019452235	0.00106879329126673	0	0.00254614894971356	0	0	0	0.000827857401562581	0
