FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF03806.16	0.0164018452075859	0.010392943063352	0.00609670637701472	0.00249295026359884	0.0112800594992149	0.0532333320479698	0.00711247721505415	0.00320937696225494	0.00411937608616362	0.0044584785566048	0.00741073433640243	0.00721352019785655
PF01471.21	0.284003541307488	0.299566960705694	0.139616911936463	0.151313907393028	0.146186265597884	0.10342035244669	0.10093284248901	0.102397730179772	0.0636143234139329	0.201296831401988	0.354168226164633	0.293693322341303
PF07486.15	0.11951912772005	0.4214915797915	0.245012847465545	0.367996240140586	0.226386249070325	0.494119461689739	0.619964973730298	0.240610246749924	0.864639876418717	0.443990983744923	0.636774209646431	0.414605660895851
PF02463.22	0.567634313405713	0.580529270248597	0.505512730670404	0.492684621357636	0.661598215023552	0.519106929394979	0.517745451946102	0.394125444777785	0.533287562487932	0.411570198695225	0.527160216583078	0.468397911514152
PF13673.10	1.17291831694702	1.04093023255814	0.436720392431675	0.452163962564878	0.360672671680026	0.363706474376277	0.392866078130026	0.395497569710923	0.250531013323607	0.362904266833487	0.723731816253712	0.846523770266557
PF07670.17	0.429243744466707	0.431852445870088	0.224480261621117	0.224447259798112	0.543880671018924	0.246249951798866	0.230744486936631	0.241959115328263	0.160870218198202	0.204742470731925	0.292037827182673	0.274663369057433
PF00015.24	8.00787474954569	8.23464314354451	4.00028030833917	4.75518002370346	2.53359226510206	5.91720973277291	7.1257729011044	4.82539128816949	5.64672059044391	6.57360461536934	10.0302916884996	6.1760098928277
PF03807.20	0.138763338148269	0.214306335204491	0.28864751226349	0.228288855286281	0.29749607470457	0.208363860718004	0.148611458593945	0.205818739970697	0.133386255873329	0.12523459143853	0.150210844125059	0.0985847760373729
PF14748.9	0.134569684544057	0.207249398556536	0.28864751226349	0.228288855286281	0.294686389554582	0.208363860718004	0.147396261481826	0.203888462522384	0.133386255873329	0.12360610483879	0.146817376550141	0.0985847760373729
PF11023.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08455.13	0.205395834304087	0.177481956696071	0.13447792571829	0.176488618251665	0.0949508305098752	0.571221995141326	0.0325243932949712	0.0595827809949069	0.0429101675642043	0.0445947153623879	0.301245103176385	0.336356141797197
PF02746.19	0.154186664181539	0.0791980753809142	0.0212099976640972	0.023233479095999	0.0414015370630526	0.0185477962441677	0.0470710175488759	0.0205353612874718	0.00845330301014825	0.0130576821869383	0.0177158968984704	0.0325638911788953
PF13378.9	0.16644145193607	0.0882437850842021	0.0356692361597757	0.0341452450038825	0.0637137426658954	0.0348012185246597	0.0606883734229243	0.045884788018326	0.0185801025553005	0.0428867903919291	0.029692841280535	0.0363424017587249
PF09339.13	0.190951027445133	0.10598235765838	0.0952581172623219	0.0731537864236381	0.0491694901247831	0.0726294682450931	0.0319525358304443	0.0770017907393195	0.0134094273638139	0.0552593166314159	0.0518002844524291	0.0733031052486947
PF01614.21	0.178416662783654	0.098476343223737	0.0931791637467881	0.0726633699783399	0.0443351789108338	0.0706243010835615	0.0295936237892705	0.0703272169120212	0.0134094273638139	0.053799636569454	0.0460862839034858	0.0658834844737565
PF10750.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01546.31	1.94417781091282	1.56128307939054	1.25131978509694	0.97666435081123	1.39067019254607	1.25388501137547	0.729225490546481	0.971976092467267	0.648823188654552	0.618149681750027	1.23365022332011	1.2343363561418
PF07687.17	1.67056521131355	1.20850040096231	0.854216304601729	0.584760308962361	0.85951574250062	0.632977287625805	0.577826226812967	0.791739342775413	0.497307386985346	0.437913948384919	0.895451256331562	0.893858202802968
PF04211.16	0	0	0	0	0	0	0	0	0	0	0	0
PF13190.9	0.0127673454172685	0.0120288692862871	0.00175192711983181	0.0117495606686011	0.00479299231468474	0.00412601704392087	0.00200150112584438	0.00148840670713272	0.00148040078096505	0	0.000873318861192205	0.0173124484748557
PF01912.21	0	0	0	0	0	0	0	0	0	0	0	0
