CHROMATOGRAM,
p6_h9_gudca_ctrl_48h.raw,
Data points: 3109,
Time,Intensity
1.8301857,0
1.8478272,0
1.8669354,0
1.8822249,0
1.9015289,0
1.9181913,0
1.934335,0
1.951439,0
1.9685035,0
1.9835742,0
1.9984908,0
2.0178198,0
2.0337301,0
2.0476883,0
2.0639174,0
2.0815235,0
2.0973526,0
2.1154878,0
2.133496,0
2.152948,0
2.1723687,0
2.1922456,0
2.2102851,0
2.2265766,0
2.2446599,0
2.2641681,0
2.2856908,0
2.3051303,0
2.3234364,0
2.3428571,0
2.3623528,0
2.3813068,0
2.3995421,0
2.4183753,0
2.4374564,0
2.4597542,0
2.479254,0
2.4989352,0
2.5183746,0
2.5406245,0
2.5579951,0
2.5777054,0
2.5973991,0
2.618151,0
2.6378571,0
2.6542841,0
2.6738485,0
2.6961129,0
2.7077691,0
2.7195232,0
2.7227836,0
2.7415564,0
2.7533105,0
2.7719957,0
2.7864831,0
2.8028434,0
2.806033,0
2.8142121,0
2.8213725,0
2.8283683,0
2.8316704,0
2.8349974,0
2.8383182,0
2.8414515,0
2.8495744,0
2.8566201,0
2.8682638,0
2.8717054,0
2.876345,0
2.87962,0
2.8842595,0
2.887745,0
2.8908678,0
2.8991553,0
2.9026303,0
2.9058281,0
2.914101,0
2.918876,0
2.922278,0
2.9260113,0
2.9342987,0
2.9425779,0
2.9462195,0
2.9494257,0
2.954157,0
2.9578695,0
2.9611632,0
2.9634881,0
2.965811,0
2.9681339,0
2.9704589,0
2.9727818,0
2.9751047,0
2.9774297,0
2.9797526,0
2.9845213,0
2.9883921,0
2.9916901,0
2.994015,0
2.9963379,0
3.0011712,0
3.0049858,0
3.0090399,0
3.0113628,0
3.0161482,0
3.0233023,0
3.0269898,0
3.0385814,0
3.0421251,0
3.0617708,0
3.069952,0
3.0805186,0
3.0839519,0
3.087306,0
3.0909997,0
3.0957393,0
3.099133,0
3.1025039,0
3.105908,0
3.1090726,0
3.1113975,0
3.1137204,0
3.1160454,0
3.1183683,0
3.1206912,0
3.1230162,0
3.1253391,0
3.127662,0
3.129987,0
3.1323099,0
3.1346349,0
3.1369577,0
3.1392806,0
3.1416056,0
3.1439285,0
3.1462515,0
3.1485764,0
3.1508993,0
3.1532243,0
3.1555472,0
3.1578701,0
3.1601951,0
3.162518,0
3.1648409,0
3.1671659,0
3.1754533,0
3.1795325,0
3.1824179,0
3.1847428,0
3.1870657,0
3.1893907,0
3.1917136,0
3.1964803,0
3.2000094,0
3.2081802,0
3.2153301,0
3.2235009,0
3.2305029,0
3.246782,0
3.2628152,0
3.2702443,0
3.2844338,0
3.2986587,0
3.3146482,0
3.3353626,0
3.3536437,0
3.371304,0
3.3795956,0
3.3956705,0
3.4151829,0
3.4222391,0
3.4410306,0
3.448193,0
3.4667846,0
3.4701283,0
3.4734387,0
3.4854115,0
3.4936677,0
3.5101406,0
3.5324279,0
3.5487278,0
3.5518444,0
3.5600319,0
3.5647548,0
3.5681297,0
3.5762338,0
