FeatureID	Name	GO_Term	comparison	phase	datatype	diffexpr	rab.all	rab.win.A	rab.win.B	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
PF09594.13	Glycosyltransferase family 87	NA	FAvNA	Light	metaT	down	0.715327877025075	-1.05455239611928	1.76946582830895	-2.97934263683592	2.7149185633123	1.04480959342924	0.103333372972979	0.02787507111459	0.128812501156755	0.012191008991009	0.0687366594088026
PF09594.13	Glycosyltransferase family 87	NA	FAvNA	Dark	metaT	down	0.715327877025075	-1.05455239611928	1.76946582830895	-2.97934263683592	2.7149185633123	1.04480959342924	0.103333372972979	0.02787507111459	0.128812501156755	0.012191008991009	0.0687366594088026
PF02410.18	Ribosomal silencing factor during starvation	NA	FAvNA	Light	metaT	up	4.36443324527625	5.14181449095166	3.73309364417993	1.38406157947082	0.884253740083353	-1.40854670323099	0.0973333757691051	0.00272671337868763	0.034728609037743	0.010833966033966	0.0687685020944458
PF02410.18	Ribosomal silencing factor during starvation	NA	FAvNA	Dark	metaT	up	4.36443324527625	5.14181449095166	3.73309364417993	1.38406157947082	0.884253740083353	-1.40854670323099	0.0973333757691051	0.00272671337868763	0.034728609037743	0.010833966033966	0.0687685020944458
PF00919.23	Uncharacterized protein family UPF0004	NA	FTvNA	Dark	metaT	up	7.36026327234504	7.97600391448116	6.80237742874843	0.818565868070239	0.83171832658837	-1.15870970080293	0.114000035385422	0.00743422434695844	0.0515085751071791	0.0126593406593407	0.0688809965418878
PF13237.9	4Fe-4S dicluster domain	NA	FAvNA	Light	metaG	down	2.00142854461299	0.783520252201918	3.02670744533799	-2.46064056077077	2.43293422480746	0.9290023761262	0.0979347522773524	0.0470292240067223	0.170176521512934	0.0140443556443556	0.0689155550379448
PF13237.9	4Fe-4S dicluster domain	NA	FAvNA	Dark	metaG	down	2.00142854461299	0.783520252201918	3.02670744533799	-2.46064056077077	2.43293422480746	0.9290023761262	0.0979347522773524	0.0470292240067223	0.170176521512934	0.0140443556443556	0.0689155550379448
PF03102.17	NeuB family	carbohydrate biosynthetic process	FTvNA	Dark	metaG	up	0.00447355780141034	1.85794623548191	-1.90900433579181	3.76651277645003	2.71505951252935	-1.28027897189998	0.0386410209040269	0.00536877986963879	0.125626842058176	0.00362757242757243	0.0689184830559357
PF07685.17	CobB/CobQ-like glutamine amidotransferase domain	NA	FTvNA	Light	metaG	down	2.14419794845046	-0.142484428601443	3.12906983880604	-3.0205244392263	2.41987585680862	1.20699379928184	0.0619587638963966	0.0239941680187523	0.179932026590376	0.00635844155844156	0.068984256149219
PF04724.16	Glycosyltransferase family 17	protein N-linked glycosylation	FAvFT	Dark	metaT	up	1.78767642012418	-3.13385223247657	3.52270863762002	6.43374059517214	3.50709216264097	1.78782800800548	0.016666939719429	0.00789820255195964	0.10910346649713	0.00358874458874459	0.0690182368793636
PF15609.9	Phosphoribosyl transferase	NA	FTvNA	Dark	metaT	up	1.07654521700401	2.70367941275133	0.639779586275754	1.82833690640395	1.30318500733408	-1.24213740032223	0.0946036413669069	0.0126151643977846	0.0635234906676424	0.0154957042957043	0.0690613278778483
PF00817.23	impB/mucB/samB family	DNA repair	FAvFT	Dark	metaT	down	4.00998913159825	4.38944456930743	3.7734983032672	-0.606727486111234	0.22624987717943	-2.55618603633644	0.00866142178558842	0.000495938771951927	0.0385717674951895	0.00319047619047619	0.0690716249927747
PF03447.19	Homoserine dehydrogenase, NAD binding domain	NA	FTvNA	Light	metaT	up	6.1831782869328	6.53948613293226	5.67965114886431	0.695470647461773	0.648735876459051	-1.07347635263122	0.103930752184326	0.00660145654387234	0.0449959550813193	0.0143624375624376	0.0690864520891691
PF10112.12	5-bromo-4-chloroindolyl phosphate hydrolysis protein	NA	FTvNA	Light	metaT	up	5.68516145892586	6.10181298453574	5.17492392201258	0.891255019642502	0.806342051155421	-1.07708573813457	0.105333372110753	0.00839189288074297	0.052632955166699	0.013814985014985	0.0691021567368636
PF01741.21	Large-conductance mechanosensitive channel, MscL	NA	FAvFT	Dark	metaT	down	1.03334972830862	1.84257483245535	-0.0969797809750332	-1.96645212843745	1.00484878809545	-1.90228123938363	0.0080005738828997	0.00130123499032064	0.0531921888676184	0.00327272727272727	0.0691811121301429
PF18756.4	Nucleotide modification associated domain 4	NA	FAvNA	Light	metaT	down	2.98962934942792	-0.390951536728336	4.01262459869811	-4.23006028745348	3.41185446796508	1.09142731392285	0.0953333767782991	0.0416985904352258	0.15977155482181	0.0110545454545455	0.0692563014294626
PF18756.4	Nucleotide modification associated domain 4	NA	FAvNA	Dark	metaT	down	2.98962934942792	-0.390951536728336	4.01262459869811	-4.23006028745348	3.41185446796508	1.09142731392285	0.0953333767782991	0.0416985904352258	0.15977155482181	0.0110545454545455	0.0692563014294626
PF01719.20	Plasmid replication protein	DNA replication	FTvNA	Dark	metaT	down	-0.354667115160234	-3.03362449538213	0.914723158428412	-3.74182013139861	3.4700484229305	0.996445420375655	0.101333373868732	0.0466296479425432	0.152437528162049	0.0141426573426573	0.0692566996144692
PF03960.18	ArsC family	NA	FAvFT	Dark	metaT	down	3.99427794580636	6.28144679868433	2.8198628849266	-3.45834534321873	1.08895273179206	-2.83808804572992	0.0199869021493813	0.000579660342518569	0.0446803941204923	0.00369264069264069	0.0692582232012215
PF00563.23	EAL domain	NA	FTvNA	Light	metaG	up	3.99615204917404	4.96617230479811	3.4845602042481	1.68999944699691	1.46262863279476	-1.04346853910707	0.058627655562043	0.0173340857095261	0.152375659406441	0.00561678321678322	0.0692693759827003
PF18994.3	Prophage endopeptidase tail N-terminal domain	NA	FAvNA	Light	metaT	down	2.60628233374575	-0.862474139262302	4.05322751619478	-4.88837733110554	4.21362187512316	1.06523979505693	0.107928085623509	0.0281649714065955	0.129721401288779	0.0112679320679321	0.0692976514289448
PF18994.3	Prophage endopeptidase tail N-terminal domain	NA	FAvNA	Dark	metaT	down	2.60628233374575	-0.862474139262302	4.05322751619478	-4.88837733110554	4.21362187512316	1.06523979505693	0.107928085623509	0.0281649714065955	0.129721401288779	0.0112679320679321	0.0692976514289448
PF13308.9	YARHG domain	NA	FTvNA	Light	metaT	up	3.39282293599139	4.10034162348929	2.87497883794143	1.35559553135854	1.24752626213918	-1.06446205121837	0.104666705727888	0.0138280443737363	0.0734733045956724	0.0147988011988012	0.069315855844483
PF17200.7	Single Cache domain 2	NA	FAvFT	Dark	metaT	up	5.51630634816807	1.95144643773653	7.07234575151723	5.00570881420541	1.44406734042819	2.95718942281976	0.0193206876100172	0.000429628733428302	0.042397794359304	0.00376190476190476	0.0693194895898695
PF07494.14	Two component regulator propeller	NA	FAvNA	Light	metaT	down	7.91855852555855	6.82981411732929	8.53106477825782	-1.81438748141718	1.62247819930924	1.05816650278656	0.116000034673416	0.0185177066773483	0.112208921419648	0.0107644355644356	0.0693462475058233
PF07494.14	Two component regulator propeller	NA	FAvNA	Dark	metaT	down	7.91855852555855	6.82981411732929	8.53106477825782	-1.81438748141718	1.62247819930924	1.05816650278656	0.116000034673416	0.0185177066773483	0.112208921419648	0.0107644355644356	0.0693462475058233
PF13516.9	Leucine Rich repeat	NA	FAvFT	Dark	metaT	down	2.53880178495554	5.19349270130114	-0.945060728824087	-6.00081697105065	3.44118939732248	-1.66141249598563	0.0220002056966106	0.00843271971356733	0.110476063549455	0.00373593073593074	0.0693607070044111
PF10437.12	Bacterial lipoate protein ligase C-terminus	NA	FAvFT	Dark	metaT	down	0.386104000325464	3.1127006132722	-0.6901631342713	-3.52216255201302	1.57202014921641	-1.93736848861436	0.00932760619403796	0.00194247263273045	0.062134488793868	0.0032987012987013	0.0694167760469793
PF13479.9	AAA domain	NA	FAvNA	Light	metaT	down	3.96172739932007	0.977751972879341	4.43542931298886	-3.6280192864976	2.30789079346205	1.38461030440041	0.106595641130074	0.0519891128638084	0.164207049809349	0.010766033966034	0.0694388638280381
PF13479.9	AAA domain	NA	FAvNA	Dark	metaT	down	3.96172739932007	0.977751972879341	4.43542931298886	-3.6280192864976	2.30789079346205	1.38461030440041	0.106595641130074	0.0519891128638084	0.164207049809349	0.010766033966034	0.0694388638280381
PF01276.23	Orn/Lys/Arg decarboxylase, major domain	NA	FTvNA	Light	metaG	up	1.37857823123506	2.96526070511821	-0.00311074332818873	2.9272780565094	2.54676037893112	-1.07393176808736	0.0612925421926683	0.00938447205733752	0.116046627130237	0.00676763236763237	0.069455329628596
PF01704.21	UTP--glucose-1-phosphate uridylyltransferase	NA	FAvFT	Dark	metaT	up	3.96982870426155	2.21542751858414	4.7740454308622	2.51023697675096	1.34690120036673	1.70096168308096	0.016666939719429	0.0212377620290253	0.184396817892865	0.00364069264069264	0.0694771211920473
PF07859.16	alpha/beta hydrolase fold	NA	FTvNA	Dark	metaT	up	4.80082267597041	5.07531380840497	4.54815763693489	0.473562140865899	0.395508411014313	-1.12484548652274	0.108000037676715	0.00948878210774255	0.0550663957512654	0.0143752247752248	0.0694958600875049
PF20446.1	ATPase of the ABC class N-terminal	NA	FAvNA	Light	metaG	up	2.46429116749922	3.29443598122558	1.88750042224349	1.36683845158374	1.1311926737398	-1.05579528812807	0.0926667115241484	0.0262848626894665	0.110855478556772	0.0165242757242757	0.0695106522968861
PF20446.1	ATPase of the ABC class N-terminal	NA	FAvNA	Dark	metaG	up	2.46429116749922	3.29443598122558	1.88750042224349	1.36683845158374	1.1311926737398	-1.05579528812807	0.0926667115241484	0.0262848626894665	0.110855478556772	0.0165242757242757	0.0695106522968861
PF08546.14	Ketopantoate reductase PanE/ApbA C terminal	NA	FAvFT	Dark	metaT	down	0.754705395305102	2.17930295928414	-0.176884106661742	-2.49851610887655	1.41789604039913	-1.66272568039063	0.00932760619403796	0.0256578519535324	0.178298687157752	0.00335064935064935	0.0696265256215917
PF01715.20	IPP transferase	NA	FAvNA	Light	metaT	up	5.1431421984276	5.5101236606313	5.01844666441267	0.551134231486445	0.454073728096787	-1.16447930543092	0.0986667084520887	0.0124742645530276	0.0789366512699889	0.0123852147852148	0.0696831096232481
PF01715.20	IPP transferase	NA	FAvNA	Dark	metaT	up	5.1431421984276	5.5101236606313	5.01844666441267	0.551134231486445	0.454073728096787	-1.16447930543092	0.0986667084520887	0.0124742645530276	0.0789366512699889	0.0123852147852148	0.0696831096232481
PF12631.10	MnmE helical domain	NA	FTvNA	Light	metaT	down	5.50786017429979	5.09756150241398	5.67340798357684	-0.619611090050022	0.599910356697567	0.995481902728532	0.109333370479514	0.037971835321781	0.147829266989766	0.0159088911088911	0.0696982194203531
PF15616.9	TerY-C metal binding domain	NA	FTvNA	Dark	metaT	down	-1.87054703345047	-4.45025130885291	-0.286154061789819	-4.01664786623541	3.4347819929184	1.05628208653014	0.0892738641679346	0.0389693287154209	0.12146227415086	0.017556043956044	0.0697220106148763
PF08353.13	MurT ligase C-terminal	NA	FAvNA	Light	metaT	up	4.51130798011292	5.07809318135513	3.2159657267718	1.6448434447957	1.12546514913067	-1.26950080891532	0.10000004115219	0.00313901209620069	0.0379626136377949	0.011203996003996	0.0697529018418581
PF08353.13	MurT ligase C-terminal	NA	FAvNA	Dark	metaT	up	4.51130798011292	5.07809318135513	3.2159657267718	1.6448434447957	1.12546514913067	-1.26950080891532	0.10000004115219	0.00313901209620069	0.0379626136377949	0.011203996003996	0.0697529018418581
PF13500.9	AAA domain	NA	FAvNA	Light	metaT	up	3.8574831600613	4.72480543265075	3.60044679452968	1.19771282657826	1.0039735829196	-1.16216560019649	0.0952698635397077	0.00848808468719801	0.0661343992778863	0.0124915084915085	0.0697821872411478
PF13500.9	AAA domain	NA	FAvNA	Dark	metaT	up	3.8574831600613	4.72480543265075	3.60044679452968	1.19771282657826	1.0039735829196	-1.16216560019649	0.0952698635397077	0.00848808468719801	0.0661343992778863	0.0124915084915085	0.0697821872411478
PF08348.14	YheO-like PAS domain	NA	FAvFT	Dark	metaT	up	2.19459154490896	1.70709839028101	2.63828830149064	0.999064068650174	0.594458777333513	1.71047652337007	0.013333675830244	0.00352271126192092	0.0748172217244034	0.00337229437229437	0.0698413715171499
PF07429.14	4-alpha-L-fucosyltransferase glycosyl transferase group 56	enterobacterial common antigen biosynthetic process	FTvNA	Light	metaT	up	-2.64405314724116	0.117351356307193	-4.25955730984847	4.97153174367658	4.70982676282059	-1.02899668277687	0.0886076420427181	0.032894074557856	0.10807895868778	0.0174753246753247	0.0698523564765871
PF13089.9	Polyphosphate kinase N-terminal domain	NA	FTvNA	Light	metaT	up	6.79001315254178	7.58274429511366	6.17046327852251	1.23315556669941	0.852686036772997	-1.33315382709378	0.11666670110807	0.0030637324905817	0.0274474867869986	0.0135904095904096	0.0698991394378365
PF03692.18	Putative zinc- or iron-chelating domain	NA	FAvNA	Light	metaT	down	4.17737868367702	2.04367752813798	4.41204818162233	-2.30910354030468	1.10194424621476	1.70021195727397	0.10059964108487	0.00768484167995959	0.0650735181510807	0.0113662337662338	0.0699040843305652
PF03692.18	Putative zinc- or iron-chelating domain	NA	FAvNA	Dark	metaT	down	4.17737868367702	2.04367752813798	4.41204818162233	-2.30910354030468	1.10194424621476	1.70021195727397	0.10059964108487	0.00768484167995959	0.0650735181510807	0.0113662337662338	0.0699040843305652
PF05173.17	Dihydrodipicolinate reductase, C-terminus	lysine biosynthetic process via diaminopimelate	FTvNA	Dark	metaT	up	5.31731662563254	5.80681669891215	4.76843599430309	0.900846916326432	0.776800069211109	-1.19347580408532	0.117333367545311	0.00456801284099955	0.0366550936585496	0.0134921078921079	0.0699353514471697
PF08032.15	RNA 2'-O ribose methyltransferase substrate binding	NA	FTvNA	Light	metaT	up	5.70787884226782	6.13685795779049	5.53794109146163	0.645245215072777	0.554271880976104	-1.13442551682427	0.108000037676715	0.0120881684452994	0.0654048438037545	0.0153878121878122	0.0699642360121552
PF05521.14	Phage head-tail joining protein	NA	FAvNA	Light	metaT	down	3.29027675552041	0.605048466256211	5.06527804719358	-4.02961554823381	1.9905093733889	1.71832970583364	0.114666701812045	0.0447786175336945	0.139550633284265	0.0109010989010989	0.0699975664122822
PF05521.14	Phage head-tail joining protein	NA	FAvNA	Dark	metaT	down	3.29027675552041	0.605048466256211	5.06527804719358	-4.02961554823381	1.9905093733889	1.71832970583364	0.114666701812045	0.0447786175336945	0.139550633284265	0.0109010989010989	0.0699975664122822
PF13586.9	Transposase DDE domain	NA	FAvFT	Dark	metaT	up	4.66435715261212	4.25092351245517	5.20775734344235	1.07371989406897	0.766326522206568	1.42240852171657	0.0140003259638694	0.00708773808478411	0.110117025934078	0.00368831168831169	0.0700143170613366
PF02407.19	Putative viral replication protein	DNA replication	FAvNA	Light	metaT	down	-1.09782063138225	-3.65667795286707	0.334926392735021	-4.21203308288042	3.7171579776831	1.08428020076413	0.0880000475329704	0.0273210790469129	0.113399126105492	0.0146181818181818	0.0700145007248313
PF02407.19	Putative viral replication protein	DNA replication	FAvNA	Dark	metaT	down	-1.09782063138225	-3.65667795286707	0.334926392735021	-4.21203308288042	3.7171579776831	1.08428020076413	0.0880000475329704	0.0273210790469129	0.113399126105492	0.0146181818181818	0.0700145007248313
PF13556.9	PucR C-terminal helix-turn-helix domain	NA	FTvNA	Dark	metaT	up	7.54758109016468	7.69744549829447	6.97413198544661	0.767471516439231	0.575414193419593	-1.22260702007403	0.109333370479514	0.00390887659015302	0.0337444723767498	0.0138141858141858	0.0700439271071332
PF16924.8	Dipicolinate synthase subunit A N-terminal domain	NA	FAvFT	Dark	metaT	up	-0.172625650275176	-2.08718298706813	0.921989014727641	3.10511677167218	1.52560520478059	1.98182711163558	0.0100004582078925	0.00163304075530433	0.0556908495250767	0.00341991341991342	0.0700785370272545
PF13560.9	Helix-turn-helix domain	NA	FAvNA	Light	metaG	down	0.559844408678322	-1.71928542049703	1.37909912543745	-3.1887879221689	2.91970690436579	0.995333169576778	0.0833333838382552	0.0539848224953731	0.166516228103606	0.0170613386613387	0.070081029267017
PF13560.9	Helix-turn-helix domain	NA	FAvNA	Dark	metaG	down	0.559844408678322	-1.71928542049703	1.37909912543745	-3.1887879221689	2.91970690436579	0.995333169576778	0.0833333838382552	0.0539848224953731	0.166516228103606	0.0170613386613387	0.070081029267017
PF12945.10	Flagellar protein YcgR	NA	FAvFT	Dark	metaT	up	3.1356505472076	2.32633193660969	3.98685745633514	1.68859728737665	1.4983373096924	1.20775681986342	0.0159896248810776	0.0355536055823371	0.239747339979878	0.00346320346320346	0.070089509777629
PF07660.17	Secretin and TonB N terminus short domain	NA	FAvNA	Light	metaG	down	-0.243908079662112	-2.58525793822514	1.31116811107007	-3.79107513335502	3.18319417941825	1.12096412425956	0.081945421138494	0.0325516593635889	0.11880229989136	0.0178653346653347	0.0700965885155837
PF07660.17	Secretin and TonB N terminus short domain	NA	FAvNA	Dark	metaG	down	-0.243908079662112	-2.58525793822514	1.31116811107007	-3.79107513335502	3.18319417941825	1.12096412425956	0.081945421138494	0.0325516593635889	0.11880229989136	0.0178653346653347	0.0700965885155837
PF07691.15	PA14 domain	NA	FTvNA	Dark	metaT	down	1.73469848620887	0.770510235323973	3.61922524202757	-3.24628246549423	2.71853941038976	1.07707847774133	0.103930752184326	0.00624474221623674	0.0448954264782935	0.0144863136863137	0.0700988970439347
PF13855.9	Leucine rich repeat	NA	FAvFT	Dark	metaT	down	2.73551454782264	5.18974404809656	0.331327672185179	-4.54066802949331	1.83102818443726	-2.22669318973354	0.0206668859448284	0.00028385427975729	0.0396085908710178	0.00394372294372294	0.0701043317090327
PF00188.29	Cysteine-rich secretory protein family	NA	FAvFT	Dark	metaT	up	5.2083745362296	4.04243170636894	6.54142086933086	2.32507093865863	1.27020000899678	1.88380290047993	0.0226668661713347	0.0011088508236321	0.0529483380478074	0.00373160173160173	0.0701098339356689
