CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF13936.9	1	1	20	0	0.0437652204053873
PF12802.10	1	1	20	4	0.0398630616517284
PF00825.21	1	1	24	6	0.0745126023702066
PF04715.16	1	0.898239271017049	24	18	0.00148691587767443
PF00425.21	1	1	24	0	0.0136825393619066
PF01297.20	1	1	20	8	0.0192849406053905
PF13476.9	1	1	20	0	0.0502340210442908
PF13558.9	1	0.898239271017049	24	6	0.0320162190132505
PF02096.23	1	0.647739564961787	24	10	0.065150671289452
PF20609.1	1	1	0	0	0
PF20608.1	1	1	0	0	0
PF17936.4	1	0.647739564961787	24	22	0.00509022037237605
PF05833.14	1	0.312045855379189	24	10	0.0242052897241047
PF05670.16	1	0.455602586713698	24	10	0.0242562169268739
PF02653.19	1	1	24	6	0.961277419207105
PF14804.9	1	0.455602586713698	20	12	0.0182866299619734
PF13083.9	1	0.455602586713698	20	12	0.0888199827994945
PF01424.25	1	0.455602586713698	20	12	0.0182866299619734
PF00224.24	1	0.13380658436214	24	18	0.303727242293894
PF02887.19	1	0.0832745443856555	24	18	0.298159984876614
PF00365.23	1	1	20	18	0.58982018873139
PF05816.14	1	1	24	6	0.052337153994215
PF10112.12	1	1	20	0	0.0289669286464108
PF01210.26	1	1	24	18	0.0483729967481186
PF07479.17	1	1	24	18	0.0457375005587795
PF20618.1	1	1	24	18	0.0461779789771467
PF00483.26	1	1	24	6	2.17401368713126
PF07009.14	1	0.455602586713698	20	16	0.0211294465098982
PF00468.20	1	1	24	0	0.108732045431599
PF07456.14	1	1	24	10	0.00892436117083473
PF02527.18	1	1	24	0	0.00577180843076374
