FeatureID	FA4b	FA4c	FA5b	FA5c	FA6b	FA6c	FA1b	FA1c	FA2b	FA2c	FA3b	FA3c
PF02517.19	1526.46	1752.663	1700.066	1495.061	1794.172	1193.489	1360.135	976.687	1443.3	1650.728	1739.282	2137.626
PF05263.14	147.369	0	0	0	64.886	0	0	0	0	0	0	0
PF00436.28	806.041	538.307	686.517	483.359	497.366	1275.556	344.083	1168.12	1014.345	255.704	669.308	767.675
PF04098.18	0	0	29.775	0	0	0	0	34.385	0	0	0	0
PF14657.9	173.52	586.34	645.34	489.168	604.329	539.79	1323.768	915.46	1244.854	943.381	689.378	1216.073
PF14659.9	1837.032	1734.406	1915.872	1826.916	1965.117	1710.736	2560.65	2191.485	2775.216	1647.639	2121.778	2575.284
PF00512.28	9193.078	10188.875	8735.165	8422.9	8939.174	8058.38	9159.284	8225.646	9346.69	8940.462	8827.967	10394.76
PF00392.24	2884.044	2595.22	2349.892	2445.183	3017.763	2458.658	2482.627	2923.341	2113.564	3404.885	2504.594	2305.546
PF07702.16	633.456	670.13	362.977	635.868	515.33	570.48	549.628	457.991	559.782	558.23	476.555	556.797
PF02608.17	575.076	655.903	495.706	475.81	420.032	415.645	547.549	392.457	229.237	615.968	450.66	141.499
PF01791.12	187.952	128.36	306.805	352.468	194.179	706.846	258.254	210.472	81.155	103.085	144.762	73.465
PF02885.20	0	0	62.658	0	0	69.015	0	84.455	32.031	0	0	0
PF00591.24	0	0	62.658	0	0	69.015	0	84.455	32.031	0	0	0
PF07831.16	0	0	26.092	0	0	0	0	0	0	0	0	0
PF05175.17	84.469	682.406	535.493	468.442	528.052	562.589	264.272	194.865	391.001	559.122	149.991	348.39
PF00485.21	244.368	288.763	219.547	261.721	323.128	102.797	307.205	200.45	375.034	144.895	259.189	140.52
PF06146.15	0	0	0	0	0	0	0	0	74.524	0	0	0
PF01545.24	150.424	437.646	356.785	231.23	114.965	422.896	482.985	323.348	153.683	174.691	161.422	124.496
PF04069.15	198.643	208.877	173.511	224.14	282.409	230.056	199.745	155.913	173.626	370.288	163.356	501.411
PF02080.24	689.842	1118.919	542.522	360.225	584.032	700.298	633.852	630.463	499.905	1018.215	506.432	836.468
PF00232.21	2669.599	2499.469	1625.509	2059.852	1673.595	2236.216	2073.908	1753.629	1291.355	2053.662	1948.478	2343.073
PF00358.23	1204.605	1353.606	1540.375	1447.861	1193.768	1375.09	952.547	1124.444	1125.036	1485.546	1188.887	1219.963
PF03123.18	660.729	597.672	414.2	524.889	229.572	457.148	419.297	306.045	192.507	409.867	433.645	779.638
PF00874.23	1948.432	2170.479	1915.047	1691.558	1333.436	2003.26	1616.966	1394.917	782.516	1935.713	1742.566	2679.28
PF06135.15	0	0	428.031	229.551	102.805	79.87	0	49.431	0	0	355.113	0
PF01047.25	73.685	789.362	541.945	239.316	0	247.246	375.124	337.063	584.151	487.378	104.953	53.649
PF00881.27	1720.085	727.858	1352.378	1274.575	1497.134	2059.329	1096.958	1964.649	1723.786	1594.809	1247.268	1078.391
PF03652.18	0	0	130.254	338.919	0	196.103	340.143	181.685	296.534	157.837	105.216	168.727
PF13411.9	2224.624	2382.944	2076.038	2376.755	2201.153	2247.967	2903.857	2171.271	2438.056	1892.564	2310.411	2049.116
PF00106.28	403.114	720.492	528.77	650.568	697.61	575.257	1227.142	1051.708	1046.521	1023.364	555.807	462.342
PF13292.9	233.397	170.853	207.817	162.144	281.201	185.951	80.868	182.964	155.019	183.788	165.107	422.637
PF02779.27	397.098	565.692	385.814	366.034	570.143	584.833	273.501	456.242	507.808	546.352	441.586	727.286
PF02780.23	349.004	565.692	385.814	352.676	570.143	584.833	273.501	456.242	507.808	546.352	441.586	727.286
PF01554.21	8147.812	8394.034	6535.788	7179.18	7891.825	6668.319	6857.471	6921.278	5668.142	7491.097	7439.324	5855.323
PF00958.25	310.26	859.869	470.598	651.079	691.901	559.625	315.886	591.537	250.114	780.876	505.642	481.081
PF00480.23	999.167	1600.947	1259.266	1374.862	1306.688	1055.993	1193.584	1230	1192.559	1872.345	1345.424	1819.425
PF06949.14	376.308	0	178.743	375.324	246.082	412.979	273.245	76.991	431.047	459.676	417.476	144.337
PF03644.16	0	0	0	0	0	25.998	0	0	0	0	0	0
PF04616.17	0	77.432	0	27.808	14.314	69.015	89.149	24.507	19.798	0	15.322	23.045
PF17851.4	0	77.432	0	10.302	0	0	89.149	0	19.798	0	0	0
PF01263.23	189.853	383.444	538.849	502.388	520.655	429.785	420.939	293.322	262.346	295.352	590.879	338.31
PF01261.27	423.966	192.95	464.948	574.253	786.582	383.889	625.572	399.021	604.883	573.54	427.775	793.558
PF07883.14	219.495	1043.124	257.786	422.394	853.829	360.152	775.308	393.736	683.302	834.53	729.656	444.899
PF12833.10	5895.353	7036.713	5889.94	5840.566	5845.45	5224.108	4597.096	5307.303	4759.917	6442.159	6283.655	7109.486
PF02222.25	0	0	0	0	0	38.538	0	0	0	0	10.333	0
PF17769.4	0	0	0	0	0	38.538	0	0	0	0	10.333	0
PF01370.24	537.673	497.703	630.876	528.698	577.142	732.076	253.329	700.669	302.071	706.97	787.843	602.349
PF00551.22	621.175	268.178	566.523	534.767	492.494	811.541	878.245	539.901	356.507	624.79	568.806	747.909
PF00586.27	371.976	499.906	522.815	429.493	434.03	375.465	407.114	493.407	328.146	572.063	455.26	212.248
PF02769.25	599.7	762.419	732.576	718.831	591.607	602.727	549.81	741.93	545.73	750.737	598.534	561.421
PF02861.23	519.719	891.283	884.673	1073.516	969.315	656.663	770.384	777.19	659.512	1177.905	929.103	465.449
PF17871.4	540.509	561.096	580.75	619.107	563.528	426.82	548.752	549.819	523.196	619.504	522.12	286.227
PF18072.4	255.807	262.512	219.942	289.338	157.577	246.478	142.696	272.039	232.086	178.673	131.5	349.172
PF13507.9	227.724	262.512	209.761	289.338	198.419	227.262	142.696	326.193	217.584	178.673	131.5	349.172
PF01259.21	483.313	177.841	318.941	260.154	286.485	260.149	496.883	92.154	272.809	96.974	161.491	310.691
PF10012.12	0	0	61.246	0	0	115.593	0	0	0	0	0	0
PF00303.22	72.157	145.735	209.874	210.998	126.918	150.079	211.089	271.712	149.032	79.468	105.948	368.083
PF00128.27	2412.7	1462.2	2328.705	2283.126	2191.546	2439.4	1761.049	2372.739	2011.275	2453.711	2383.885	2204.437
PF02806.21	788.462	267.423	752.158	653.156	631.653	493.062	290.937	605.5	562.116	621.598	709.014	603.45
PF08240.15	494.877	674.663	537.979	401.919	269.426	412.361	529.092	612.247	623.715	279.939	410.874	543.415
PF00107.29	494.877	551.968	537.979	385.046	269.426	412.361	529.092	612.247	623.715	279.939	410.874	543.415
PF06541.14	618.37	314.574	499.593	501.903	636.196	462.885	316.981	331.413	553.633	498.123	701.485	610.495
PF01625.24	120.127	242.619	0	15.687	0	77.268	0	0	0	0	0	0
PF01408.25	566.754	176.078	808.715	520.794	618.382	395.896	635.749	658.663	582.928	600.315	487.757	743.578
PF02894.20	121.156	176.078	332.083	91.526	185.354	227.817	502.135	278.289	281.855	165.938	155.106	281.236
PF16326.8	113.145	202.77	167.669	226.875	156.74	177.868	116.251	236.023	190.511	229.134	231.944	99.91
PF03577.18	0	91.218	32.239	85.985	39.154	0	0	17.864	23.323	48.195	32.543	0
PF02645.19	963.26	432.61	1253.526	884.413	1016.676	827.408	617.511	1076.579	901.079	1283.221	948.499	616.44
PF00886.22	741.489	1023.609	321.54	480.528	111.575	78.121	296.554	313.092	0	0	141.867	198.891
PF00108.26	362.75	106.516	305.923	345.992	415.215	72.171	123.436	75.96	148.162	170.778	422.625	240.944
PF02803.21	362.75	106.516	305.923	345.992	415.215	72.171	123.436	75.96	148.162	170.778	422.625	240.944
PF01154.20	0	0	19.221	0	0	36.939	0	0	0	0	0	0
PF08540.13	0	0	19.221	0	0	73.877	0	0	0	0	0	0
PF17961.4	0	0	3.797	2.909	0	0	11.964	0	0	0	0	0
PF05737.15	0	0	18.984	14.544	0	0	59.821	0	0	0	0	0
PF17802.4	7665.932	3945.868	7481.933	8293.481	7870.251	9050.818	15526.146	12536.387	16589.828	6513.457	9130.204	5567.75
PF00746.24	82.038	88.197	135.554	105.845	109.255	184.565	314.209	152.403	134.626	100.27	97.172	140.325
PF01182.23	170.31	524.647	280.465	245.948	189.705	173.176	398.652	268.828	221.382	93.782	140.688	66.835
PF06030.15	0	0	60.263	0	0	0	0	0	0	0	0	0
PF13731.9	179.099	0	92.434	28.44	36.313	317.988	0	0	74.524	81.15	0	0
PF01702.21	163.639	553.668	159.013	281.988	168.982	225.193	192.414	192.79	141.563	150.868	271.627	86.186
PF01018.25	95.752	194.083	313.551	166.862	127.124	195.954	226.628	120.876	99.295	186.054	221.028	207.282
PF09269.14	95.752	194.083	313.551	166.862	127.124	195.954	226.628	120.876	99.295	186.054	221.028	207.282
PF08478.13	0	0	0	0	0	0	70.691	0	0	0	0	0
PF03799.18	146.091	331.886	178.731	258.657	176.873	237.393	106.84	145.252	188.579	402.178	154.179	257.971
PF03033.23	288.13	0	187.138	111.914	252.285	157.544	400.986	253.169	118.433	190.173	178.255	270.374
PF04101.19	428.143	113.126	659.239	646.031	616.036	438.593	564.838	659.616	482.377	632.239	587.137	622.067
PF01197.21	0	626.378	311.833	252.172	536.245	0	0	126.082	157.804	0	110.56	0
PF00988.25	29.019	411.143	262.724	249.532	446.464	272.348	338.392	293.648	316.638	0	202.994	225.41
PF02729.24	666.402	585.648	561.574	576.608	655.464	261.514	442.752	670.916	445.067	593.793	373.651	445.389
PF00185.27	666.402	585.648	561.574	546.861	655.464	261.514	442.752	670.916	445.067	593.793	373.651	445.389
PF00171.25	1845.136	901.67	1024.465	991.375	1030.715	792.197	603.722	591.785	695.116	961.334	733.181	678.505
PF00696.31	972.766	1448.413	1031.81	1299.37	844.922	791.92	1247.46	1289.661	693.877	879.533	947.766	1711.613
PF04282.16	0	0	15.345	0	0	0	0	0	0	0	0	0
PF01814.26	584.551	744.603	970.214	1001.512	961.341	908.473	417.984	795.341	857.137	566.64	1122.702	1174.069
PF13596.9	0	0	15.345	12.657	0	0	106.657	0	0	0	33.459	0
PF02881.22	360.88	981.305	504	535.987	336.673	468.963	359.257	271.778	214.622	469.837	541.241	282.508
PF00448.25	575.668	1198.176	727.864	722.407	596.726	652.654	484.919	530.297	394.848	706.386	807.353	472.152
PF02978.22	91.95	358.83	280.521	204.003	120.674	178.124	207.916	225.335	129.733	252.58	249.554	143.847
PF00753.30	1846.414	2774.257	2378.085	2534.9	2841.26	2275.479	2449.324	1979.303	2156.91	1901.352	2298.465	2326.903
PF07521.15	343.861	541.455	518.012	530.187	603.959	437.868	640.819	495.129	377.866	504.988	460.066	370.407
PF17770.4	148.553	225.874	263.176	252.397	294.472	330.955	344.192	233.726	196.337	225.393	273.767	263.109
PF01118.27	532.436	380.737	353.779	547.207	437.585	289.068	403.029	464.333	160.685	396.548	417.442	392.4
PF02774.21	401.337	115.959	199.308	392.448	293.278	244.217	403.029	312.022	59.136	252.168	200.866	135.163
PF13930.9	43.388	158.955	0	29.981	23.77	29.687	50.775	0	78.934	0	0	0
PF00230.23	230.249	0	52.319	40.084	63.541	98.062	335.438	30.196	0	0	0	0
PF00456.24	407.727	304.124	95.53	202.99	66.3	197.681	351.779	220.637	481.282	497.505	232.013	177.265
PF01081.22	0	0	23.47	0	0	0	0	40.649	0	27.084	0	0
PF02614.17	0	266.163	0	24.422	19.337	30.05	103.374	0	45.809	48.573	24.27	0
PF13347.9	326.126	454.077	180.121	152.379	251.078	478.965	632.429	193.116	449.976	416.973	191.105	280.772
PF03786.16	0	0	0	0	25.485	0	0	48.465	0	0	0	0
PF01232.26	54.11	185.458	13.82	49.46	16.784	0	44.611	53.45	27.733	27.084	49.513	45.185
PF08125.16	54.11	185.458	13.82	49.46	16.784	0	44.611	53.45	27.733	27.084	49.513	45.185
PF07729.15	593.777	167.895	389.441	373.376	409.602	117.022	357.36	553.955	284.253	893.95	362.105	631.436
PF13407.9	2326.922	2338.374	2888.809	2933.33	2825.505	2379.023	1931.941	2944.846	2442.257	2433.218	3056.843	2853.389
PF00356.24	1760.917	1501.104	1415.341	1784.374	1630.474	1559.612	885.649	1582.892	1163.087	2515.981	1642.957	1401.044
PF13377.9	2400.139	1933.148	2135.927	2179.601	2685.316	2004.07	1163.6	1867.053	1448.064	2943.218	2402.594	1840.39
PF10397.12	356.952	175.575	238.045	251.298	251.064	338.462	310.451	309.516	202.003	335.137	303.564	238.767
PF00488.24	1142.765	787.096	1003.808	926.531	838.444	826.043	489.405	891.671	811.698	555.93	1033.369	1033.402
PF20297.1	157.219	318.603	204.405	313.051	259.82	261.215	179.245	214.465	209.633	144.277	192.352	205.668
PF01713.24	157.219	318.603	204.405	313.051	259.82	261.215	179.245	214.465	209.633	144.277	202.25	205.668
PF01321.21	370.386	279.321	521.911	293.139	277.523	306.002	422.361	342.988	330.609	283.509	425.417	418.43
PF18041.4	0	0	10.882	0	0	20.666	0	0	0	0	0	0
PF18708.4	0	0	10.882	0	0	20.666	0	0	0	0	0	0
PF02926.20	157.219	214.416	632.469	257.73	291.247	326.625	283.641	501.419	329.128	554.763	536.423	271.01
PF01170.21	53.424	107.901	203.546	126.45	173.524	146.198	252.782	339.634	121.669	235.313	217.503	146.832
PF05103.16	0	0	126.266	114.797	0	184.053	283.495	141.272	153.265	92.272	0	63.704
PF06144.16	63.741	0	184.867	115.074	378.874	130.842	223.783	236.088	32.916	275.236	105.296	150.086
PF17854.4	183.183	136.985	172.72	230.711	214.668	233.383	168.375	125.025	234.678	161.201	224.335	249.115
PF01580.21	352.776	273.97	327.585	541.242	408.902	466.766	297.174	293.792	416.722	322.401	445.831	479.834
PF09397.13	183.183	136.985	172.72	223.049	214.668	233.383	168.375	125.025	234.678	161.201	224.335	249.115
PF01515.22	909.181	1080.455	871.712	838.399	556.186	461.392	466.717	501.328	713.192	584.868	628.057	526.853
PF01209.21	0	289.456	0	0	51.396	159.762	0	0	0	0	0	0
PF12698.10	485.62	359.459	416.821	259.107	500.028	372.585	610.981	510.945	565.013	396.274	232.058	164.226
PF01061.27	867.85	962.86	958.823	692.634	750.008	992.843	674.377	795.759	666.98	351.202	525.152	1322.833
PF06018.17	513.547	0	214.823	153.617	139.146	216.471	138.684	198.467	123.037	174.039	159.695	217.043
PF08222.14	513.547	0	214.823	153.617	139.146	216.471	138.684	198.467	123.037	174.039	159.695	217.043
PF03636.18	444.04	316.274	429.669	326.669	431.93	253.559	184.279	377.203	341.796	600.486	422.03	368.034
PF03632.18	444.04	316.274	548.307	326.669	431.93	253.559	375.744	377.203	341.796	600.486	422.03	368.034
PF03633.18	444.04	316.274	429.669	326.669	431.93	253.559	184.279	377.203	341.796	600.486	422.03	368.034
PF12464.11	0	413.535	784.476	479.048	425.796	512.918	767.794	527.987	100.76	658.911	334.803	398.002
PF02686.18	0	0	73.856	56.585	0	0	0	0	98.442	0	37.395	0
PF02903.17	206.061	249.355	156.278	195.371	271.787	429.636	174.649	260.255	136.219	259.583	242.094	207.037
PF07274.15	0	0	42.081	0	0	0	0	0	0	0	0	0
PF01425.24	41.736	0	92.852	41.564	30.92	58.394	0	36.734	11.01	46.994	63.45	33.491
PF03816.17	532.81	390.81	283.324	330.755	395.741	547.361	344.083	548.044	249.599	335.137	383.056	447.86
PF03610.19	319.019	384.074	683.161	587.603	619.302	599.912	538.393	424.441	618.242	245.097	593.637	342.323
PF03830.18	261.387	0	279.651	453.179	284.934	86.162	228.562	381.692	32.916	143.934	385.128	103.873
PF03609.17	237.012	0	339.801	382.977	258.763	399.969	79.482	514.951	125.387	306.92	558.073	398.443
PF03613.17	259.735	436.765	407.691	506.396	475.682	373.908	431.152	394.689	115.391	408.975	364.851	145.731
PF06115.14	0	0	0	23.851	0	0	0	32.467	83.827	0	94.563	0
PF02934.18	170.029	0	47.279	23.081	38.276	29.751	0	27.234	22.454	0	31.96	0
PF02637.21	170.029	0	47.279	23.081	38.276	29.751	0	27.234	22.454	0	31.96	0
PF02403.25	487.677	292.415	458.394	261.99	202.934	348.742	362.503	364.897	249.438	346.362	257.644	267.292
PF00587.28	1331.059	761.097	1292.737	1034.809	1255.457	1353.954	1188.623	1359.227	1275.243	1482.25	1003.046	1006.785
PF00300.25	0	0	105.609	105.04	219.032	0	335.839	112.159	311.23	332.871	66.093	0
PF01895.22	1535.468	1454.708	1782.092	1574.978	1515.551	1177.984	1104.8	1422.686	1876.81	1872.002	1121.707	1492.196
PF12849.10	523.116	700.851	411.047	377.176	653.721	306.471	721.505	541.128	729.4	287.765	226.291	351.056
PF01668.21	468.383	676.929	339.597	224.91	295.131	276.997	156.885	113.359	208.586	73.838	222.435	263.06
PF01411.22	348.162	190.054	354.581	280.768	257.542	265.523	220.391	262.878	322.368	259.411	251.076	185.265
PF07973.17	656.584	554.927	963.343	717.637	802.2	760.569	733.871	724.366	856.332	776.585	682.821	688.364
PF02272.22	921.929	554.801	1094.547	1134.282	833.353	916.065	677.113	839.696	649.484	1212.232	747.908	751.333
PF13145.9	67.232	135.789	19.775	0	13.491	46.003	0	22.836	0	0	0	0
PF08439.13	103.545	0	62.783	47.936	45.618	70.977	80.795	86.947	71.305	57.018	25.552	0
PF01432.23	103.545	0	62.783	56.195	45.618	70.977	80.795	94.646	71.305	57.018	25.552	0
PF06054.14	62.962	0	45.652	17.488	0	0	0	52.719	0	0	0	49.417
PF02754.19	0	470.759	0	0	0	32.033	0	129.397	0	0	20.208	0
PF02589.18	245.054	283.475	210.789	202.332	234.417	67.074	255.299	188.902	0	347.151	254.623	0
PF13183.9	0	85.49	67.178	35.028	70.678	0	267.592	0	0	23.308	52.488	0
PF01027.23	87.306	0	31.651	0	38.44	59.737	0	73.102	0	0	32.051	0
PF00781.27	655.057	641.802	341.462	413.563	510.746	379.474	572.717	323.909	185.972	540.242	390.46	251.17
PF19279.2	360.069	377.023	127.588	195.077	236.558	87.932	227.504	186.696	50.573	252.717	222.012	148.275
PF01649.21	0	0	171.217	327.933	103.972	323.149	0	457.547	0	260.063	43.345	0
PF14490.9	361.222	56.028	193.218	231.386	177.573	255.606	164.801	220.977	213.608	241.286	275.278	283.071
PF13604.9	413.961	215.801	203.964	244.389	289.751	309.734	195.66	232.016	213.608	332.013	283.837	283.071
PF18335.4	361.222	56.028	193.218	231.386	202.234	255.606	164.801	220.977	213.608	302.972	275.278	283.071
PF13538.9	413.961	215.801	203.964	244.389	289.751	309.734	195.66	232.016	213.608	332.013	283.837	283.071
PF02153.20	56.635	0	112.898	220.209	141.054	232.658	153.42	157.166	301.669	187.083	231.372	44.451
PF20463.1	56.635	0	112.898	220.209	141.054	232.658	153.42	157.166	301.669	187.083	231.372	44.451
PF04892.15	468.445	900.725	791.335	702.036	808.005	677.073	639.834	1061.364	683.382	694.268	640.838	650.396
PF00313.25	0	0	0	258.423	136.552	0	0	389.521	162.584	341.556	227.71	0
PF01264.24	169.718	57.35	164.211	172.992	321.275	154.963	66.278	165.935	71.45	280.591	228.648	355.509
PF06335.15	0	0	0	14.432	0	71.083	0	43.493	0	0	0	0
PF04657.16	274.571	1146.933	408.335	197.813	453.834	98.745	326.829	231.847	74.524	0	238.386	509.68
PF01761.23	112.335	344.414	91.62	124.788	174.965	115.273	65.731	25.733	203.017	185.539	207.045	176.311
PF08501.14	106.381	143.217	155.894	98.097	109.297	145.579	207.989	165.282	183.123	156.223	91.576	111.335
PF18317.4	106.381	143.217	129.091	78.791	109.297	211.395	166.005	165.282	183.123	156.223	162.212	111.335
PF09335.14	169.811	0	0	21.782	85.321	36.448	249.426	100.988	151.14	0	22.84	0
PF00497.23	180.315	709.727	293.087	364.77	159.512	334.026	148.788	384.641	398.855	225.427	273.023	142.575
PF01812.23	0	115.959	110.265	319.033	91.95	222.762	258.801	218.576	24.611	0	95.833	163.908
PF02823.19	297.606	0	139.509	149.634	129.169	368.619	0	255.57	158.979	169.508	56.504	302.031
PF00401.23	297.606	0	139.509	149.634	129.169	368.619	0	255.57	158.979	169.508	56.504	302.031
PF02874.26	791.111	508.909	763.696	1018.031	911.03	887.657	978.628	960.323	1402.304	494.587	849.702	841.042
