FeatureID	FT4b	FT4c	FT5b	FT5c	FT6b	FT6c	FT1b	FT1c	FT2b	FT2c	FT3b	FT3c
PF13421.9	0	247.232	202.558	309.335	113.375	192.183	202.177	136.774	128.432	0	0	73.232
PF00248.24	1585.001	1327.938	671.114	1367.314	424.04	1378.624	952.069	992.357	1206.133	752.28	737.236	929.818
PF02786.20	1625.339	1256.953	1667.866	1962.189	1651.163	1483.621	1305.033	1423.241	1375.854	1008.578	1024.417	1421.26
PF02787.22	761.637	519.365	785.552	906.71	743.573	605.068	539.629	647.239	585.026	471.36	0	688.298
PF02142.25	948.233	789.555	1100.127	1381.211	1422.506	783.827	809.107	548.832	845.152	471.36	0	1091.478
PF00255.22	0	0	0	0	0	0	0	0	50.042	0	0	0
PF01832.23	767.22	534.68	543.713	125.074	774.5	481.501	855.402	445.127	409.493	669.67	858.672	734.619
PF00689.24	204.013	169.554	254.802	283.041	259.364	205.696	271.309	220.271	186.528	424.74	206.36	334.918
PF02677.17	242.268	210.845	359.224	0	0	157.1	171.688	122.086	81.355	295.003	467.559	356.646
PF18885.3	0	0	0	0	0	20.249	0	502.855	0	0	0	0
PF05382.16	0	0	0	256.346	0	0	0	0	0	0	0	0
PF10779.12	0	0	0	0	0	0	153.551	0	0	0	0	0
PF01844.26	0	259.249	253.689	0	830.198	385.087	821.32	470.586	325.872	251.466	0	554.994
PF02517.19	839.444	1490.226	576.447	791.434	955.886	1617.882	1538.684	1631.94	1441.884	1219.314	1134.093	1253.091
PF05263.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00436.28	1021.99	681.694	1117.999	1062.078	1018.107	636.484	539.992	285.298	775.835	869.085	434.191	413.807
PF04098.18	0	0	0	0	0	0	0	0	0	0	0	0
PF14657.9	599.85	584.747	481.715	557.083	488.973	634.456	296.788	413.17	786.048	970.61	722.74	747.897
PF14659.9	2472.607	1931.004	2333.219	1937.894	3023.687	1978.699	1643.538	2087.305	2116.568	2206.768	4057.599	2312.379
PF00512.28	8804.236	8613.146	9187.93	7197.194	10096.057	7950.288	9172.437	10794.681	8535.032	8169.69	6404.554	9442.185
PF00392.24	2489.592	3854.909	2372.238	1616.862	4060.556	2590.537	2419.272	2820.133	2557.968	2054.941	1445.343	2919.351
PF07702.16	540.011	1008.589	709.544	812.93	791.356	522.924	511.334	542.867	454.992	127.298	373.609	449.879
PF02608.17	256.539	486.164	534.94	209.556	463.542	394.309	519.626	374.893	247.708	817.77	360.071	549.692
PF01791.12	0	278.812	0	0	589.596	166.648	236.622	335.503	95.423	139.447	0	212.928
PF02885.20	60.39	0	0	0	0	10.646	26.533	0	74.535	251.236	0	0
PF00591.24	137.725	0	0	0	0	10.646	26.533	0	74.535	251.236	0	0
PF07831.16	60.39	0	0	0	0	10.646	26.533	0	36.153	70.23	0	0
PF05175.17	277.495	438.235	152.606	724.348	198.609	484.654	265.591	422.161	366.734	226.844	686.227	386.162
PF00485.21	250.445	241.643	513.925	241.449	0	227.3	336.657	107.487	223.914	313.734	81.778	299.888
PF06146.15	0	0	0	0	0	0	0	0	0	0	0	0
PF01545.24	200.081	159.591	333.167	339.629	124.295	215.807	117.206	500.451	379.686	455.344	0	285.095
PF04069.15	445.337	226.104	0	215.655	158.081	179.787	223.615	286.233	89.563	53.432	590.089	388.955
PF02080.24	1166.006	620.071	681.916	588.477	439.87	602.755	357.887	1194.335	478.216	401.36	1238.982	674.097
PF00232.21	1617.24	1809.281	1756.183	561.482	1845.227	1748.823	2157.809	1668.215	1363.625	355.798	756.518	1613.88
PF00358.23	952.557	1452.12	1184.122	1149.359	1096.305	1551.266	1494.168	1978.571	878.422	95.772	0	1876.134
PF03123.18	506.159	758.087	544.891	1199.849	0	461.558	798.622	573.222	268.702	106.542	0	617.078
PF00874.23	2100.242	2650.58	2345.2	3261.117	330.526	1830.196	2412.155	2178.769	1355.808	213.083	411.08	2241.49
PF06135.15	0	0	0	0	277.612	341.95	129.401	0	44.93	0	0	89.659
PF01047.25	581.529	158.012	167.86	0	697.255	185.454	244.206	311.335	161.382	99.638	620.175	0
PF00881.27	987.549	1477.147	2139.499	1926.397	1150.024	1398.214	1271.331	2468.34	1585.463	1174.35	980.246	1079.951
PF03652.18	0	225.769	0	472.701	0	79.817	399.363	102.325	137.885	0	0	326.468
PF13411.9	1215.938	2031.138	2781.676	2756.023	2691.842	2222.561	1834.142	2537.328	2547.044	1681.47	1815.123	3296.187
PF00106.28	820.415	660.245	0	533.488	790.33	614.324	378.685	748.852	620.194	255.7	518.02	864.397
PF13292.9	209.674	195.936	245.178	213.955	479.152	208.071	185.093	95.248	126.499	347.1	146.326	126.63
PF02779.27	459.019	437.159	831.184	526.09	633.788	535.507	489.5	471.432	301.154	539.611	436.652	300.48
PF02780.23	459.019	402.253	831.184	526.09	633.788	535.507	489.5	471.432	301.154	539.611	436.652	300.48
PF01554.21	5520.453	6950.111	6239.507	5367.677	6989.482	6724.049	7870.756	7087.365	7289.236	8292.063	6121.886	7907.667
PF00958.25	528.019	745.371	456.968	519.191	547.969	635.296	338.246	426.478	462.607	298.454	177.369	508.342
PF00480.23	1886.243	1473.653	910.924	1214.446	1371.865	1415.72	1189.036	1284.064	973.797	875.114	607.32	1530.162
PF06949.14	231.967	748.446	0	0	432.395	83.838	203.819	0	438.743	0	868.245	0
PF03644.16	0	0	0	0	0	0	11.988	0	0	0	0	0
PF04616.17	107.491	189.312	0	0	102.456	49.714	35.499	0	43.257	101.617	0	127.056
PF17851.4	50.128	17.187	0	0	0	25.513	0	0	0	0	0	0
PF01263.23	376.808	416.325	73.979	800.532	1158.452	332.269	298.965	487.633	330.285	641.366	309.062	724.772
PF01261.27	223.278	739.628	604.664	0	334.63	523.917	671.052	906.411	387.858	250.039	0	685.103
PF07883.14	900.935	962.575	174.604	469.402	614.001	602.575	856.732	263.979	688.917	737.691	1477.89	441.974
PF12833.10	4903.304	6263.19	6702.366	7026.329	6290.248	6289.72	6105.417	6552.509	5991.274	4307.869	4031.342	6638.41
PF02222.25	69.354	0	0	0	0	0	0	0	0	0	0	0
PF17769.4	69.354	0	0	0	0	0	0	0	0	0	0	0
PF01370.24	641.604	819.403	607.021	602.874	741.008	481.786	749.857	1113.953	293.1	1667.111	0	507.064
PF00551.22	872.391	368.34	621.293	858.72	302.97	659.289	406.549	427.769	455.052	343.326	0	843.97
PF00586.27	309.617	317.002	0	585.377	376.404	431.35	320.419	350.458	410.727	307.291	266.532	514.472
PF02769.25	556.838	453.829	324.329	663.961	664.642	683.024	565.558	558.49	553.843	537.448	339.694	694.05
PF02861.23	681.038	794.865	891.021	1106.168	758.084	910.907	997.102	854.737	913.496	735.62	434.875	1100.804
PF17871.4	515.359	433.861	445.511	553.084	379.042	498.015	550.581	500.585	518.9	367.81	217.437	634.806
PF18072.4	247.221	174.934	324.329	168.665	288.239	257.931	276.681	208.032	175.461	230.157	73.163	179.578
PF13507.9	247.221	149.586	324.329	78.584	288.239	251.674	260.91	208.032	153.945	230.157	73.163	179.578
PF01259.21	330.847	78.95	554.842	564.882	999.272	195.842	48.385	0	279.839	520.006	0	133.731
PF10012.12	0	0	0	0	0	0	0	0	0	0	0	0
PF00303.22	136.506	223.282	381.548	0	163.944	281.409	116.083	206.073	233.379	0	0	328.741
PF00128.27	2366.886	2683.222	2565.107	2411.095	1981.688	2308.802	2444.924	2884.136	1914.657	3602.347	1028.109	2082.292
PF02806.21	628.276	769.559	788.236	717.25	711.839	712.627	539.318	720.945	538.91	520.65	416.276	727.447
PF08240.15	1433.397	500.99	738.481	163.766	656.947	525.313	349.768	786.55	476.224	862.365	0	486.33
PF00107.29	1433.397	500.99	738.481	163.766	656.947	525.313	349.768	786.55	452.893	862.365	0	486.33
PF06541.14	551.845	564.876	1631.662	1052.58	837.527	595.2	647.127	620.846	742.98	150.907	0	454.873
PF01625.24	0	85.797	0	0	0	0	0	0	44.93	0	0	0
PF01408.25	583.77	488.414	726.173	826.527	398.61	657.212	784.992	553.995	476.734	364.45	271.318	486.069
PF02894.20	326.523	237.632	185.471	387.019	291.244	254.681	311.195	308.976	193.929	364.45	271.318	275.627
PF16326.8	525.503	222.401	267.372	204.157	187.029	206.634	213.095	204.471	231.493	413.142	0	146.323
PF03577.18	0	36.806	0	0	106.193	13.132	16.341	42.105	50.837	67.146	393.028	0
PF02645.19	909.034	1088.391	899.336	907.91	951.929	954.961	1199.176	849.44	961.818	1131.135	725.201	1325.377
PF00886.22	0	113.604	0	812.83	595.826	114.323	140.439	551.814	289.293	0	0	192.43
PF00108.26	226.895	280.894	0	169.165	736.611	287.409	290.414	179.279	219.051	77.686	231.386	410.943
PF02803.21	226.895	280.894	0	169.165	736.611	287.409	290.414	179.279	219.051	77.686	231.386	410.943
PF01154.20	67.192	23.881	0	0	0	0	0	0	0	0	0	0
PF08540.13	134.383	47.761	0	0	0	0	0	0	0	0	0	0
PF17961.4	0	11.095	0	0	0	11.916	0	0	0	0	0	0
PF05737.15	0	0	0	0	0	30.138	0	0	0	0	0	0
PF17802.4	11717.816	5858.254	6987.742	12863.408	9980.923	8733.712	11825.826	11829.855	15787.368	16526.184	35909.291	6329.362
PF00746.24	399.966	119.487	127.925	109.377	109.051	111.664	102.367	350.28	134.944	162.551	152.616	26.415
PF01182.23	219.425	152.716	357.718	273.143	0	208.71	284.783	611.588	179.755	378.763	0	32.332
PF06030.15	75.959	0	0	0	0	74.074	0	0	0	0	0	0
PF13731.9	106.115	152.534	0	0	0	21.152	0	0	46.946	0	0	0
PF01702.21	414.591	123.022	0	0	384.758	269.028	182.398	195.747	104.496	81.183	0	208.383
PF01018.25	498.728	214.995	301.677	465.403	56.285	214.064	214.183	275.551	358.822	142.025	0	127.837
PF09269.14	427.133	214.995	301.677	465.403	56.285	214.064	214.183	275.551	338.492	142.025	0	127.837
PF08478.13	0	22.022	0	0	0	13.305	0	0	50.41	0	0	0
PF03799.18	92.118	331.967	76.729	0	171.712	265.528	242.876	182.528	110.451	235.128	0	332.788
PF03033.23	291.452	258.271	302.266	369.223	270.65	211.085	316.636	164.369	141.325	498.191	0	348.978
PF04101.19	833.114	572.143	929.713	818.329	402.347	550.083	844.329	524.263	574.695	422.623	0	760.134
PF01197.21	385.458	375.886	0	1931.996	0	336.457	0	0	116.286	444.667	0	0
PF00988.25	217.026	392.165	427.9	0	273.728	271.049	826.969	0	132.963	297.488	510.773	351.794
PF02729.24	898.222	623.914	513.139	415.713	240.309	496.411	633.67	751.656	545.232	823.799	609.098	362.232
PF00185.27	898.222	623.914	513.139	415.713	240.309	496.411	633.67	751.656	545.232	823.799	609.098	362.232
PF00171.25	847.819	1011.663	1252.864	637.866	1455.705	788.723	914.152	884.736	637.914	534.365	654.773	487.631
PF00696.31	1476.33	973.013	1193.942	1073.675	1246.47	1053.48	1233.656	704.076	733.871	1194.048	289.369	1235.623
PF04282.16	0	0	0	0	0	0	0	0	0	0	0	0
PF01814.26	423.202	950.39	337.947	1238.341	1189.819	800.674	1206.38	729.669	1138.453	205.443	312.207	752.371
PF13596.9	0	0	0	0	0	20.305	0	0	0	0	0	0
PF02881.22	1062.801	470.234	385.149	523.79	309.199	475.995	601.886	725.529	495.972	635.291	100.377	251.319
PF00448.25	1265.988	638.74	554.319	1040.482	435.473	595.624	810.195	1070.558	741.165	853.943	336.002	455.181
PF02978.22	432.952	240.986	385.149	293.938	0	265.076	304.838	392.697	248.289	134.891	100.377	226.348
PF00753.30	1903.267	2371.209	2203.92	2230.533	2547.246	2319.357	2188.592	1951.732	2430.39	1641.661	405.746	2325.8
PF07521.15	546.616	563.549	202.035	734.046	310.738	483.043	540.182	354.731	506.137	417.284	171.352	455.441
PF17770.4	300.299	242.034	78.955	420.812	218.909	244.383	266.973	159.518	247.079	330.946	0	277.473
PF01118.27	750.471	448.478	609.705	577.979	294.908	484.175	449.734	0	380.469	376.37	256.138	415.559
PF02774.21	295.699	154.616	609.705	367.723	140.785	294.319	304.199	0	218.328	86.936	256.138	241.33
PF13930.9	0	123.581	0	0	0	24.423	47.193	0	16.511	289.434	0	0
PF00230.23	202.99	0	0	0	0	0	79.98	0	0	0	0	0
PF00456.24	284.022	129.464	191.232	340.029	176.989	233.23	176.802	266.471	266.543	429.664	0	257.283
PF01081.22	121.92	86.258	0	0	0	36.325	13.629	0	18.48	0	289.369	47.67
PF02614.17	56.026	59.75	0	0	0	9.784	49.059	63.246	33.567	0	305.78	67.078
PF13347.9	467.708	443.293	190.381	143.07	317.847	188.328	331.993	89.907	185.721	398.001	839.664	112.381
PF03786.16	73.011	27.081	0	0	0	31.971	65.297	165.304	55.546	0	253.95	0
PF01232.26	276.198	42.815	0	0	63.1	17.916	13.629	0	75.959	304.898	0	29.231
PF08125.16	276.198	42.815	0	0	63.1	17.916	13.629	0	75.959	304.898	0	29.231
PF07729.15	655.837	387.344	538.934	294.938	531.113	460.856	186.251	240.79	357.055	656.692	0	563.278
PF13407.9	2467.772	3152.59	3424.311	2567.563	3695.218	3341.06	2799.909	2940.617	2316.369	1065.646	1596.044	3613.472
PF00356.24	2397.985	1654.833	2330.993	1240.24	1515.801	1751.545	1766.6	1240.179	1426.157	2266.827	1056.28	1585.855
PF13377.9	2584.581	2205.484	2223.625	2189.442	1672.196	2259.733	2332.037	1824.083	1979.845	2593.033	1303.393	2216.567
PF10397.12	252.922	166.703	410.878	278.842	153.317	251.889	132.338	248.312	165.368	0	95.18	264.503
PF00488.24	815.304	1426.297	584.958	468.002	1615.765	939.906	1267.496	823.581	834.536	1006.507	634.944	756.868
PF20297.1	315.357	270.554	165.373	168.065	123.343	318.158	261.376	224.5	134.659	328.001	0	288.763
PF01713.24	315.357	270.554	165.373	168.065	123.343	318.158	261.376	224.5	134.659	328.001	0	288.763
PF01321.21	854.778	476.355	944.705	347.527	534.411	353.831	486.58	190.629	214.662	289.986	0	374.209
PF18041.4	0	33.788	0	0	0	0	0	0	0	0	0	0
PF18708.4	0	33.788	0	0	0	0	0	0	0	0	0	0
PF02926.20	370.085	356.169	668.888	507.494	493.663	383.816	353.586	873.92	424.13	511.63	0	442.684
PF01170.21	237.825	222.471	336.572	0	0	161.399	119.762	232.333	245.193	297.764	0	162.252
PF05103.16	0	0	0	0	0	80.776	89.273	0	0	0	0	102.109
PF06144.16	80.402	254.918	0	0	138	191.523	68.043	318.546	109.146	282.024	0	145.21
PF17854.4	175.115	207.869	234.965	145.07	162.918	201.814	150.372	265.269	147.291	248.06	119.385	223.224
PF01580.21	407.711	403.511	469.93	290.139	341.226	378.185	300.744	530.539	284.845	799.085	119.385	446.447
PF09397.13	175.115	207.869	234.965	145.07	162.918	201.814	150.372	265.269	147.291	248.06	119.385	223.224
PF01515.22	259.803	730.126	326.686	1495.287	904.805	819.437	235.396	355.354	493.09	1185.12	0	1123.952
PF01209.21	0	0	0	0	0	0	0	0	0	0	0	0
PF12698.10	832.642	290.801	259.188	396.717	416.931	460.023	605.91	566.501	710.279	1843.008	0	344.623
PF01061.27	637.437	927.809	1004.871	538.187	543.792	775.161	1166.822	917.939	790.425	657.198	367.592	993.891
PF06018.17	99.667	248.615	331.923	506.894	278.638	158.558	87.58	451.269	180.396	117.127	0	419.985
PF08222.14	99.667	248.615	331.923	506.894	278.638	158.558	87.58	451.269	180.396	117.127	0	419.985
PF03636.18	329.707	426.483	491.993	501.995	492.93	364.873	348.041	224.989	327.153	0	0	465.24
PF03632.18	329.707	426.483	491.993	501.995	492.93	364.873	348.041	224.989	327.153	0	0	465.24
PF03633.18	329.707	426.483	491.993	501.995	492.93	364.873	348.041	224.989	327.153	0	0	465.24
PF12464.11	458.232	241.405	962.316	78.384	0	345.936	302.506	640.652	249.273	74.096	428.037	535.774
PF02686.18	0	0	0	0	0	0	0	0	0	156.522	0	0
PF02903.17	410.817	276.283	246.226	329.031	0	210.335	230.853	292.953	191.972	682.879	0	89.02
PF07274.15	77.099	54.804	0	0	0	0	0	0	0	0	0	0
PF01425.24	105.289	83.296	0	131.972	0	36.013	71.291	183.552	15.657	189.013	0	0
PF03816.17	265.15	377.856	531.536	92.881	312.79	385.414	425.723	639.806	371.182	367.672	0	433.903
PF03610.19	318.109	681.135	584.303	1183.352	165.263	714.058	393.006	476.595	353.948	0	205.54	545.644
PF03830.18	995.373	351.488	137.221	0	311.178	541.805	109.104	278.889	249.048	0	580.653	400.766
PF03609.17	508.439	373.552	324.526	247.748	194.651	289.298	323.771	0	327.604	0	363.216	389.689
PF03613.17	379.207	416.115	935.278	242.349	873.145	550.146	494.751	268.563	256.331	0	0	228.289
PF06115.14	104.857	0	0	0	0	0	0	0	0	0	0	0
PF02934.18	164.736	19.535	0	0	0	48.27	0	123.911	0	353.681	190.77	0
PF02637.21	164.736	19.535	0	0	0	48.27	0	123.911	0	353.681	190.77	0
PF02403.25	396.742	349.825	204.915	303.736	228.876	291.43	389.845	380.501	324.01	608.645	209.642	313.829
PF00587.28	1092.327	1149.19	809.383	1267.335	790.916	1219.288	1200.144	1360.529	1288.164	1595.086	1426.881	1188.569
PF00300.25	307.651	272.957	0	0	0	80.317	144.983	0	106.892	299.007	0	214.395
PF01895.22	985.819	1200.752	2063.163	1324.323	1032.764	1079.903	2023.64	1717.129	1976.311	893.2	2187.775	1648.744
PF12849.10	48.713	437.033	565.776	494.596	362.552	237.633	320.212	851.043	556.274	897.941	950.707	82.179
PF01668.21	169.1	180.299	281.578	0	315.209	105.129	111.453	0	51.015	0	0	305.403
PF01411.22	420.961	216.197	198.368	113.276	680.179	301.881	225.688	200.91	310.512	243.964	513.371	196.832
PF07973.17	857.058	627.813	652.259	817.629	820.744	943.038	534.292	762.338	834.845	447.198	879.048	640.534
PF02272.22	889.69	986.944	925.327	845.223	1327.673	971.03	931.685	1022.622	956.67	1161.556	647.115	921.132
PF13145.9	0	0	0	0	129.938	24.624	0	0	0	90.526	0	0
PF08439.13	86.968	0	0	0	81.129	15.507	19.105	147.189	52.474	101.939	151.386	0
PF01432.23	86.968	0	0	0	81.129	15.507	29.263	147.189	52.474	101.939	151.386	0
PF06054.14	78.711	0	0	0	0	0	34.894	0	0	0	276.241	0
PF02754.19	197.84	68.246	0	0	0	0	0	108.689	30.768	0	0	59.552
PF02589.18	61.805	0	427.441	157.167	230.489	197.863	186.423	279.289	149.201	0	0	222.94
PF13183.9	231.691	28.66	0	0	0	88.699	49.871	0	60.824	0	0	66.652
PF01027.23	0	0	0	0	0	19.368	48.385	0	0	0	0	0
PF00781.27	157.148	366.146	206.552	222.953	450.204	408.476	465.108	187.202	219.585	295.785	0	591.16
PF19279.2	74.465	160.443	0	222.953	296.081	262.438	174.487	0	119.809	194.168	0	392.055
PF01649.21	446.791	105.863	0	0	0	143.482	0	0	224.638	0	0	268.976
PF14490.9	188.561	301.351	58.267	357.725	325.762	273.021	406.566	278.088	211.614	240.052	291.694	200.478
PF13604.9	217.97	313.522	58.267	357.725	325.762	305.555	479.636	278.088	260.624	516.278	394.396	260.55
PF18335.4	188.561	301.351	58.267	357.725	325.762	273.021	406.566	278.088	211.614	240.052	291.694	200.478
PF13538.9	217.97	313.522	58.267	357.725	325.762	305.555	503.613	278.088	260.624	375.772	394.396	260.55
PF02153.20	107.137	101.671	118.956	181.662	0	235.14	156.902	80.872	150.873	209.125	249.027	144.003
PF20463.1	107.137	101.671	118.956	181.662	0	235.14	156.902	80.872	150.873	209.125	249.027	144.003
PF04892.15	221.98	453.494	194.768	1054.779	313.23	539.451	611.179	387.667	510.467	425.2	460.447	824.964
PF00313.25	0	139.036	661.294	0	0	67.095	0	0	236.036	457.922	0	710.098
PF01264.24	142.836	328.418	356.801	0	133.163	151.371	125.514	161.699	138.834	292.61	0	193.59
PF06335.15	0	0	0	0	0	0	0	0	39.533	0	0	0
PF04657.16	182.035	125.202	303.117	0	0	160.746	189.55	500.54	164.739	199.276	0	109.588
PF01761.23	428.037	214.534	0	180.162	264.127	175.169	187.149	240.567	247.577	166.739	246.429	236.928
PF08501.14	178.929	159.633	148.94	0	333.53	174.023	117.914	101.256	148.43	210.138	0	188.501
PF18317.4	178.929	159.633	148.94	0	333.53	174.023	117.914	101.256	185.033	0	0	188.501
PF09335.14	255.714	71.069	0	310.035	227.264	47.485	60.926	0	0	306.324	0	80.499
PF00497.23	727.117	421.649	231.103	470.202	512.498	353.908	201.262	237.007	622.222	347.146	637.543	358.635
PF01812.23	136.506	72.983	328.977	0	491.025	139.587	117.223	0	119.204	0	0	198.229
PF02823.19	0	207.017	0	0	367.389	137.17	0	109.891	260.695	0	0	233.78
PF00401.23	0	207.017	0	0	367.389	137.17	0	109.891	260.695	0	0	233.78
PF02874.26	1044.99	963.245	1181.242	579.279	1114.773	993.183	881.676	694.596	839.625	705.153	789.475	779.59
PF00006.28	1278.412	1245.215	1224.189	710.451	1323.275	1152.199	1237.37	811.43	979.716	1097.861	968.895	1028.092
PF00306.30	148.577	221.353	0	0	285.088	236.89	158.888	95.337	154.586	357.041	181.608	62.487
PF00213.21	44.663	76.351	364.396	0	41.627	33.187	123.856	95.337	57.408	390.361	0	0
PF00430.21	0	278.686	0	354.526	404.399	409.482	183.763	157.826	491.857	267.067	0	83.931
PF00119.23	219.346	155.916	198.368	139.471	0	138.705	144.551	0	132.346	254.641	381.404	231.082
PF01694.25	318.659	290.564	124.717	190.46	139.612	105.817	190.068	339.109	246.593	0	0	202.868
PF00137.24	504.351	105.248	0	0	0	57.151	0	1048.749	180.028	344.707	0	491.253
PF13732.9	85.67	149.823	356.605	217.854	239.503	158.857	150.545	290.906	103.37	197.666	0	257.852
PF03600.19	60.665	40.775	0	169.565	0	10.111	81.154	129.875	8.635	67.008	425.028	0
PF11687.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19295.2	112.877	65.312	0	0	0	19.659	48.99	34.583	33.757	35.207	0	0
PF01458.20	197.997	412.706	0	0	238.477	320.478	161.168	179.101	162.462	233.471	297.985	205.282
PF01592.19	464.72	129.017	0	0	0	260.84	159.406	526.088	217.213	0	0	111.908
PF00266.22	1236.068	1060.249	1154.334	796.233	1226.389	1054.535	1121.995	979.138	1068.058	325.101	0	1104.851
PF05389.15	50.207	116.93	167.206	255.347	208.795	303.089	308.863	0	196.93	463.122	0	188.359
PF04997.15	282.449	302.763	386.851	372.722	136.534	226.543	366.213	238.253	352.287	372.55	505.302	322.35
PF00623.23	502.267	560.615	701.295	745.444	234.226	423.031	666.56	428.971	653.227	745.101	862.638	606.64
PF04983.21	282.449	302.763	386.851	372.722	136.534	226.543	366.213	238.253	352.287	372.55	505.302	322.35
PF05000.20	282.449	302.763	386.851	372.722	136.534	226.543	366.213	238.253	352.287	372.55	505.302	322.35
PF04998.20	282.449	302.763	424.364	372.722	136.534	226.543	366.213	238.253	352.287	372.55	505.302	322.35
PF19200.3	37.036	26.396	0	0	0	12.722	0	0	0	0	0	0
PF05913.14	37.036	26.396	0	0	0	12.722	0	0	0	0	0	0
PF04563.18	450.959	299.493	381.483	212.955	77.978	353.887	232.494	450.913	289.826	317.139	144.548	425.358
