CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
24326	24616	206	0.9194	0.502
24616	35047	206	0.8859	181.554
20123	20158	206	0.9589	-8.012
20158	23679	206	0.9021	-754.378
20158	24590	206	0.9343	0.001
20158	25864	206	0.9557	0.001
20158	27139	206	0.8632	-102.604
20123	23679	206	0.9255	-762.389
23679	24326	206	0.9017	762.389
23679	24590	206	0.9404	754.379
23679	25864	206	0.9184	754.378
20123	25864	206	0.9579	-8.011
24590	25864	206	0.9398	-0.000
29701	35047	206	0.8815	581.338
24326	24590	206	0.905	-8.010
24326	27139	206	0.879	-110.615
20123	27139	206	0.875	-110.615
20123	24590	206	0.9317	-8.011
1456	2398	208	0.9482	0.000
1456	2421	208	0.8809	-53.081
1456	2439	208	0.8885	-152.077
1456	2509	208	0.8451	-180.072
1456	2526	208	0.905	-122.065
1456	3753	208	0.8797	-53.080
1456	4084	208	0.8778	-152.076
3061	4591	208	0.9104	0.000
4591	5242	208	0.8783	39.011
4591	5315	208	0.9254	-0.000
4591	6383	208	0.923	-0.000
4591	8237	208	0.9581	-0.000
1443	1759	208	0.9785	-0.000
1759	2398	208	0.889	-78.014
1759	2421	208	0.8809	-131.095
1759	2526	208	0.8861	-200.079
1759	3132	208	0.9261	-0.000
1759	3753	208	0.8824	-131.094
1759	5242	208	0.9185	0.000
1759	6940	208	0.9017	-0.000
1443	3132	208	0.9179	-0.000
3132	5242	208	0.9863	0.000
3132	6940	208	0.9689	0.000
3132	23868	208	0.8925	-98.073
2398	2526	208	0.9335	-122.066
2421	2526	208	0.9564	-68.984
2439	2526	208	0.9776	30.012
2509	2526	208	0.921	58.007
2526	3753	208	0.9578	68.985
2526	4084	208	0.9657	-30.011
2526	5455	208	0.8919	143.058
2526	23868	208	0.9429	102.006
3061	8237	208	0.8872	-0.000
5242	8237	208	0.8867	-39.011
5315	8237	208	0.9464	-0.000
6383	8237	208	0.9539	-0.000
6940	8237	208	0.8729	-39.011
1443	2421	208	0.8798	-131.095
2398	2421	208	0.9255	-53.081
2421	2439	208	0.9494	-98.996
2421	2509	208	0.8812	-126.991
2421	3753	208	0.9943	0.001
2421	4084	208	0.9513	-98.995
2421	23868	208	0.9049	33.021
2439	2509	208	0.9245	-27.995
2509	3753	208	0.8839	126.992
2509	4084	208	0.9039	27.996
2398	4633	208	0.8806	20.993
2439	4633	208	0.862	173.070
4084	4633	208	0.8609	173.069
4633	5455	208	0.9697	-0.000
4633	7495	208	0.9612	-0.000
1443	3753	208	0.8794	-131.094
2398	3753	208	0.9282	-53.080
2439	3753	208	0.953	98.997
3753	4084	208	0.952	-98.996
3753	23868	208	0.9089	33.021
1443	5455	208	0.8703	-57.021
2439	5455	208	0.8732	173.070
4084	5455	208	0.8739	173.069
5455	7495	208	0.9855	-0.000
5455	23868	208	0.9167	-41.052
2398	23868	208	0.8891	-20.060
2439	23868	208	0.9292	132.017
4084	23868	208	0.9253	132.017
5242	23868	208	0.8911	-98.073
7495	23868	208	0.893	-41.052
3061	6383	208	0.8624	0.000
5315	6383	208	0.9109	-0.000
3061	5315	208	0.9029	0.000
2398	4084	208	0.92	-152.076
2439	4084	208	0.9678	0.001
1443	5242	208	0.9109	-0.000
5242	6940	208	0.9838	-0.000
2398	2439	208	0.9219	-152.077
1443	2398	208	0.8972	-78.014
1443	6940	208	0.8967	-0.000
1480	6325	209	0.9382	-165.079
2536	6325	209	0.9288	-165.042
2675	6325	209	0.892	-165.079
4603	6325	209	0.926	-165.042
4749	6325	209	0.8888	-165.078
5436	6325	209	0.9028	-165.079
6325	7565	209	0.9449	165.078
6325	8463	209	0.974	-0.001
6325	8817	209	0.9455	165.078
6325	9240	209	0.9057	165.041
1480	2675	209	0.9315	0.000
2536	2675	209	0.9588	0.037
2675	4603	209	0.9669	-0.036
2675	4749	209	0.961	-0.000
2675	5405	209	0.9346	-0.037
2675	7565	209	0.9107	-0.001
2675	8463	209	0.8875	-165.079
2675	8817	209	0.8999	-0.000
2675	9240	209	0.9665	-0.037
1480	4749	209	0.9306	-0.000
2536	4749	209	0.9513	0.037
4603	4749	209	0.9535	0.036
4749	5405	209	0.9485	-0.036
4749	7565	209	0.9081	-0.000
4749	8463	209	0.8918	-165.079
4749	8817	209	0.9009	0.000
4749	9240	209	0.9656	-0.037
1480	8817	209	0.9578	-0.000
2536	8817	209	0.9467	0.037
4603	8817	209	0.9406	0.036
5436	8817	209	0.9412	-0.000
7565	8817	209	0.9662	0.000
8463	8817	209	0.9412	165.079
8817	9240	209	0.9116	-0.037
1480	9240	209	0.941	-0.037
2536	9240	209	0.9738	-0.000
4603	9240	209	0.972	-0.001
5405	9240	209	0.9604	-0.000
7565	9240	209	0.9233	-0.036
8463	9240	209	0.9088	165.042
1480	5436	209	0.9229	-0.000
5436	7565	209	0.9318	-0.001
5436	8463	209	0.9081	-165.079
1480	2536	209	0.9686	-0.037
1480	4603	209	0.9645	-0.036
1480	7565	209	0.9615	-0.001
1480	8463	209	0.9325	-165.079
2536	4603	209	0.9917	0.001
2536	5405	209	0.9218	0.000
2536	7565	209	0.9514	0.036
2536	8463	209	0.9265	-165.042
4603	5405	209	0.92	-0.000
4603	7565	209	0.9433	0.036
7565	8463	209	0.9318	-165.079
4603	8463	209	0.9208	-165.043
45369	58926	210	0.9829	-48.312
45723	58926	210	0.9822	578.833
38170	58926	210	0.9833	-65.072
40651	58926	210	0.9803	336.684
41025	58926	210	0.986	358.194
43834	58926	210	0.9974	402.723
44064	58926	210	0.9847	512.790
44388	58926	210	0.9822	534.302
40286	42556	210	0.9838	29.013
38170	43834	210	0.9823	-467.796
39981	43834	210	0.9836	-110.570
40651	43834	210	0.9809	-66.039
41025	43834	210	0.9865	-44.529
43834	44064	210	0.9834	-110.067
43834	44388	210	0.9816	-131.579
43834	45369	210	0.9815	451.035
43834	45723	210	0.981	-176.109
35622	44383	210	0.9851	-649.578
44383	45369	210	0.984	583.116
39959	57806	210	0.9905	66.672
45927	53980	210	0.9946	680.158
51822	53980	210	0.9853	14.756
41025	53980	210	0.9828	437.507
41647	53980	210	0.9801	591.600
53980	54669	210	0.9804	-581.135
42556	53011	210	0.9839	157.163
42556	53925	210	0.9793	142.652
42556	56327	210	0.9854	71.347
40870	51822	210	0.9795	43.176
45154	45559	210	0.9794	-616.388
45154	45723	210	0.982	-638.402
41647	45154	210	0.9822	571.856
44388	45154	210	0.9819	593.872
44388	45723	210	0.9978	-44.531
44388	52062	210	0.9829	577.008
43714	54658	210	0.9817	-626.937
45163	45559	210	0.9832	-616.138
45559	57108	210	0.9833	629.863
42081	45559	210	0.9804	-697.441
43698	45559	210	0.9845	-66.543
42081	43698	210	0.9977	-630.898
42081	45163	210	0.9975	-81.303
42081	57108	210	0.9956	-67.578
43698	45163	210	0.9965	549.595
43698	57108	210	0.997	563.320
39981	40651	210	0.9918	-44.530
40651	54722	210	0.9833	-121.112
36312	43714	210	0.9811	3.498
43714	54722	210	0.9863	-561.394
45723	52062	210	0.9826	621.538
41647	45927	210	0.9844	-88.558
35341	43258	210	0.9808	-152.428
43258	53925	210	0.9806	142.316
36312	54722	210	0.9903	-557.895
39981	54722	210	0.9826	-165.643
41025	54722	210	0.9833	-99.602
54722	55447	210	0.9802	15.509
42422	56327	210	0.98	575.329
42422	57107	210	0.9809	629.693
53011	56327	210	0.9891	-85.816
41025	56327	210	0.9793	377.209
35341	53925	210	0.9927	-10.112
52699	53925	210	0.9845	656.689
53925	57107	210	0.9796	-16.941
41025	55447	210	0.9954	-84.094
35341	38192	210	0.9799	-29.349
35341	52699	210	0.9824	-666.801
35341	57107	210	0.9848	-27.053
45163	57108	210	0.9963	13.725
45723	57108	210	0.9794	651.877
41025	57107	210	0.9837	431.573
52699	57806	210	0.9841	654.423
36312	52699	210	0.9821	-666.468
41025	45927	210	0.9843	-242.651
42875	57806	210	0.9827	111.034
1674	1839	212	0.8142	137.059
1839	3103	212	0.7937	429.896
1647	3103	212	0.9041	0.000
1674	3103	212	0.804	566.955
2223	3103	212	0.8304	-70.869
3103	3411	212	0.8462	-141.738
1674	3411	212	0.9636	425.217
1647	2223	212	0.7708	70.869
2223	3313	212	0.7742	-47.190
1644	3313	212	0.9506	0.000
1668	3313	212	0.7758	129.900
1868	3313	212	0.7818	61.370
3251	3313	212	0.7918	129.899
1868	3251	212	0.7712	-68.529
1668	2579	212	0.7904	0.543
1668	3251	212	0.9244	0.001
1647	3411	212	0.8076	-141.738
2579	3251	212	0.7987	-0.542
8407	8745	213	0.8827	45.058
4354	7541	213	0.9014	0.017
6108	7541	213	0.9801	0.018
6310	7541	213	0.9816	-0.000
7541	9580	213	0.9352	-0.017
2304	2373	213	0.9281	17.026
2373	3063	213	0.9464	-18.011
2373	4867	213	0.9498	-18.011
2373	5324	213	0.9399	-0.000
2373	5351	213	0.9405	-17.027
2373	5392	213	0.9268	-18.011
2373	7494	213	0.9483	-18.011
3308	4291	213	0.9441	63.998
3308	4577	213	0.9245	-165.079
3308	5180	213	0.9804	0.000
3308	6087	213	0.9235	63.998
3308	6159	213	0.9422	-0.000
3308	7266	213	0.911	63.998
3308	7358	213	0.9255	-0.000
3308	8845	213	0.8989	-0.000
3308	10555	213	0.929	-0.001
3308	13481	213	0.9306	15.994
2791	3063	213	0.9002	-17.974
2791	4291	213	0.9497	14.016
2791	4802	213	0.9636	0.000
2791	4867	213	0.8964	-17.974
2791	5351	213	0.8957	-16.990
2791	5908	213	0.9427	0.001
2791	6087	213	0.9302	14.016
2791	7266	213	0.9174	14.016
2791	7494	213	0.8975	-17.974
4291	5180	213	0.9237	-63.998
4291	5908	213	0.9451	-14.016
4291	6087	213	0.9738	-0.000
4291	6159	213	0.9633	-63.999
4291	7266	213	0.9598	-0.000
4291	7358	213	0.9422	-63.999
4291	10555	213	0.9379	-63.999
4291	13481	213	0.9576	-48.004
6087	8724	213	0.9104	0.000
7266	8724	213	0.8905	0.000
4577	5180	213	0.9146	165.079
5180	5553	213	0.8936	-165.080
5180	6159	213	0.9238	-0.000
5180	7358	213	0.943	-0.000
5180	8845	213	0.9032	-0.000
5180	10555	213	0.9219	-0.001
5180	13481	213	0.9104	15.994
2304	5351	213	0.9875	-0.000
3063	5351	213	0.9813	0.984
4867	5351	213	0.9795	0.984
5324	5351	213	0.9388	-17.026
5351	5392	213	0.9674	-0.984
5351	7240	213	0.8858	-16.031
5351	7494	213	0.9866	-0.984
5351	8745	213	0.8909	-16.031
5908	7266	213	0.9023	14.015
6087	7266	213	0.9811	0.000
6159	7266	213	0.922	63.998
7266	13481	213	0.9113	-48.003
2707	4612	213	0.9681	0.000
4612	7240	213	0.909	-14.016
4612	8745	213	0.9036	-14.016
4612	11232	213	0.9267	-14.016
2304	3063	213	0.9766	-0.984
3063	4867	213	0.9856	0.000
3063	5324	213	0.9377	18.010
3063	5392	213	0.9817	0.000
3063	7494	213	0.9859	-0.000
4577	10555	213	0.9251	165.078
5553	10555	213	0.9287	165.079
6087	10555	213	0.9076	-63.998
6159	10555	213	0.9688	-0.000
7358	10555	213	0.9465	-0.000
8845	10555	213	0.9479	-0.000
10555	13481	213	0.9531	15.995
2304	5324	213	0.9211	17.026
4867	5324	213	0.9297	18.010
5324	5392	213	0.9153	-18.010
5324	7494	213	0.9381	-18.010
4577	4963	213	0.8993	0.439
4963	5553	213	0.9323	-0.440
4577	7358	213	0.9296	165.078
5553	7358	213	0.9225	165.079
6087	7358	213	0.9174	-63.998
6159	7358	213	0.9519	-0.000
7358	8845	213	0.9524	0.000
7358	13481	213	0.9371	15.995
2304	8745	213	0.8874	-16.031
6969	8745	213	0.9253	-17.027
7240	8745	213	0.9923	0.000
8745	8791	213	0.9173	17.026
8745	10246	213	0.9274	17.027
8745	11232	213	0.9802	-0.000
4802	5908	213	0.9454	0.000
5908	6087	213	0.9181	14.015
2304	4867	213	0.9766	-0.984
2304	5392	213	0.9602	-0.984
2304	7240	213	0.887	-16.032
2304	7494	213	0.9811	-0.984
4577	13481	213	0.8866	181.073
6087	13481	213	0.9164	-48.003
6159	13481	213	0.9834	15.995
8845	13481	213	0.9286	15.995
4577	6159	213	0.9508	165.079
6087	6159	213	0.9295	-63.998
6159	8845	213	0.936	0.000
4867	7494	213	0.9821	-0.000
5392	7494	213	0.9819	-0.000
2707	11232	213	0.889	-14.016
4577	8845	213	0.9083	165.079
5553	8845	213	0.9151	165.079
4577	5553	213	0.9626	-0.001
6969	7240	213	0.9231	-17.027
6969	8791	213	0.9866	-0.000
6969	10246	213	0.9769	0.000
6969	11232	213	0.9108	-17.027
4867	5392	213	0.9658	0.000
7240	8791	213	0.9133	17.026
7240	10246	213	0.9195	17.027
7240	11232	213	0.98	-0.000
4354	6108	213	0.9264	-0.000
6108	6310	213	0.9953	0.018
6108	9580	213	0.9316	0.000
4354	6310	213	0.9359	0.017
4577	9580	213	0.8948	120.003
8791	11232	213	0.902	-17.026
10246	11232	213	0.9093	-17.027
8791	10246	213	0.9781	0.000
6310	9580	213	0.9224	-0.018
17215	18550	214	0.9216	-0.002
27023	28538	215	0.9176	791.944
27027	28538	215	0.9345	774.918
23615	28538	215	0.9422	-0.001
27023	27027	215	0.9317	17.026
23601	27023	215	0.9098	-783.432
23615	27023	215	0.9151	-791.945
23669	27023	215	0.9114	-792.447
23615	27027	215	0.9037	-774.919
23601	23681	215	0.9351	0.502
23669	23681	215	0.9097	-8.513
23681	27087	215	0.9387	-0.503
23601	23615	215	0.9268	8.513
23615	23669	215	0.9331	0.502
23615	27087	215	0.9079	-8.514
23601	23669	215	0.9311	9.015
23601	27087	215	0.9469	-0.001
23669	27087	215	0.9134	-9.016
20009	22170	216	0.9545	-0.000
20009	27450	216	0.8864	-33.985
39567	57128	217	0.9824	7.972
56694	56722	219	0.9466	88.052
12289	56722	219	0.9477	-182.202
56657	56694	219	0.9551	132.078
56681	56694	219	0.941	44.026
56694	56719	219	0.9592	44.026
56694	56999	219	0.9753	-14.016
56657	56681	219	0.9555	88.052
56657	56963	219	0.9399	-14.015
56657	56999	219	0.9444	118.062
7188	10060	221	0.9108	0.000
5046	7188	221	0.9034	-0.000
16180	16199	225	0.864	-1.005
32614	37160	226	0.9795	-93.393
20735	23451	227	0.8859	-0.502
23451	23949	227	0.9204	-616.815
23451	24632	227	0.9239	0.001
23451	24815	227	0.9344	0.501
20735	23949	227	0.9444	-617.317
20735	24632	227	0.8802	-0.501
20735	24815	227	0.9031	-0.001
23949	24815	227	0.9335	617.316
24632	24815	227	0.9062	0.500
23949	24632	227	0.8737	616.816
1985	2124	228	0.9159	-0.036
2277	7931	230	0.854	1.942
4947	7931	230	0.8561	-129.043
5302	7931	230	0.9609	0.000
7106	7931	230	0.8572	260.137
7931	10113	230	0.9741	-0.001
7931	11293	230	0.9775	-0.001
7931	12918	230	0.8555	0.983
7931	13081	230	0.8599	18.011
3046	8475	230	0.8919	29.974
4283	8475	230	0.9481	-0.001
5681	8475	230	0.9222	-0.001
8475	9810	230	0.9799	0.000
3575	9912	230	0.9345	-0.000
4661	9912	230	0.9048	-0.000
5337	9912	230	0.8826	-30.011
5401	9912	230	0.9318	-0.000
7629	9912	230	0.8889	-30.010
7770	9912	230	0.9361	0.000
8936	9912	230	0.8878	-30.010
9912	10980	230	0.8988	30.010
3046	9810	230	0.8994	29.974
4283	9810	230	0.9672	-0.001
5681	9810	230	0.9404	-0.001
3860	8936	230	0.9232	58.005
5337	8936	230	0.982	-0.000
7629	8936	230	0.9764	0.000
7770	8936	230	0.8786	30.010
8018	8936	230	0.9251	58.005
8842	8936	230	0.9233	58.005
8936	10980	230	0.9628	0.000
8936	11366	230	0.9184	-58.006
3860	4947	230	0.9345	-0.000
4947	5302	230	0.8633	-129.043
4947	8018	230	0.9175	0.000
4947	10113	230	0.8621	-129.044
4947	11293	230	0.8666	-129.044
4947	11366	230	0.9348	-0.000
1649	3046	230	0.8578	-0.381
2277	3046	230	0.8669	13.979
3033	3046	230	0.87	-14.016
3046	4283	230	0.9115	29.975
3046	5302	230	0.8574	-12.036
3046	5681	230	0.8813	29.975
3046	10113	230	0.8652	-12.038
3046	11293	230	0.8709	-12.038
3575	5337	230	0.9025	30.011
3860	5337	230	0.9314	58.005
5337	7629	230	0.9802	-0.000
5337	7770	230	0.8875	-30.011
5337	8018	230	0.928	-58.005
5337	8842	230	0.9236	-58.005
5337	10980	230	0.9658	-0.000
5337	11366	230	0.9292	-58.006
5302	12918	230	0.8612	0.983
8233	12918	230	0.8588	-83.074
10113	12918	230	0.8605	0.985
11293	12918	230	0.8641	0.985
12918	13081	230	0.8892	17.028
8233	10817	230	0.903	-0.000
8253	10817	230	0.8962	-17.027
10817	11033	230	0.8866	17.026
3575	4661	230	0.9519	0.000
3575	5401	230	0.937	0.000
3575	7629	230	0.8999	30.010
3575	7770	230	0.9453	-0.000
3575	8018	230	0.9008	-27.995
3575	8842	230	0.8923	-27.995
3575	10980	230	0.9084	30.010
3575	11366	230	0.8996	-27.995
2277	11293	230	0.8726	1.941
3860	11293	230	0.9104	-129.044
5302	11293	230	0.9754	-0.001
7106	11293	230	0.8627	260.136
10113	11293	230	0.9865	0.000
11293	13081	230	0.8568	18.013
3860	8842	230	0.9588	-0.000
7106	8842	230	0.9779	389.180
7629	8842	230	0.9254	-58.005
8018	8842	230	0.9703	0.000
8842	10980	230	0.917	58.005
8842	11366	230	0.9524	-0.001
2277	5302	230	0.8634	1.942
3860	5302	230	0.9103	-129.043
5302	7106	230	0.8616	-260.137
5302	10113	230	0.9775	-0.001
3860	8018	230	0.9776	-0.000
7106	8018	230	0.949	389.180
7629	8018	230	0.9176	-58.005
8018	10980	230	0.9052	58.005
8018	11366	230	0.9689	-0.000
4283	5681	230	0.9344	0.000
17465	17852	230	0.9446	612.851
4661	5401	230	0.9543	-0.000
4661	7770	230	0.9503	-0.000
3860	7106	230	0.9418	-389.180
3860	7629	230	0.9115	58.005
3860	11366	230	0.9723	-0.001
8233	8253	230	0.9255	17.027
8233	11033	230	0.8653	17.026
7629	10980	230	0.9882	0.000
7629	11366	230	0.9057	-58.005
5401	7770	230	0.9662	-0.000
7770	10980	230	0.8803	30.010
7770	11366	230	0.9016	-27.995
17839	17852	230	0.8482	-0.560
7106	10113	230	0.863	260.136
7106	11366	230	0.9523	389.180
2277	10113	230	0.8735	1.941
10113	13081	230	0.8586	18.013
2277	13081	230	0.8655	19.954
13081	16597	230	0.8553	-113.085
16597	17839	230	0.9645	-0.001
8253	11033	230	0.8888	-0.001
3616	4717	231	0.8633	0.002
4717	5675	231	0.9518	-0.001
4717	7120	231	0.9404	-0.001
4717	9972	231	0.9016	-0.001
3616	10603	231	0.8231	-115.029
4976	10603	231	0.8539	129.041
5766	10603	231	0.8382	-0.001
9972	10603	231	0.8437	-115.030
10603	11451	231	0.8707	-129.041
10603	12192	231	0.816	-111.032
4976	5766	231	0.8667	129.042
4976	7762	231	0.8767	129.042
4976	9972	231	0.8016	244.071
4976	11451	231	0.9264	0.000
11451	12192	231	0.8262	18.009
5766	11451	231	0.877	-129.042
7762	11451	231	0.8663	-129.042
9972	11451	231	0.8177	-244.071
5766	7762	231	0.9163	0.000
3616	5675	231	0.901	0.001
5675	7120	231	0.9654	-0.000
5675	9972	231	0.9351	-0.000
3616	9972	231	0.9183	0.001
7120	9972	231	0.944	0.000
3616	7120	231	0.8899	0.001
40782	42570	233	0.9016	15.020
43494	43609	233	0.9022	-0.668
43609	44093	233	0.9434	-7.661
43609	44122	233	0.9058	0.333
19719	41537	233	0.9344	146.058
41536	41537	233	0.9426	-17.028
43492	44122	233	0.9193	-0.001
43807	44122	233	0.9037	165.939
35329	43807	233	0.9509	-302.657
42687	43807	233	0.9685	-1.001
43807	43854	233	0.9189	76.901
43494	43510	233	0.9536	-443.924
43494	44026	233	0.9114	-1314.410
19719	42570	233	0.9011	-173.657
19719	44026	233	0.9254	-1264.771
43492	43527	233	0.9745	-6.010
38735	38780	233	0.9504	-17.027
38780	41536	233	0.9013	17.027
35329	42570	233	0.9141	-359.678
38735	41536	233	0.93	0.000
35329	42687	233	0.9181	-301.656
35329	43854	233	0.9429	-225.756
19340	21204	234	0.9632	0.003
19691	21204	234	0.9052	-69.034
21204	32643	234	0.9039	43.043
19345	21368	238	0.8786	0.001
21368	22424	238	0.8309	0.003
19345	22424	238	0.9303	0.003
35542	40279	239	0.9879	50.858
26668	30840	242	0.9144	-0.001
16907	30840	242	0.8268	-111.032
16907	26668	242	0.8674	-111.031
23637	24003	244	0.9516	-614.341
24003	24528	244	0.9493	614.344
24003	24822	244	0.931	614.842
20815	23630	244	0.9676	-0.502
20815	23962	244	0.971	-606.327
20815	24677	244	0.9499	-0.502
20815	24822	244	0.9148	-8.515
20815	24872	244	0.9759	0.000
23630	24872	244	0.9652	0.502
23962	24872	244	0.9715	606.327
24677	24872	244	0.9406	0.502
24822	24872	244	0.9163	8.515
23630	24677	244	0.9526	-0.000
23637	24677	244	0.9271	8.514
23962	24677	244	0.9559	605.825
24677	24822	244	0.9212	-8.013
23630	24822	244	0.9169	-8.013
23637	24822	244	0.9547	0.501
23962	24822	244	0.9394	597.812
24528	24822	244	0.9624	0.498
23637	24528	244	0.9534	0.003
23630	23962	244	0.966	-605.825
23637	23962	244	0.9151	-597.311
1063	1802	245	0.9439	-0.000
37142	40265	246	0.9638	0.000
40265	47941	246	0.9524	-28.031
40265	48579	246	0.9219	-28.032
3780	7077	247	0.8166	-228.148
3810	7077	247	0.8261	-63.069
4895	7077	247	0.8199	-228.148
5172	7077	247	0.8462	115.027
5278	7077	247	0.8367	-63.067
7077	7278	247	0.8273	-115.027
7077	7520	247	0.8198	228.148
7077	7963	247	0.9717	-0.001
7077	9590	247	0.8217	228.148
7077	10025	247	0.8209	-115.026
3780	7520	247	0.9834	-0.001
3810	7520	247	0.9586	165.079
4895	7520	247	0.9847	-0.000
5278	7520	247	0.9464	165.080
7520	7963	247	0.841	-228.148
7520	9590	247	0.9852	0.000
3780	7963	247	0.8382	-228.149
3810	7963	247	0.8535	-63.069
4895	7963	247	0.8414	-228.149
5172	7963	247	0.8486	115.026
5278	7963	247	0.8592	-63.068
7278	7963	247	0.844	115.026
7963	9590	247	0.8421	228.148
7963	10025	247	0.8377	-115.026
3780	5278	247	0.9419	-165.081
3810	5278	247	0.9766	-0.001
4895	5278	247	0.9459	-165.081
5278	9590	247	0.9401	165.080
3810	5172	247	0.816	-178.096
5172	7278	247	0.9676	0.000
5172	10025	247	0.9524	0.001
3780	10025	247	0.8085	-343.174
3810	10025	247	0.8249	-178.095
4895	10025	247	0.8065	-343.174
7278	10025	247	0.9771	0.001
3780	4895	247	0.9893	-0.000
3810	4895	247	0.9597	165.079
4895	9590	247	0.9751	-0.000
3780	3810	247	0.9582	-165.080
3780	9590	247	0.9733	-0.000
3810	7278	247	0.8171	-178.095
3810	9590	247	0.9509	165.079
863	1875	248	0.8837	-28.032
12314	13151	249	0.7894	-111.029
12314	12337	249	0.819	662.312
12337	12367	249	0.8194	-0.998
12310	12367	249	0.8738	-221.108
12314	12367	249	0.9465	661.314
12310	12314	249	0.8911	-882.421
14017	14191	250	0.9249	-99.067
20689	24068	250	0.9775	-0.001
13870	24068	250	0.8972	-97.018
14410	24068	250	0.893	17.025
15650	24068	250	0.8948	-97.018
17075	24068	250	0.9167	17.027
2128	13286	250	0.8981	-33.947
13286	14017	250	0.8972	-87.033
2128	5519	250	0.9084	-0.000
5519	8890	250	0.9534	-0.000
13870	20689	250	0.893	-97.017
14410	20689	250	0.8893	17.027
15650	20689	250	0.8887	-97.016
17075	20689	250	0.9177	17.028
14410	17075	250	0.9668	-0.001
2128	8890	250	0.9057	-0.001
2128	12467	250	0.8908	-15.996
2128	13870	250	0.9013	15.011
2128	15650	250	0.8997	15.011
13870	15650	250	0.9954	-0.000
2648	7549	251	0.8903	320.150
3199	7549	251	0.8147	0.015
4521	7549	251	0.9278	-0.000
5825	7549	251	0.9129	320.149
7549	9183	251	0.8917	0.000
7549	9497	251	0.8277	-0.015
3199	5850	251	0.8451	-320.164
4161	5850	251	0.9298	-320.165
4917	5850	251	0.9851	-320.165
5850	9497	251	0.8048	320.164
2648	4521	251	0.8853	320.150
3199	4521	251	0.7621	0.015
4521	5825	251	0.8641	-320.149
4521	9183	251	0.815	0.000
4521	9497	251	0.7811	-0.015
2648	5825	251	0.8458	0.001
2648	9183	251	0.8262	320.150
3199	4917	251	0.8481	0.000
4161	4917	251	0.9398	0.000
4917	9497	251	0.8077	-0.000
3199	9497	251	0.9319	0.000
4161	9497	251	0.8214	-0.000
5825	9497	251	0.9044	320.134
9183	9497	251	0.8632	-0.015
3199	5825	251	0.8612	-320.134
5825	9183	251	0.9251	320.150
3199	9183	251	0.848	0.015
3199	4161	251	0.847	0.000
4476	5680	252	0.9232	-0.001
5470	5680	252	0.7329	-165.079
5680	6886	252	0.9565	0.001
5680	8361	252	0.7844	165.080
4476	5470	252	0.7369	165.078
4476	6886	252	0.9077	-0.000
4476	8361	252	0.7856	165.078
5470	6886	252	0.7266	-165.079
5470	8361	252	0.8836	0.000
6886	8361	252	0.7647	165.079
28176	28665	255	0.8276	-8.015
28644	28665	255	0.7653	-8.516
