FeatureID	cFT01a	cFT01b	cFT05a	cFT05b	cFT09a	cFT09b	cFT13a	cFT13b	cFT17a	cFT17b	cFT21a	cFT21b
PF04886.15	0	0	0	0.805	0.042	0	0	0.28	0.028	0	0	0
PF14393.9	2.181	1.327	4.604	5.83	0.862	5.538	1.746	1.551	0.985	3.386	0.496	0.182
PF16110.8	0	0	0.21	0.094	0	0	0	0.176	0	0	0	0
PF11311.11	0.072	0.083	0.446	0.225	0.07	0.337	0	0	0.161	0.147	0	0
PF11457.11	1.598	1.292	0.932	0	0.478	0.851	0.429	0.067	0.338	0.813	1.24	0.602
PF07929.14	1.031	2.663	5.891	2.979	11.075	4.039	4.931	4.207	6.307	12.704	3.597	0.332
PF13303.9	1.416	3.949	1.989	1.228	1.257	1.555	1.541	1.503	4.572	2.608	4.975	2.272
PF15983.8	0	0	0	0	0	0	0	0	0	0	0	0
PF20386.1	0	0	0	0	0.07	0	0	0	0	0	0	0
PF09685.13	0	0	0.591	0	0.7	0.372	0.295	0.922	0.448	0.325	0.108	0.071
PF00173.31	0.251	1.929	0.348	0.292	1.089	4.349	0	0.803	0	0	0.327	0
PF01161.23	8.877	9.387	5.785	6.921	3.691	7.128	5.14	11.504	2.193	11.36	12.882	4.919
PF10087.12	0	0	0.123	0.483	0.233	0.258	0	0.458	0	0.451	0	0
PF11683.11	0	0	0	0	0.379	0	0	0	0	0	0	0
PF12682.10	2.266	1.814	3.13	2.018	2.913	2.402	1.046	1.239	0.585	2.375	1.848	0.711
PF10786.12	0	0	0	0.192	0.067	0	0	0.196	0	0	0	0
PF09648.13	0	0.201	0	0	0.035	0.083	0.108	0	0	0	0	0.07
PF09179.14	0.062	0.064	0.093	0	0.078	0.096	0.017	0	0.013	0	0	0.017
PF13468.9	0.08	0.109	0	0	0.148	0.139	0.036	0	0.041	0	0	0
PF08006.14	3.708	7.424	5.769	8.679	3.354	9.78	4.66	6.501	7.508	12.465	8.395	2.327
PF08664.13	0.582	0.1	0.18	0.455	0.122	0.341	0.066	0.113	0.041	0.445	0.594	0.228
PF06612.14	0	0	1.452	0.859	3.267	0	0.537	0.304	0	0	0	0
PF02610.18	26.674	28.024	13.52	15.841	7.74	19.818	9.959	11.987	12.748	25.793	13.419	3.915
PF11762.11	26.182	27.792	12.614	15.068	7.399	19.141	8.948	10.038	12.6	20.878	13.169	3.761
PF07997.14	0	0	0	0	0	0.147	0	0	0	0.278	0	0
PF13669.9	3.423	8.595	15.805	6.781	12.223	12.731	8.429	9.206	8.034	39.373	11.707	2.046
PF15980.8	0	0	0	0	0.075	0	0	0	0	0	0	0
PF01693.19	0.509	1.103	0.672	0.376	0.458	1.235	1.819	1.768	1.797	4.684	2.24	0.482
PF16403.8	0.854	1.596	2.877	4.947	1.582	14.042	0.889	1.318	1.164	2.233	3.856	1.15
PF02615.17	5.697	7.151	15.028	9.171	2.208	16.213	3.042	5.169	4.281	7.545	11.941	3.191
PF16993.8	0	0.159	0.188	0.197	0.093	0.177	0	0	0.064	0	0	0.035
PF07638.14	0.775	0.652	0.137	0.344	0.052	0.06	0	0.053	0	0.147	0.114	0.27
PF17126.8	0.636	1.342	3.962	4.232	1.529	2.436	0.858	1.007	1.553	1.576	0.967	0.418
PF13636.9	0.775	1.534	4.11	4.334	1.857	2.779	1.081	1.565	1.752	2.067	1.252	0.44
PF16875.8	11.791	15.632	8.29	13.449	5.42	14.716	4.479	10.832	8.311	27.417	12.549	3.519
PF16874.8	11.791	15.632	8.29	13.449	5.606	14.716	4.479	10.832	8.311	27.417	12.549	3.519
PF04284.16	0	0	0	0	0.064	0	0	0	0	0	0	0
PF02537.18	0.71	0.227	0.102	1.597	0.505	0	0.304	0	0.434	1.879	0.193	0.074
PF06629.15	0	0	0	0.08	0.037	0	0.071	0	0.044	0	0	0.035
PF01298.21	0	0	0	0	0	0	0	0.034	0	0	0	0
PF10117.12	0.125	0.645	0.849	0.758	0.161	0.802	0.267	0.551	0.124	1.669	0	0.01
PF04940.15	0	0	0	0	0	0	0	0	0	0	0	0
PF02049.21	8.798	17.572	14.306	17.171	4.061	20.276	7.962	13.121	10.042	48.994	19.319	4.782
PF20250.1	31.642	33.221	29.366	24.257	11.78	46.29	17.845	20.606	24	53.626	38.313	10.484
PF03961.16	31.642	33.221	29.366	24.257	11.78	46.29	17.845	20.606	24	53.626	38.313	10.484
PF03787.18	1.664	1.437	5.11	10.306	0.869	10.051	0.873	0.483	0.254	0.621	1.3	0.661
PF11750.11	0	0	0	0	0.168	0	0.054	0	0.133	1.205	0	0.02
PF02283.19	2.841	1.705	4.918	2.894	1.6	5.97	1.479	4.412	3.15	5.44	6.572	2.277
PF04326.17	40.952	50.016	22.277	21.576	12.289	27.644	16.947	24.273	16.867	64.264	47.487	15.797
PF14286.9	1.007	1.854	1.869	3.813	0.977	1.196	1.798	2.033	3.08	5.646	1.619	0.711
PF18982.3	1.155	1.503	1.589	1.481	0.463	0.842	0.916	1.752	1.143	2.362	1.117	0.212
PF04754.15	8.311	9.019	7.512	6.879	6.443	10.969	1.22	2.335	2.41	5.29	5.332	2.457
PF14398.9	0	0	0	0	0.021	0	0	0	0.053	0	0	0
PF16138.8	0.193	0.134	1.434	0.572	0.731	0.753	0.295	0.532	0.579	0.655	0.075	0.233
PF19842.2	0.246	0	0	0	0.081	0	0	0.282	0	0	0	0
PF13382.9	3.828	2.563	2.188	1.534	1.596	1.667	0.378	1.666	1.46	2.802	1.826	1.14
PF07837.15	3.088	4.162	5.428	3.688	4.309	6.065	2.529	3.521	3.813	10.007	5.137	0.967
PF02971.17	3.088	4.162	5.428	3.688	4.309	6.065	2.529	3.521	3.813	10.007	5.137	0.967
PF08905.14	0.384	0.356	0.339	0.854	0	0.623	0	0	0	0.28	0.319	0.27
PF12892.10	0.36	0.38	10.204	6.033	53.352	13.8	2.686	2.044	0.5	2.452	0.38	0.168
PF18710.4	0	0	0	0	0	0	0	0	0	0	0	0
PF05342.17	0	0	0	0	0	0	0	0.054	0.564	0	0	0
PF07580.17	0.067	0.065	0.071	0.398	0.072	0.089	0.035	0	0.119	0.113	0	0.034
PF06430.15	0.722	0	1.664	0	25.398	0.356	0.861	0	4.217	0	0.102	0.197
PF02596.18	0.105	0	0	0	0.036	0	0.033	0	0.041	0.294	0	0
PF11188.11	1.331	1.578	0.756	0.981	0.25	0.777	0.468	0.423	0.691	1.041	0.823	0.385
PF01991.21	35.395	37.729	35.586	49.84	11.545	31.182	15.962	13.526	22.513	52.341	32.598	14.947
PF07671.14	0	0	0	0	0	0	0	0	0	0	0	0
PF04347.16	25.355	44.012	43.844	48.722	9.32	49.431	34	38.048	57.433	132.411	55.447	16.32
PF13763.9	0	0	0	0	0.044	0	0	0	0	0	0	0
PF07506.14	0	0	0	0	0.03	0	0	0	0	0	0	0
PF01184.22	0	0	0	0	0	0	0	0	0	0	0	0
PF09001.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09484.13	0	0	0	0	0	0	0	0	0	0	0	0
PF12895.10	1.577	4.575	6.143	3.815	6.234	10.728	8.455	9.113	2.76	25.973	4.299	0.339
PF16450.8	0	0	0	0	0	0	0.052	0	0.022	0	0	0
PF04016.15	0	0	0	0	0	0	0	0	0.046	0	0	0
PF09987.12	0	0	0	0	0	0	0	0	0	0	0	0
PF01889.20	0	0	0	0	0.035	0	0	0	0	0	0	0
PF18006.4	0	0	0	0	0	0	0	0	0	0	0	0
PF01886.19	0	0	0	0	0	0	0	0	0	0	0	0
PF01837.19	0	0	0	0	0.026	0	0	0.054	0	0	0	0
PF01917.19	0	0	0	0	0	0	0	0	0	0	0	0
PF14464.9	0.217	0	0	0.124	0	0.139	0	0.248	0	0	0	0
PF04310.15	0	0	0	0	0.011	0	0	0	0	0	0	0
PF16330.8	0	0	0	0	0.011	0	0	0	0	0	0	0
PF14376.9	0	0	0	0	0	0	0	0	0	0	0	0
PF14022.9	0	0	0.074	0.059	0.028	0	0.059	0.218	0	0.119	0.21	0
PF13871.9	0	0	0	0	0.007	0	0	0	0.008	0	0	0.013
PF04422.16	0.325	0.772	0.877	0.354	0.094	0.365	0.135	0.337	0.895	0.44	0.603	0.242
PF04432.16	1.144	1.206	1.35	1.392	0.359	0.771	0.849	1.345	2.214	5.697	1.217	0.412
PF03259.20	0	0	0	0.149	0.08	0	0	0	0	0	0	0
PF03069.18	0.128	0.538	0.326	0.554	0.064	0.458	0	0.418	0.036	0.28	0.306	0.438
PF08310.14	0	0	0	0.21	0.11	0	0	0	0.015	0.132	0	0
PF18883.3	0.26	0.027	0.155	0	0.066	0.293	0.229	0	0.228	0	0.333	0.176
PF00060.29	0	0	0	0	0	0	0	0	0	0	0	0
PF02530.17	0	0	0	0.081	0	0	0.027	0	0.014	0	0	0
PF04945.16	0	0	0	0	0.012	0	0	0	0	0	0	0
PF14411.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00449.23	0.072	0.368	0.931	0.558	0.441	0.462	0.599	1.192	0.494	2.459	0.354	0.04
PF05899.15	0	0.134	0.119	0	0.114	0	0.431	0.034	0.539	0.596	0.566	0.145
PF08712.14	0	0	0	0.061	0.026	0	0.051	0.057	0	0	0.068	0.048
PF13769.9	0	0	0	0.061	0.026	0	0.051	0.057	0	0	0.068	0.048
PF04740.15	0	0	0	0	0	0	0	0	0	0	0	0
PF12639.10	0.09	0	1.358	1.021	0.825	1.356	0.204	0.278	0.478	1.094	0.208	0.103
PF03646.18	72.147	187.676	141.909	50.931	46.578	119.816	78.091	174.36	98.561	385.734	247.068	32.234
PF05538.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09925.12	0	0	0	0	0	0	0	0	0	0	0	0
PF19313.2	0	0	0	0	0.067	0	0	0	0	0	0	0
PF01137.24	0	0	0.074	0	0	0	0	0	0	0	0	0
PF05189.16	0	0	0.074	0	0	0	0	0	0	0	0	0
PF07993.15	1.052	0.408	0.165	0.372	0.201	0.507	1.072	1.948	0.191	2.311	0.624	0.354
PF06057.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05635.14	0.38	2.194	1.119	1.767	1.596	0.311	0.608	0.318	0.33	3.13	0.553	0.048
PF02075.20	0.237	0.968	0.749	0.245	1.145	0.634	0.155	0.587	0.308	0.522	0.937	0.27
PF18470.4	0	0	0	0	0.009	0	0	0	0	0	0	0
PF18312.4	0	0	0	0	0.04	0	0.038	0	0	0	0	0
PF09539.13	0	0	0	0	0	0	0	0	0	0	0	0
PF02668.19	0	0	0	0	0.011	0	0	0.072	0.057	0	0.082	0
PF14489.9	3.08	8.493	5.823	11.006	1.878	8.04	6.738	6.307	10.018	30.065	11.191	4.209
PF13367.9	0	0	0	0	0.019	0	0	0.05	0	0	0	0
PF17650.4	3.24	3.316	0.455	0.948	0.364	0.336	0.718	0.846	1.115	1.143	0.559	0.329
PF08421.14	0	0	0.061	0	0.023	0	0.023	0	0.029	0	0	0
PF08484.14	0.2	0.304	0.171	0.138	0.086	0.343	0.043	0	0.029	0.09	0.06	0.03
PF04250.16	0	0.074	0	0	0	0	0	0	0	0	0	0
PF01958.21	0.154	0.317	0	0	0.037	0	0	0	0.043	0	0.358	0.034
PF04206.15	0	0	0	0	0	0	0	0	0	0	0	0
PF02745.18	0	0	0	0	0	0	0	0	0	0	0	0
PF02249.20	0	0	0	0	0	0	0	0	0	0	0	0
PF12832.10	0.053	0	0.701	0.319	0.614	0.422	0.095	0.053	0.144	0.212	0.092	0.023
PF06252.15	0	0	0	0	0.067	0	0.121	0.137	0	0	0.194	0
PF03756.16	0	0	0	0	0	0	0	0	0	0	0	0
PF19363.2	0	0	0	0	0	0	0.008	0	0	0	0	0
PF03885.16	0.701	2.397	3.976	4.357	1.522	7.915	2.848	1.522	3.383	8.274	3.659	1.187
PF14257.9	1.898	2.046	1.356	1.093	0.876	6.642	0.697	1.156	1.78	1.835	1.025	0.276
PF03280.17	0	0	0	0	0	0	0	0	0	0	0	0
PF01483.23	0	0.008	0	0	0.049	0	0	0	0	0	0	0
PF18607.4	0	0	0	0	0	0	0	0	0	0	0	0
PF17209.6	0.763	0	0	0.277	1.521	1.481	0	0	0.071	0	0.31	0.285
PF09210.14	0	0.223	0.164	1.076	0.423	0.095	0.186	0.695	1.966	0	0.142	0.1
PF07090.14	1.338	1.284	0.051	0.366	0.109	0.288	0.195	0.96	0.255	2.146	0.664	0.209
PF14885.9	0	0.076	0	0	0	0	0	0	0	0	0	0
PF13699.9	0	0	0	0	0.031	0	0	0	0.015	0	0	0
PF03209.18	0	0	0	0	0	0	0	0	0	0	0	0
PF01059.20	0	0	0.05	0	0	0	0	0	0.046	0	0	0
PF10060.12	0.05	0.136	0	0.11	0.064	0.346	0.011	0	0	0	0.114	0.011
PF13701.9	4.367	6.727	8.226	9.372	3.908	16.064	1.046	2.346	1.604	5.874	5.806	2.228
PF18456.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09367.13	0	0	0	0	0.152	0.067	0	0	0	0	0	0
PF09519.13	0	0	0	0	0.055	0	0	0	0	0	0	0
PF17835.4	0	0	0	0	0	0	0	0	0	0	0	0
PF04412.16	0.023	0	0.063	0.079	0.156	0.529	0	0	0.114	0.052	0	0.089
PF17805.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20437.1	0	0	0	0.126	0.025	0.06	0.105	0.112	0	0	0	0
PF04952.17	0.49	1.46	0.748	1.495	0.598	1.932	0.673	1.118	2.15	3.432	1.368	0.698
PF11399.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09459.13	0	0	0	0	0	0	0	0	0	0	0	0
PF05099.16	0	0	0	0	0.038	0.099	0	0.144	0.153	0	0	0
PF18299.4	0	0	0	0.084	0	0	0	0	0	0	0	0
PF03055.18	0	0	0	0	0.039	0	0	0	0.025	0	0	0
PF20530.1	0	0	0	0	0	0	0	0	0	0	0	0
PF11329.11	0	0	0	0	0.022	0	0	0	0.026	0	0	0
PF01716.21	0	0	0	0	0	0	0	0	0	0	0	0
PF04273.16	0	0	0	0	0.023	0	0	0	0	0	0	0
PF12599.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13883.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12224.11	0.397	0.274	0.078	0.201	2.177	0.524	0.073	0.098	0.152	0.657	0.482	0.089
PF07183.14	0	0	0	0	0	0	0	0	0	0	0	0.016
PF13501.9	0	0	0	0	0	0	0	0	0	0	0	0
PF12647.10	0	0.157	0	0	0.131	0.162	0	0	0.082	0	0.163	0.065
PF09982.12	0	0	0	0	0	0	0	0	0	0	0	0
PF18200.4	0	0	0	0	0	0	0	0	0	0	0	0
PF04007.15	0	0	0	0	0	0	0	0	0	0	0	0
PF08068.15	0	0	0	0	0	0	0	0.064	0	0	0	0
PF13098.9	0	0	0	0	0.006	0	0	0	0	0	0.073	0
PF11175.11	0.177	1.228	1.12	0.802	0.243	0.391	0.235	0.169	0.218	0.49	0.642	0.543
PF05317.14	0	0	0	0	0	0	0	0	0	0	0	0
PF17132.7	0.09	0	0.14	0.072	0.132	0.022	0.039	0.134	0.099	0.318	0	0
PF00188.29	3.953	10.912	4.214	6.095	7.312	8.541	17.947	8.25	18.488	34.506	21.525	4.646
PF02586.17	0.351	0.802	0.875	1.537	0.822	0.732	0	0.566	0.119	1.491	0.119	0.152
PF05985.14	2.721	2.431	2.432	3.191	1.69	1.591	0.762	3.706	0.773	8.24	3.199	1.475
PF09378.13	0	0	0	0	0	0	0	0	0	0	0	0
PF00352.24	0	0	0	0	0	0	0	0	0	0	0	0
PF01852.22	0	0	0	0	0	0	0	0	0	0	0	0
PF01871.20	1.153	1.824	4.874	2.257	3.827	1.739	2.372	1.937	2.941	3.959	1.843	0.748
PF05209.16	1.338	0.976	4.455	3.915	1.784	8.142	0.771	1.924	1	2.769	2.309	0.885
PF03775.19	2.777	3.491	7.026	8.106	2.403	11.44	3.151	3.923	3.04	6.718	4.884	1.946
PF01969.20	0.889	0.596	1.103	1.373	2.683	2.276	0.3	0.895	0.52	1.315	0.98	0.464
PF14451.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04254.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09489.13	0	0	0	0	0.133	0	0	0	0.181	0	0	0
PF01655.21	0	0	0	0	0.041	0	0	0	0	0	0	0
PF04930.18	0	0	0	0	0	0	0	0	0	0	0	0
PF01798.21	0	0	0	0	0	0	0	0	0.039	0	0	0
PF09948.12	0	0	0	0	0	0	0	0	0	0	0	0
PF06035.14	0	0	0	0	0.049	0	0	0	0.038	0	0	0
PF02317.20	0	0	0	0	0.049	0	0	0	0	0	0	0
PF17778.4	0	0	0	0	0	0	0	0	0	0	0.081	0
PF18327.4	0	0	0	0	0.022	0	0	0	0.009	0	0	0
PF09844.12	0	0	0	0	0	0	0	0	0	0	0	0
PF13485.9	0	0	0	0	0	0	0	0	0	0	0	0
PF07444.14	0	0	0	0	0	0	0	0	0	0	0	0
PF01758.19	0.408	1.552	4.203	5.483	1.66	2.715	1.166	2.739	1.824	5.707	0.956	0.281
PF18203.4	0	0	0	0	0	0	0	0	0	0	0	0
PF20131.2	0.123	0.675	0.195	0.383	0.262	0.144	0.957	0	0.139	3.139	1.074	0.44
PF05284.15	0	0	0	0	0.093	0	0	0	0	0	0	0
PF17932.4	0.487	0.926	0.244	0.526	0.168	0	0.445	1.067	0.226	0.602	1.577	0.132
PF03693.17	0.126	0	0.62	0.13	0.19	0	0	0.26	0.141	0	0.292	0.112
PF01062.24	0	0	0	0	0.182	0	0	0	0	0	0	0
PF19307.2	0	0	0	0	0	0	0	0	0	0	0	0
PF12724.10	4.92	9.442	8.131	8.138	3.992	13.816	3.141	5.339	3.004	13.571	8.411	3.305
PF18152.4	0.396	1.229	1.048	2.776	1.735	0.883	1.186	1.373	1.708	2.009	2.513	0.483
PF00932.22	0.25	0.544	1.562	1.289	0.778	1.269	0.47	0.689	1.064	1.361	0.476	0.054
PF03891.18	0	0	0	0	0	0	0	0	0	0	0	0
PF18986.3	0	0	0	0	0.014	0	0	0	0	0	0	0
PF09549.13	0.071	0.194	0	0	0	0	0	0	0	0.171	0	0
PF04411.15	0	0	0.182	0.038	0.017	0.043	0.017	0	0	0	0	0.049
PF02983.17	0	0	0	0	0.032	0	0	0	0	0	0	0
PF00652.25	0	0.03	0	0.018	0.054	0	0	0.022	0.02	0	0	0
PF11997.11	1.518	1.141	1.046	2.738	0.334	0.419	0.696	1.176	1.032	3.506	0.798	0.471
PF16298.8	0	0	0	0	0	0	0	0	0	0	0	0
PF00195.22	0	0	0	0	0	0	0	0.06	0	0	0	0
PF02797.18	0	0	0	0	0	0	0	0.06	0	0	0	0
PF11144.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13023.9	2.384	2.866	6.833	4.903	2.53	3.318	1.84	3.504	4.122	5.097	0.834	0.596
PF18644.4	0	0	0	0	0	0	0	0	0	0	0	0
PF07087.14	0	0	0	0	0.054	0	0	0	0	0	0	0
PF03379.16	0	0	0	0	0.087	0	0	0	0	0	0	0
PF02682.19	0.593	0.98	0.304	0.521	0.21	1.194	0.136	0.379	0.476	0.173	1.185	0.197
PF16738.8	0.174	0.773	0.244	2.54	0.223	1.299	0.198	0.281	0.72	3.333	0.193	0.116
PF14532.9	0.938	0.352	0.088	0	0.031	0	0.044	0.73	0.155	0.724	0.45	0.123
PF09913.12	1.558	2.274	2.805	2.974	0.954	3.628	1.179	2.068	2.185	5.248	2.849	0.925
PF01374.21	0	0	0	0	0	0	0	0	0	0	0	0
PF08496.13	0	0	0	0	0.029	0	0	0	0	0	0	0
PF11308.11	0	0	0	0	0	0	0	0	0	0	0	0
PF16841.8	0	0	0	0	0	0	0	0	0	0	0	0
PF11026.11	0.049	0	0	0	0	0	0	0	0	0	0	0
PF09557.13	0	0	0	0.973	0.03	0.073	0.011	0.048	0	0.077	0	0.051
PF20605.1	0	0	0	0	0	0	0	0	0	0	0	0
PF16254.8	0.096	0.098	0	0	0	0	0.022	0	0	0	0.111	0.331
PF09940.12	0.096	0.098	0	0	0	0	0.022	0	0	0	0.111	0.331
PF16221.8	0.096	0.098	0	0	0	0	0.022	0	0	0	0.111	0.331
PF14031.9	0.057	0.073	0	0	0.026	0	0	0	0.031	0	0	0
PF12096.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12760.10	0	0.58	0.522	0.438	0.484	0.492	0.096	1.168	0.079	0.215	0.082	0
PF12762.10	0.558	1.773	1.951	4.428	1.374	1.687	4.491	8.677	3.362	9.73	0.754	0.366
PF04375.17	0	0.074	0	0.053	0.054	0	0	0.055	0	0	0	0
PF11910.11	0	0	0	0	0.135	0	0	0	0	0	0	0
PF04830.16	0	0	0	0	0.004	0	0	0	0	0	0	0
PF10972.11	0	0	0	0	0	0	0	0	0	0	0	0
PF20118.2	0.371	0.339	0	0	0	0	0	0	0	0.297	0	0.083
PF20408.1	0	0	0	0	0.084	0	0.04	0	0	0	0	0.04
PF04380.16	0	0	0	0	0	0	0	0	0	0	0	0
PF04958.15	0	0	0	0	0	0	0	0	0.124	0	0	0
PF03279.16	0.683	0	0.594	0.748	1.007	1.317	0.408	0.677	0.599	4.829	0.515	0.061
PF20470.1	0	0	0	0	0	0	0	0	0	0	0	0
PF12644.10	0	0	0	0	0.039	0	0	0	0	0	0	0
PF07788.14	0	0	0	0	0.039	0	0	0	0	0	0	0
PF00217.22	0.35	0.422	0.258	0.247	0.056	0.226	0.857	0.807	0.271	1.278	0.276	0.524
PF05606.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06508.16	3.643	9.451	9.727	12.223	3.808	9.473	5.902	8.045	17.618	22.687	13.337	3.873
PF12740.10	0	0	0	0	0	0	0	0	0	0	0	0
PF12102.11	0.027	0	0.131	0.055	0.025	0.155	0	0	0	0	0.154	0
PF10686.12	0	0	0	0	0	0	0	0	0	0	0	0
PF10134.12	0	0	0	0	0.023	0.055	0.024	0	0	0	0	0
PF09842.12	0	0	0	0	0.064	0	0	0	0	0	0	0
PF05280.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05420.14	0.033	0	0.02	0	0.031	0.039	0.023	0.017	0	0	0	0.015
PF06841.15	0	0	0	0.147	0.061	0	0.126	0.266	0.145	0.524	0	0
PF10023.12	0	0	0	0	0	0	0	0	0.033	0	0	0
PF09242.14	0	0	0	0	0.022	0	0	0	0.026	0	0	0
PF18921.3	0	0	0	0	0.022	0	0.01	0	0.012	0	0	0
PF09360.13	0	0	0	0	0	0	0	0	0	0	0	0
PF03745.17	0	0	0	0	0.136	0	0	0	0	0	0	0
PF04566.16	0	0	0	0	0.025	0	0	0	0	0	0	0
PF04567.20	0	0	0	0	0.025	0	0	0	0	0	0	0
PF16653.8	3.68	7.398	3.04	2.27	2.314	5.388	1.254	4.42	2.661	7.609	3.969	1.205
PF04476.16	0	0	0	0	0	0	0	0	0	0	0	0
PF09986.12	1.693	14.205	5.088	5.814	1.355	8.658	19.354	9.999	23.347	54.163	32.123	6.904
PF04115.15	0	0	0.054	0	0.06	0	0	0.383	0.034	0	0.14	0
PF11982.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02657.18	0.217	0.392	0.353	0.148	0.68	0.083	0.261	0.296	0.2	3.349	0.665	0.066
PF09721.13	0	0.108	0	0	0.073	0	0	0	0	0	0	0.035
PF20216.1	0.066	0	0.269	0	0.268	0.339	0.199	0.377	0.2	1.17	0.253	0.032
PF18887.3	10.881	14.295	16.548	14.509	8.427	10.333	3.849	9.989	4.079	3.216	5.098	2.568
PF14614.9	0	0	0	0	0.008	0	0	0	0	0	0	0
PF01944.20	0.571	1.948	1.064	0.764	0.457	1.518	0.894	1.492	0.272	2.69	1.951	0.727
PF04165.15	0	0	0	0	0	0	0	0	0	0	0	0
PF07176.14	0	0	0	0	0.017	0	0	0	0	0	0	0
PF07592.14	10.793	18.637	14.867	19.338	4.767	2.427	2.233	30.995	0.721	5.795	8.802	2.965
PF01094.31	0	0	0	0	0	0	0	0	0	0	0	0
PF00283.22	0	0	0	0	0	0	0	0	0	0	0	0
PF14328.9	0	0	0	0	0	0	0	0	0	0	0	0
PF10544.12	1.521	1.485	0.7	0.999	0.51	0.475	0.163	1.276	0.139	1.905	0.213	0.191
PF12112.11	0	0	0	0	0	0	0	0	0	0	0	0
PF18871.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13638.9	0	0	0	0	0	0	0.01	0	0	0.12	0	0
PF01633.23	0.48	0	1.319	0.698	1.233	0.236	0.304	0.31	0.939	0.595	0.577	0.079
PF13022.9	0	0	0	0	0	0	0	0	0	0	0	0
PF02599.19	57.853	112.8	87.159	93.78	34.57	252.516	61.887	77.075	64.193	323.495	189.252	44.887
PF00419.23	0	0	0	0.115	0	0	0	0	0	0	0	0.026
PF12708.10	0.277	1.051	2.126	1.584	0.765	1.219	0.484	1.811	0.723	1.624	0.348	0.088
PF11655.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12843.10	0	0	0	0	0	0	0	0	0.108	0	0	0
PF16347.8	0.235	0.855	0.875	0.732	0.663	0.733	0.472	1.003	0.461	3.26	0.458	0.224
PF18389.4	0.632	0.644	1.006	1.814	0.532	0.675	0.487	0.186	0.645	0.092	0.412	0.163
PF11013.11	0.191	0.065	0.292	0.196	0.405	0.165	0.141	0.294	0.175	2.025	0.055	0
PF01762.24	0	0	0	0	0	0	0	0	0	0	0	0
PF10908.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07786.15	0.164	0.193	0.425	0.311	0.578	0.523	0.248	0.529	0.498	1.078	0.266	0.038
PF04235.15	0	0.141	0.254	0	0.265	0	0.047	0	0.058	0.21	0.239	0.023
PF12702.10	0	0	0	0	0	0	0	0	0	0	0	0
PF01204.21	0.014	0.184	0.645	1.023	0.393	0.816	0.313	0.26	0.458	0.639	0.151	0.03
PF10590.12	0.102	0	0	0	0	0	0	0	0	0	0.222	0
PF18582.4	0.027	0	0	0	0	0	0	0	0.012	0	0.021	0.005
PF09374.13	0.217	0	0	0	0	0	0	0	0	0	0	0
PF12715.10	0	0	0.07	0	0.043	0.132	0.028	0.063	0	0	0.135	0
PF03983.15	0	0	0	0	0	0	0	0	0	0	0	0
PF04342.15	0	0	0	0	0.116	0.19	0.075	0.169	0.275	0.333	0.095	0.073
PF04170.15	0	0	0	0	0.042	0	0	0	0	0	0	0
PF19783.2	0.142	0	0	0	0.061	0	0	0	0	0	0.082	0
PF02594.19	0	0	0	0	0	0	0	0	0	0	0	0
PF11984.11	0	0	0	0	0	0	0	0	0	0	0	0
PF19821.2	0	0	0	0	0	0	0	0	0	0	0	0
PF17291.5	0	0	0	0	0	0	0	0	0	0	0	0
PF19580.2	0.35	0.124	0.289	0.121	0.66	1.388	0.561	1.15	0.526	1.728	0.272	0.052
PF00023.33	0.077	0	2.837	3.335	3.599	4.07	1.071	0.761	0.161	2.434	0	0.017
PF06044.15	0	0	0	0	0	0	0	0	0	0	0	0
PF17726.4	0	0	0	0	0	0	0	0	0	0	0	0
PF13482.9	0.852	1.945	0.821	1.787	0.436	2.233	1.083	1.008	1.065	3.919	2.718	0.566
PF11958.11	0	0	0	0	0	0	0	0	0	0	0	0
PF07399.14	0	0	0	0	0	0	0	0	0	0	0	0
PF19029.3	0	0	0	0	0	0	0	0	0	0	0	0
PF01427.20	0.39	0.625	0.669	1.487	0.206	0.472	0.452	0.392	0.981	0.173	0.077	0.204
PF08780.14	1.212	1.151	0	0	0.289	0	0.071	0.324	0.395	2.097	1.296	0.256
PF14588.9	0.644	1.614	2.225	2.036	1.882	2.964	1.122	0.689	0.651	1.704	0.149	0.172
PF01704.21	0.555	5.55	0.621	1.121	0.94	2.112	4.966	3.678	5.695	13.614	8.289	1.789
PF02622.18	0.092	0	0	0	0.239	0	0.047	0.095	0.058	0.211	0	0
