FeatureID	cFA01a	cFA01b	cFA05a	cFA05b	cFA09a	cFA09b	cFA13a	cFA13b	cFA17a	cFA17b	cFA21a	cFA21b
PF17786.4	0	0	0.012	0.141	0	0	0	0	0	0.022	0	0.026
PF17753.4	0.535	1.339	0.361	1.263	0.824	1.705	1.124	1.039	0.495	0.618	0.882	1.164
PF12156.11	0	0.054	0	0	0.033	0	0	0	0	0	0.019	0
PF19292.2	0	0	0	0	0	0	0	0	0	0	0	0
PF19795.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11893.11	0	0	0	0	0	0	0	0	0	0	0	0
PF05929.14	0	0	0	0	0	0	0	0	0	0	0	0
PF03629.21	0.455	1.35	1.286	0.869	5.549	0.459	0.36	1.269	1.004	2.896	7.583	10.186
PF11196.11	0	0	0	0	0	0	0	0.145	0	0	0	0
PF03747.17	2.086	3.044	2.21	2.865	1.667	2.996	1.561	0.771	1.981	4.229	2.946	2.585
PF04191.16	0.398	0.196	0.068	1.418	0.471	0.194	0	0.17	0.245	0.176	0.325	0.334
PF03591.17	1.015	20.002	0.178	2.634	1.155	20.493	1.096	3.491	1.606	3.329	1.267	1.682
PF07978.16	0	0	0	0	0	0	0	0	0	0	0	0
PF01050.21	1.791	29.958	0.134	2.787	0.369	33.743	0.406	3.227	1.095	4.113	0.103	0.27
PF03098.18	0.031	0	0.01	0	0	0.141	0	0	0	0	0	0.016
PF05419.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13453.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08852.14	0	0	0	0	0	0	0	0	0	0	0	0
PF12773.10	3.417	52.699	0.467	6.561	2.37	32.83	3.666	3.985	4.225	6.587	3.123	4.13
PF13704.9	0	0	0	0	0	0.128	0	0.009	0	0	0	0
PF01988.22	0.045	0	0.098	0.26	0.225	0	0.14	0.273	0.161	0.124	0.068	0.429
PF06776.15	0	0	0.053	0.243	0.084	0.193	0.103	0	0	0	0	0
PF11187.11	0.699	5.531	0.418	1.717	0.26	6.598	0.299	0.87	0.492	0.927	0.374	0.178
PF03729.16	3.34	26.274	7.006	4.745	6.814	20.063	2.994	9.001	10.51	19.389	17.198	23.473
PF19567.2	3.367	6.343	2.645	3.916	1.809	4.098	3.054	3.763	2.928	6.929	1.281	3.982
PF09902.12	0	0	0	0	0	0	0.17	0.164	0	0.564	0	0.425
PF13253.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13630.9	24.021	30.158	0.599	88.355	36.283	28.187	19.075	39.195	21.442	29.772	29.466	50.619
PF07949.15	12.65	52.872	0.62	21.826	8.116	80	16.535	18.423	14.277	26.222	11.235	18.598
PF13743.9	0.051	0	0	0	0.726	0.366	0	0.619	0.229	0.183	0.077	1.538
PF08860.13	0	0	0.052	0.435	0.448	0	0	0.332	0	0.202	0.154	0.928
PF17883.4	0.154	0.856	0.02	0.389	3.65	1.246	1.14	12.565	3.449	2.788	2.508	10.622
PF13514.9	0.795	1.375	0.057	0.551	1.354	2.331	1.144	2.835	1.543	3.792	1.693	3.969
PF03217.17	0	0	0.017	0	0	0	0	0	0	0	0	0
PF01887.19	0.253	0.52	0.056	1.156	0.32	1.193	1.301	0.74	0.348	1.168	0.381	0.688
PF20257.1	0.275	0.52	0.056	1.156	0.32	1.193	1.301	0.74	0.348	1.168	0.381	0.782
PF07537.14	0.169	0.177	0.175	0.222	1.601	0	0.618	2.642	1.392	3.233	1.474	6.065
PF10923.11	0.486	2.132	0.315	8.685	0.934	1.182	1.15	1.585	1.183	1.037	0.793	1.993
PF13208.9	0	0.075	0	0.29	0	0.131	0.115	0.083	0.071	0.034	0	0.013
PF15615.9	0	0.075	0	0.29	0	0.131	0.115	0.083	0.071	0.034	0	0.013
PF11148.11	0	0	0.069	0	0	0	0	0	0	0	0	0
PF06993.15	0	0	0	0	0	0	0	0.525	0.111	0	0.13	0
PF13246.9	0.684	0.702	1.104	0.407	5.714	0.663	0.16	1.227	0.453	1.31	3.652	3.549
PF12229.11	8.238	56.853	1.113	23.408	5.119	70.941	17.54	18.492	9.794	13.629	5.477	7.001
PF13425.9	0	0	0	0	0	0	0	0	0.026	0.037	0.058	0
PF06107.14	2.821	8.261	1.715	4.553	2.593	14.798	5.523	5.958	3.968	7.852	1.289	5.676
PF03883.17	1.308	8.264	0.901	2.522	1.134	9.977	2.73	5.012	3.256	6.206	2.978	4.596
PF03590.18	1.314	10.755	2.414	4.981	6.569	12.8	2.833	4.442	2.896	4.66	12.576	9.573
PF12459.11	0	0.399	0	0	0	0.698	0	0	0.25	0.718	0	0.411
PF06149.15	1.385	2.238	0.011	2.342	1.422	3.432	1.521	3.827	3.575	2.195	2.628	5.446
PF19276.2	0.013	0.052	0.012	0	0.21	0.176	0.116	0.223	0.326	0.469	0.518	0.856
PF09148.13	2.418	11.076	0.115	9.48	0.883	13.85	3.662	5.726	4.595	6.34	1.957	2.973
PF10704.12	0.643	12.467	0.166	2.734	0.528	8.701	1.25	2.206	2.906	1.865	0.672	2.157
PF06153.14	1.561	4.622	0.243	3.352	1.817	1.687	1.753	7.977	7.793	12.123	5.239	12.694
PF10702.12	0.055	0	0	0	0	0	0	0.532	0	0	0	1.015
PF17312.5	0	0	0	0	0	0	0	0	0.04	0	0	0
PF19890.2	1.634	29.073	0.555	2.933	1.798	27.988	1.745	5.377	4.445	11.918	3.441	9.403
PF05595.14	0	0	0.047	0	0	0	0.144	0	0	0	0.278	0
PF01501.23	0.046	0.505	0.103	0.122	0.219	0.506	0.337	0.585	0.241	0.369	0.278	0.079
PF07435.14	0.023	0	0.036	0	0.064	0	0.037	0.072	0.061	0.044	0.108	0.184
PF12917.10	0.134	0.22	0.2	0.207	0.144	0.365	0.416	0.24	0.392	0.099	0.476	1.204
PF02870.18	0.419	0.996	0.233	0.937	0	2.053	1.328	1.827	0.467	0.331	0.172	0.129
PF04298.15	2.095	6.73	0.585	4.685	1.967	16.625	5.095	5.003	4.053	2.182	1.595	1.903
PF18297.4	0	0	0	0	0.067	0	0	0	0.041	0.034	0	0
PF02324.19	0	0	0.005	0	0	0	0	0	0	0	0	0
PF00532.24	0.738	1.588	0.301	1.693	0.685	2.358	1.264	2.1	1.321	1.543	0.4	0.445
PF09848.12	0.067	0.525	0.019	0.712	0.17	0.312	0.123	0.236	0.408	0.552	0.348	0.307
PF13340.9	8.129	34.06	15.529	36.989	31.899	53.811	16.286	10.725	18.102	32.213	16.748	18.224
PF03611.17	2.454	2.272	0.249	5.687	1.35	6.654	1.123	2.121	1.801	4.414	1.871	2.273
PF18848.4	0	0	0	0	0	0	0	0	0	0	0	0
PF19457.2	0	0	0	0	0.093	0	0.075	0	0	0	0	0
PF11273.11	0	0	0	0	0	0	0	0	0	0	0	0.574
PF00135.31	0.863	2.086	2.474	1.834	0.732	1.888	1.624	0.797	0.61	1.351	0.619	0.767
PF06224.15	0.052	0.103	0.033	0.103	0.088	0.185	0.245	0.059	0.017	0.024	0.078	0.055
PF06441.15	0	0	0.027	0	0.033	0	0	0	0	0	0	0
PF13338.9	2.125	5.512	0.468	5.518	3.581	7.112	1.591	0.869	2.255	3.623	3.981	4.007
PF17885.4	0	0	0	0	0	0	0	0	0	0	0	0
PF11795.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09983.12	1.355	2.435	0.251	1.854	1.29	5.63	1.381	1.818	1.437	1.382	0.907	0.98
PF03534.16	0	0	0	0	0.006	0	0	0	0	0	0	0
PF12256.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12255.11	0	0	0	0	0	0	0	0	0	0	0	0
PF14230.9	0	0	0.063	0	0	0	0	0	0	0	0	0
PF04675.17	0	0	0.039	0	0	0	0	0	0	0.017	0	0
PF14159.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05226.14	0.017	0	0.036	0	0.016	0	0	0.181	0.022	0.058	0	0
PF10105.12	1.027	6.906	0.299	4.042	0.779	11.313	2.199	2.618	2.087	2.653	0.637	1.089
PF11814.11	0	0	0	0	0	0	0	0	0	0	0	0
PF11172.11	0	0	0	0	0	0	0	0	0	0	0	0
PF13511.9	0	0.169	0.018	0	0	0	0	0	0	0	0	0
PF05168.17	3.013	13.287	0.151	7.47	1.128	8.983	3.116	3.747	6.418	5.771	1.652	2.045
PF07310.16	0	0	0	0	0	0	0	0	0	0	0	0
PF11583.11	0	0.191	0.017	0	0	0	0	0	0	0.171	0.049	0
PF06041.14	0	0	0	0	0	0	0	0	0	0	0	0
PF20067.2	0	0	0	0	0	0	0	0	0	0	0	0
PF03559.17	0	0	0	0	0	0	0	0	0	0	0	0
PF19662.2	0	0	0	0	0	0	0	0	0	0	0	0
PF11902.11	0	0	0.012	0	0	0	0	0	0.03	0	0	0
PF18821.4	0	0	0	0	0	0	0	0	0	0	0	0
PF09864.12	0	0	0	0	0	0	0	0	0	0	0	0
PF03937.19	0.06	0	0	0	0	0	0	0	0	0	0	0
PF12221.11	0	0	0	0	0.031	0	0	0	0	0	0	0
PF07167.16	0	0	0.017	0	0	0	0	0.026	0	0.031	0	0
PF20455.1	0.081	0	0.028	0	0.074	0.098	0	0.041	0	0	0	0
PF16967.8	0	0	0	0	0	0	0	0	0	0	0	0
PF15976.8	0	0	0	0	0	0	0	0	0	0	0	0
PF13464.9	0	0.152	0	0	0	0	0.138	0.248	0.077	0.342	0.081	0.063
PF04999.16	0.182	0.752	0	0.484	0	0.219	0.477	0.37	0.353	0	0	0
PF10518.12	0.094	0.025	0.175	0.497	0.622	0.573	0.456	0.43	0.36	0.123	0.49	0.794
PF18364.4	0	0	0	0	0	0	0	0	0	0	0	0.028
PF18339.4	0	0	0.006	0	0	0	0.008	0	0.014	0	0	0
PF18337.4	0	0	0.006	0	0	0	0.008	0	0.014	0	0	0
PF12137.11	0	0	0.006	0	0	0	0.008	0	0.014	0	0	0
PF04314.16	0.055	0	0	0	0	0	0	0	0	0	0	0
PF06821.16	0	0	0.026	0.207	0	0.2	0.087	0	0	0	0.083	0
PF10571.12	0	0	0	0	0	0	0	0	0	0	0	0
PF08291.14	0	0	0.085	0	0	0	0	0	0	0	0.061	0
PF03457.17	2.667	5.328	0.12	1.405	3.643	18.265	1.911	0.65	1.185	0.396	3.225	0.635
PF15140.9	0	0	0	0	0	0	0	0	0	0	0	0
PF05063.17	0.058	0.225	2.656	1.285	2.145	0.346	0.173	0.694	0.302	0.54	0.669	0.289
PF04465.15	0	0	0.017	0	0	0	0	0	0	0	0.014	0
PF08014.14	0	0	0.012	0	0	0	0	0	0	0	0	0
PF14897.9	0.349	2.954	0.11	2.101	0.236	3.572	0.439	0.464	0.497	0.754	0.124	0.056
PF16331.8	0.035	0	0	0	0	0	0	0	0	0	0	0
PF05618.14	0	0	0	0	0	0	0	0	0	0.106	0	0
PF04175.15	0	0	0	0	0	0	0	0	0	0	0	0
PF12690.10	0	0	0	0	0	0	0	0	0	0	0	0
PF07075.14	0	0.105	0.737	0.103	3.303	0	0.039	0	0.05	0	6.007	3.588
PF09723.13	0	0	0.103	0	0.101	0	0	0	0	0	0	0
PF13376.9	3.089	5.918	0.772	8.589	3.885	10.649	2.973	9.393	4.952	7.792	2.895	2.815
PF07635.14	0	0.038	0.036	0.039	0	0	0.043	0	0.083	0	0.013	0
PF07626.14	0	0	0.02	0	0	0	0	0	0	0	0	0.017
PF04417.15	0	0.17	0	0	0.077	0	0	0	0	0	0.068	0
PF03136.18	0	0	0.021	0	0	0	0	0	0	0.075	0	0
PF02720.20	0.057	0	0.028	0	0	0	0	0.029	0	0	0	0
PF16262.8	0	0	0	0	0	0	0	0	0	0	0	0
PF18490.4	0	0	0	0	0	0	0	0	0	0	0	0
PF02002.20	0	0	0	0	0	0	0	0	0	0	0	0
PF04609.15	0	0	0	0	0	0	0	0	0	0	0	0
PF20436.1	0	0	0.006	0	0.02	0	0.019	0.204	0.095	0.551	0.062	0.029
PF09239.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18000.4	0	0	0	0	0	0	0	0	0	0	0	0
PF02359.21	0	0	0.013	0	0	0	0	0	0	0	0	0
PF02933.20	0	0	0.006	0	0	0	0	0	0	0	0	0
PF00741.21	0	0	0	0	0	0	0	0	0	0.156	0	0
PF07758.14	0	0	0	0	0.12	0.298	0	0	0	0	0	0
PF10593.12	0.191	1.281	0.591	0.562	0.805	0.254	0.355	0.322	0.492	0.733	0.996	0.804
PF07221.14	2.123	4.885	4.194	10.264	17.595	7.795	2.36	4.765	2.503	4.343	22.836	38.295
PF04072.17	0.114	0.632	0.137	0	0	0.137	0.06	0	0.098	0.141	0	0.162
PF13714.9	0.548	0.385	0.243	1.03	0.927	0.595	0.556	0.735	0.682	0.962	0.38	0.202
PF17240.5	0	0	0	0	0	0	0	0	0	0	0	0
PF18305.4	0	0	0.013	0	0	0	0	0.038	0	0	0	0
PF05621.14	0.087	0	0.56	0.222	0.501	0.146	0.225	0.132	0.176	0.103	0.122	0.026
PF11887.11	0.286	0.24	0.037	0.098	0.04	0.105	0.046	0.312	0	0.054	0.132	0.117
PF09290.14	0	0	0	0	0	0	0	0	0	0	0	0
PF11127.11	0	0.162	0	0	0	0	0	0	0	0	0	0
PF07210.15	0	0	0	0	0	0	0	0	0	0	0	0
PF10698.12	0	0	0.033	0	0	0	0	0	0.042	0	0	0
PF09286.14	0	0	0.006	0	0	0	0	0	0	0	0	0.033
PF13456.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13428.9	0.048	0	0.021	0	0.103	0.173	0.151	0.073	0.093	0.178	0.109	0
PF11946.11	0	0	0.068	0	0	0	0	0	0	0	0.04	0
PF03450.20	0.914	2.259	0.504	1.876	1.088	0.625	0.559	1.92	1.055	0.816	0.584	0.687
PF05707.15	0	0	0	0	0	0	0	0	0	0	0	0
PF18085.4	0.073	0	0.019	0	0	0.131	0.057	0	0.109	0	0.055	0
PF07556.14	0.26	5.016	0.366	1.374	0.544	9.66	0.534	0.38	0.57	2.11	0.394	0.086
PF08902.14	2.032	8.377	1.172	2.864	2.194	13.687	1.811	3.567	1.561	1.502	2.01	2.016
PF17886.4	0	0	0	0	0	0	0	0	0	0	0	0
PF07603.14	0	0	0.009	0	0	0	0	0	0	0	0	0
PF08463.13	3.081	5.491	1.772	7.847	2.797	7.728	3.507	3.81	6.67	5.798	2.387	4.45
PF11965.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04832.15	0	0	0	0	0	0	0	0	0	0	0	0
PF13542.9	2.583	4.694	0.423	0.206	0.225	4.059	0.852	3.844	4.208	4.613	0.454	0.355
PF01948.21	1.497	11.733	1.024	9.311	9.476	11.256	2.774	6.192	3.076	3.389	7.472	10.424
PF02748.18	2.117	12.315	1.399	10.266	9.784	11.459	3.062	6.707	3.367	5.715	7.898	10.963
PF19288.2	0	0	0.029	0	0	0	0	0.042	0	0.022	0	0
PF05165.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09202.14	0	0	0	0	0	0	0	0	0	0	0	0
PF18765.4	2.997	2.732	2.735	4.774	6.454	3.019	3.419	2.315	3.745	4.116	6.198	8.467
PF01496.22	35.695	66.754	7.507	123.55	47.223	110.759	49.542	58.019	31.437	42.018	42.863	50.264
PF01916.20	0	0	0.016	0	0	0	0	0	0	0	0	0
PF04104.17	0.028	0	0.058	0	0	0	0.043	0.042	0	0	0	0
PF12069.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09699.13	0.009	0	0.019	0	0.08	0	0.014	0	0	0	0.013	0
PF05114.16	0	0	0	0	0	0	0	0	0	0	0	0
PF14715.9	0	0	0.042	0	0	0	0	0	0	0	0	0
PF04356.15	0	0	0	0	0	0	0	0.077	0	0	0	0
PF02108.19	15.55	115.931	4.761	38.857	12.717	114.835	29.744	36.044	18.369	25.169	10.807	13.728
PF13488.9	0.125	0.181	1.713	0	6.064	0	0.065	0.063	0	0.077	4.769	6.9
PF07813.15	0	0	0.665	0	3.438	0	0	0	0	0	12.209	5.7
PF02417.18	1.103	2.942	3.265	4.194	2.114	3.203	3.472	1.86	2.522	2.865	2.669	4.138
PF18614.4	0	0	0.01	0	0	0	0	0	0	0	0	0
PF12840.10	0.545	3.816	0.444	3.942	0.669	2.159	0.716	1.471	1.547	3.124	1.516	1.967
PF08751.14	0.006	0	0.006	0	0	0	0.008	0	0.01	0	0.029	0
PF05949.15	0	0	0.018	0	0.042	0	0	0	0	0	0	0
PF14759.9	0	0	0.026	0	0	0	0	0	0	0	0	0
PF12128.11	0	0	0	0	0	0	0	0	0	0	0	0
PF08348.14	1.547	11.769	0.297	3.871	1.055	16.836	1.044	1.243	1.291	1.979	0.708	1.613
PF13309.9	1.547	11.769	0.297	3.871	1.055	16.836	1.044	1.243	1.291	1.979	0.708	1.613
PF04220.15	0	0	0	0	0	0	0	0	0	0	0	0
PF00760.21	0	0	0.016	0	0	0	0	0	0	0	0	0
PF14718.9	0	0	0.016	0	0	0	0	0	0	0	0	0
PF08269.14	2.3	6.569	0.006	8.21	0.024	3.156	2.959	6.287	3.801	3.084	0	0.038
PF09984.12	0	0	0.006	0	0	0	0	0	0	0	0	0
PF03088.19	0	0	0	0	0	0	0	0	0	0	0	0
PF16525.8	0	0	0	0	0	0	0	0	0	0	0	0
PF04261.15	1.071	0.189	1.282	1.456	0.625	0.577	0.794	1.451	0.219	0.272	1.666	0.613
PF17964.4	0	0	0.051	0	0.033	0	0	0	0	0	0	0
PF13011.9	0	0	0.031	0	0	0	0	0.048	0.039	0	0	0
PF04075.17	0	0	0	0.56	0	0	0	0	0	0	0.115	0
PF13539.9	0.765	7.606	0.134	1.551	0.05	33.54	1.602	2.963	1.628	1.443	0.288	0.093
PF18313.4	0	0	0	0	0	0	0	0	0	0	0	0
PF12471.11	0	0	0	0	0	0	0	0	0	0	0	0
PF02467.19	0	0	0.062	0.409	0.054	0	0	0	0	0	0	0
PF08237.14	0	0	0	0.082	0	0	0	0	0	0	0	0
PF05443.14	0	0	0	0	0	0	0	0.098	0	0	0	0
PF20159.2	0	0	0	0	0.101	0	0	0	0	0	0.079	0
PF00959.22	0.023	0	0.772	0.049	0.25	0.082	0.099	0	0	0	0	0.067
PF20469.1	0.316	6.509	0.101	1.46	0.434	5.729	0.22	0.266	0.712	1.62	0.486	0.585
PF12447.11	0	0	0.004	0	0	0	0	0	0	0	0	0
PF11880.11	0	0	0.004	0	0	0	0	0	0	0	0	0
PF18134.4	0	0	0	0	0	0	0	0	0.027	0	0	0
PF04358.16	0	0	0	0	0	0.158	0	0	0	0	0	0
PF02156.18	5.644	6.712	2.606	8.837	6.104	7.016	5.852	5.596	6.391	6.769	7.897	7.751
PF04481.15	0	0	0	0	0.056	0	0	0	0	0	0	0
PF05258.15	0.314	1.296	0.404	0.417	1.154	0	0.164	0.159	0	0	2.879	1.911
PF09506.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09837.12	0	0	0.025	0	0	0	0	0	0	0	0	0
PF02675.18	0.325	1.668	0.089	2.442	0.221	1.061	0.715	0.311	0.366	0.487	0.424	0.215
PF00101.23	0	0	0	0	0	0	0	0	0	0	0	0
PF10370.12	0	0	0.068	0	0.053	0	0	0	0	0	0	0
PF20102.2	0	0	0.009	0	0	0	0	0	0	0	0	0
PF03963.17	105.496	373.205	10.216	154.962	55.018	343.412	101.96	176.62	94.248	149.323	35.263	45.098
PF13861.9	18.389	40.831	0.027	32.988	0	21.213	16.281	54.778	28.989	19.801	0	0
PF13860.9	1.34	6.16	0.032	3.192	0.262	4.992	2.073	2.271	1.944	2.734	1.516	3.224
PF09911.12	0	0	0	0	0.143	0	0	0.155	0	0	0	0
PF09079.14	0	0	0	0	0.036	0	0	0	0	0	0	0
PF09819.12	0	0	0	0	0.036	0	0	0.039	0	0	0	0
PF01980.19	0.495	0.983	0.556	0.461	0.692	1.527	0.226	0.714	0.515	0.201	0.395	0.167
PF01940.19	0	0	0	0	0	0	0.057	0	0	0.067	0	0
PF11954.11	0	0	0	0	0	0	0	0	0	0	0	0
PF01325.22	5.022	52.25	2.586	8.71	2.4	56.886	5.091	8.591	5.135	13.125	2.894	3.767
PF02742.18	4.896	52.25	2.52	9.088	2.165	56.886	5.091	8.591	5.135	13.125	2.807	3.767
PF08438.13	0.026	0	0	0	0	0	0	0	0	0	0	0
PF01997.19	0	0	0	0	0	0	0	0	0	0	0	0
PF17144.7	0	0	0	0	0	0	0	0	0	0	0	0
PF14220.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04556.15	0	0.294	0.018	0.781	0.073	0.064	0.056	0.054	0	0	0.108	0.038
PF02011.18	0	0	0	0	0	0	0	0	0	0	0	0
PF14587.9	0.313	0.323	0.02	0	0.08	0.141	0	0.297	0.151	0.652	0.089	0.083
PF05270.16	0	0	0	0.036	0	0	0	0	0	0	0	0
PF05717.16	9.354	18.531	19.353	20.65	44.833	27.144	6.685	12.418	9.214	22.052	62.607	41.234
PF09548.13	0.367	0.367	0.258	0	0.164	1.066	0.283	0.09	0.271	0.33	0.625	1.004
PF10008.12	0	0	0	0	0	0	0.059	0	0	0	0	0
PF07366.15	26.818	252.469	1.109	80.383	58.306	268.518	18.616	36.763	14.401	41.487	30.229	44.705
PF04393.16	0	0	0	0	0	0	0	0	0	0	0	0
PF04066.16	0.092	3.321	0.738	1.362	0.181	6.555	0.514	0.742	0.374	0.851	0.478	0
PF06626.15	0	0	0	0	0	0	0	0	0	0	0	0
PF11909.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12594.11	0	0	0	0	0	0	0	0	0	0	0	0
PF12288.11	0	0	0	0	0	0	0	0	0	0	0	0
PF09976.12	0	0	0.697	0	5.694	0.136	0	0	0	0.07	4.236	3.661
PF01973.21	0.092	0.191	0	0.249	0	14.307	0	0.352	0.119	0.232	0.025	0
PF04519.16	9.198	117.698	2.62	40.57	5.746	113.684	15.599	34.695	13.994	28.915	5.196	4.802
PF01073.22	0	0	0	0	0	0	0	0	0	0	0	0
PF05572.16	0	0	0.02	0	0	0	0	0	0	0	0.022	0
PF14537.9	0.168	0.173	0.433	1.011	1.395	0.227	0.266	0.578	0.597	0.312	0.254	1.524
PF09127.14	0	0	0	0	0	0	0	0	0	0	0	0
PF00354.20	0	0	0	0	0	0	0.002	0	0	0	0.002	0
PF09912.12	0	0	0.027	0	0	0	0	0	0.068	0	0	0
PF14125.9	0.402	0.452	1.069	0.337	1.978	0	0.086	0.222	0.094	0.677	2.752	2.842
PF18024.4	0.022	0	0.029	0.043	0	0	0	0	0	0	0	0
PF13739.9	0.415	5.105	0.081	2.491	1.111	7.096	1.161	1.52	0.781	0.869	0.734	0.74
PF01910.20	0	0	0.041	0	0	0	0.08	0.156	0	0	0	0.208
PF02342.21	22.672	33.473	1.563	54.318	23.867	63.137	29.81	38.109	18.408	20.239	22.137	28.712
PF01597.22	5.289	9.197	8.893	4.311	10.486	2.311	0.694	8.799	6.615	27.964	28.483	47.808
PF14306.9	0	0	0.023	0	0	0	0	0	0	0	0	0
PF01747.20	0	0	0.023	0	0	0	0	0	0	0	0	0
PF12673.10	3.779	38.448	4.718	13.043	6.318	59.605	3.688	3.637	1.655	8.931	4.418	7.86
PF13730.9	1.024	1.535	3.272	1.781	2.483	1.93	0.598	1.291	0.36	1.441	0.486	0.734
PF01724.19	0	0	0	0	0	0	0	0	0	0	0	0
PF09361.13	0	0	0	0	0	0	0	0	0	0	0	0
PF09608.13	0	0	0.019	0	0	0	0	0	0	0	0	0
PF03969.19	0	0	0.014	0	0	0	0	0	0	0	0	0.054
PF04227.15	0.434	0.552	0.913	0.398	0.96	1.206	0.765	0.432	0.172	0.685	0.531	0.961
PF09039.14	0	0	0.004	0	0	0	0	0.024	0.02	0.029	0.024	0
PF02914.18	0	0	0.172	0	0.3	0	0.023	0.022	0.02	0.029	0.04	0
PF17938.4	0	0	0.019	0	0	0	0	0	0	0.074	0	0
PF04730.15	0	0	0	0	0	0	0	0	0	0	0	0
PF09296.14	0	0	0	0	0	0	0	0	0	0	0	0
PF09297.14	1.155	1.039	0.02	1.485	0.099	2.539	0.731	1.603	0.912	0.826	0.059	0.077
PF04352.16	0	0	0.025	0	0	0	0	0	0	0	0	0
PF17516.5	0	0	0.025	0	0	0	0	0	0	0	0	0
PF14785.9	0	0	0	0	0	0	0	0	0	0	0	0
PF08331.13	0.096	0.261	1.87	0	1.496	0	0.134	0.096	0.081	0.088	2.447	1.602
PF13693.9	0	0	0.057	0	0	0	0	0	0	0	0	0
PF07947.17	0	0	0	0	0	0	0	0	0	0	0	0
PF10945.11	0	0	0	0	0	0	0	0	0	0	0	0
PF04829.16	0	0	0	0	0	0	0	0	0	0	0	0
PF15530.9	0	0	0	0	0	0	0	0	0	0	0	0
PF13806.9	0	0	0	0	0	0	0	0	0	0	0	0
PF04982.16	0	0	0.014	0	0	0	0.079	0	0	0	0	0
PF02167.18	0	0	0.015	0	0.024	0	0	0	0	0	0	0
PF04613.17	1.582	2.095	1.247	1.586	3.115	0.551	0.339	1.077	0.769	3.224	2.509	2.308
PF07775.14	0	0	0	0	0	0	0	0	0	0	0	0
PF15985.8	0	0	0	0	0	0	0	0	0	0	0	0
PF03150.17	0.032	0	0.012	0	0.022	0.095	0	0.034	0.04	0	0	0
PF03795.17	13.597	47.649	3.445	6.744	5.302	60.645	7.524	6.469	10.635	7.783	7.261	5.752
PF08990.14	0	0	0.001	0	0.012	0	0	0.004	0.004	0	0	0.005
PF18369.4	0.003	0	0	0.032	0.008	0	0	0.003	0.004	0	0	0.005
PF11203.11	0	0	0	0	0	0	0	0	0	0	0	0
PF03845.16	0.028	0	0.013	0	0.019	0	0.022	0.042	0	0	0	0
PF09578.13	1.23	6.789	0.682	3.145	1.173	6.39	1.785	1.461	1.242	2.18	1.255	1.451
PF19732.2	0.353	0.941	0.147	0.438	0.184	2.905	0.155	0.309	0.474	0.628	0.133	0.419
PF19991.2	0	0	0.007	0	0	0	0	0	0	0	0	0
PF02626.18	0.328	1.233	0.026	2.604	0.048	1.097	0.955	1.044	2.379	0.268	0.046	0.065
PF17481.5	0.507	1.992	0.394	0.544	0.331	16.745	0.443	0.545	0.892	2.371	0.504	0.05
PF04466.16	0.047	0	0.21	0	0.028	0	0.016	0.151	0.032	0.137	0.037	0.088
PF17288.5	0.025	0	0.093	0	0	0	0	0.151	0.032	0.137	0.037	0
PF07136.14	1.539	2.858	0.569	4.071	1.087	5.737	3.461	2.565	1.694	2.321	1.093	1.77
PF20187.1	0	0	0.041	1.936	0.074	0	0	0	0.488	1.402	0	0
PF04071.15	0	0	0	1.271	0	1.341	0.257	0	0	0	0.044	0.038
PF10114.12	0.986	23.819	0.73	7.355	3.324	30.179	1.36	4.878	4.765	17.583	7.508	15.857
PF01229.20	0.787	0.168	0.602	0.081	0.433	0.533	0.53	0.358	0.554	0.814	0.533	0.15
PF17297.5	2.928	6.553	2.749	13.536	4.666	8.415	4.088	6.988	3.627	8.705	9.855	10.146
PF00821.21	2.928	6.553	2.749	13.536	4.666	8.415	4.088	6.988	3.627	8.705	9.855	10.146
PF12010.11	7.198	2.809	6.107	10.348	5.828	6.087	6.337	0.649	1.048	2.03	3.429	1.482
PF06127.14	0	0	0	0	0	0	0	0	0	0	0	0
PF06980.14	0	0	0	0	0	0	0	0	0	0	0	0
PF05275.14	0	0	0.016	0	0	0	0	0	0	0.052	0	0
PF13670.9	0	0	0	0	0	0	0	0	0	0	0	0
PF00813.23	11.551	42.727	0.876	28.636	6.554	55.028	18.626	20.577	9.72	16.721	8.808	7.432
PF14238.9	0.278	0.19	0	0.548	1.233	1.081	0.153	0.218	0.267	0.36	0.132	0
PF01865.19	0.074	0.101	0.123	0.195	0.134	0	0	0	0.126	0.174	0.225	0
PF08362.14	0	0	0.024	0	0	0	0	0	0	0	0	0
PF12418.11	0	0	0.045	0.067	0	0	0.079	0	0	0	0.091	0
