FeatureID	cNA01a	cNA01b	cNA01c	cNA05a	cNA05b	cNA05c	cNA09a	cNA09b	cNA09c	cNA13a	cNA13b	cNA13c	cNA17a	cNA17b	cNA17c	cNA21a	cNA21b	cNA21c
PF02826.22	357.817	152.332	165.483	144.297	99.356	275.266	488.796	220.616	159.008	301.209	168.886	131.752	221.641	77.214	85.386	309.704	184.72	127.612
PF01136.22	63.596	72.879	88.003	38.802	63.896	170.764	103.714	101.663	79.229	81.159	50.014	30.049	65.213	23.493	24.465	63.529	90.968	25.298
PF16325.8	26.585	37.73	38.199	16.981	19.027	52.986	41.934	36.992	29.271	34.69	14.628	12.151	24.182	11.132	11.744	41.018	31.719	11.236
PF06570.14	0	0	0.395	1.462	0	0	0.787	0	0	0.756	0	0	0	0	0.242	0	0	0
PF08241.15	174.553	137.705	158.664	63.286	128.199	291.238	218.261	170.486	180.431	229.124	69.558	33.049	97.224	87.705	49.605	141.519	172.522	30.212
PF03932.17	6.47	17.208	10.891	6.534	11.426	45.16	14.439	23.394	18.029	11.272	11.259	7.756	11.903	6.416	5.636	4.638	16.884	9.672
PF05975.15	0	0	0	1.065	0.411	0.516	2.517	0.192	0.87	0	0.237	0	0	0	0	0	0.351	0
PF10110.12	4.997	1.354	7.329	6.76	5.013	6.718	6.023	1.149	0.54	5.154	0.136	0	19.87	1.092	2.006	0.667	0.206	0.072
PF03009.20	65.938	40.553	52.48	32.774	57.989	159.793	110.447	61.348	60.338	108.844	55.585	56.1	49.141	20.813	17.136	46.466	83.426	22.554
PF00687.24	901.663	255.575	365.457	151.87	132.804	211.089	998.414	222.362	186.202	1122.75	613.962	616.486	480.525	258.294	248.319	937.928	263.006	289.606
PF03946.17	1002.193	339.036	460.686	185.307	165.357	291.93	926.037	217.606	219.863	1069.538	756.024	629.495	589.666	492.243	449.913	920.314	293.909	365.797
PF00298.22	999.508	338.756	460.686	183.924	166.142	291.93	929.196	217.606	219.199	1069.538	756.024	629.204	587.517	491.669	449.108	914.583	295.668	365.797
PF06855.15	2.434	25.868	34.577	7.226	32.837	44.491	8.087	23.978	34.494	0	3.719	0.527	4.896	12.593	9.801	7.794	8.878	2.625
PF13509.9	62.916	54.417	40.566	30.006	19.516	80.598	124.206	63.641	46.269	77.222	36.661	36.72	32.48	14.228	12.718	49.372	66.659	20.784
PF17783.4	31.458	27.495	20.447	15.689	10.341	40.299	63.817	32.109	23.29	52.825	24.513	26.874	16.24	7.203	6.359	24.686	38.369	10.392
PF01765.22	172.668	107.306	146.256	110.128	71.402	216.233	112.081	87.237	79.788	97.072	118.33	103.3	231.737	51.577	70.58	133.082	106.927	108.029
PF00871.20	353.162	84.642	99.671	82.855	35.939	149.373	485.909	72.664	71.772	422.454	144.055	131.075	286.105	60.483	75.716	248.013	97.308	99.387
PF00908.20	34.757	31.809	36.952	17.372	16.119	69.893	51.547	36.708	29.042	50.747	31.955	32.119	22.06	12.147	12.698	46.808	42.005	18.993
PF04397.18	859.718	1008.982	1214.427	655.773	1025.166	2835.844	1421.522	1220.02	1175.259	1256.653	496.901	263.098	1357.96	611.139	440.132	1450.747	972.392	453.137
PF06014.14	0	0	0	2.103	0	0	8.082	0.532	1.173	2.73	0	0	0	0	0	0	0	0
PF00210.27	38.252	11.961	24.546	35.609	21.375	53.287	168.379	22.191	23.864	209.641	52.973	58.853	22.231	14.196	14.054	63.749	40.426	13.242
PF06750.16	348.428	69.195	36.13	18.836	4.026	34.989	754.664	24.967	30.825	1023.224	74.434	170.637	146.049	10.667	29.605	304.804	49.73	144.555
PF00817.23	47.231	55.893	73.914	43.58	83.956	228.712	62.016	130.526	180.203	45.317	38.453	15.492	52.216	38.19	31.384	35.18	88.838	20.996
PF11798.11	1.794	1.687	6.098	4.027	2.962	7.584	0	0.479	1.588	4.497	5.944	4.013	2.159	0.386	0.291	0.485	5.95	0.656
PF11799.11	47.099	55.458	73.675	43.555	80.325	227.547	62.016	128.12	179.545	45.097	38.412	15.463	52.216	38.19	31.226	35.18	87.759	20.964
PF02274.20	14.656	2.798	21.573	19.754	8.162	20.554	110.931	10.041	11.494	4.859	3.489	0.289	20.404	5.103	3.555	4.222	8.131	1.269
PF03485.19	33.12	42.001	58.968	32.884	46.651	99.506	57.448	70.825	64.157	48.662	41.03	26.033	30.197	17.351	21.166	46.69	63.104	22.718
PF00750.22	33.12	41.996	59.074	33.133	47.629	102.524	57.796	71.535	65.361	50.454	41.313	25.909	29.738	17.534	21.249	48.015	63.599	22.804
PF05746.18	33.513	42.419	59.113	33.477	48.77	102.715	58.029	72.032	63.967	49.61	41.394	25.909	30.876	17.5	21.322	47.147	62.666	22.706
PF01316.24	26.578	34.848	31.647	15.911	21.875	61.002	40.259	28.359	27.128	62.079	39.831	32.314	17.404	14.466	13.52	21.992	34.133	18.818
PF02863.21	26.578	34.848	31.647	15.911	21.875	61.002	40.259	28.359	27.128	62.079	39.831	32.314	17.404	14.466	13.52	21.992	34.133	18.818
PF04434.20	34.841	28.94	18.679	9.701	14.396	39.516	39.603	46.634	25.975	27.019	16.817	7.065	17.807	11.65	13.477	18.061	45.176	14.825
PF14506.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0
PF14507.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0
PF02517.19	242.04	241.666	268.4	220.556	275.936	839.112	692.343	250.025	247.649	455.457	107.732	64.426	119.247	83.597	59.941	321.2	251.373	65.043
PF04321.20	79.968	67.307	37.143	19.394	34.26	76.36	58.133	57.942	38.871	88.099	78.871	78.142	83.137	12.856	23.666	64.146	63.192	34.752
PF09168.13	0	0.141	0.119	1.599	0.106	0	1.771	0.321	0.454	0.661	0	0	0	0.106	0	0.485	0.091	0
PF07722.16	42.323	23.43	18.491	24.693	14.135	35.141	30.888	29.428	14.496	41.405	14.52	3.021	28.393	6.299	10.526	44.637	51.395	14.195
PF02852.25	68.47	43.329	56.008	38.153	34.11	95.296	102.106	63.109	50.041	68.254	39.297	40.233	67.808	45.834	29.588	46.138	55.434	35.047
PF00749.24	183.643	111.033	183.836	79.317	103.369	282.334	275.609	178.304	154.321	217.536	119.906	112.843	161.846	68.937	81.703	217.19	162.496	90.964
PF19269.2	100.166	50.639	86.577	38.421	42.302	136.732	152.845	72.545	60.916	120.705	47.432	43.355	83.592	21.995	30.021	91.79	77.587	41.673
PF09314.14	0.472	0.307	5.281	0.059	1.077	0	2.619	2.182	1.865	1.634	0.1	1.024	0.378	0.138	0.425	1.01	0.375	0.283
PF06912.14	21.385	7.233	10.265	15.802	5.932	9.251	41.06	4.067	4.239	15.964	1.415	0.65	28.993	4.769	4.545	9.673	1.083	0.861
PF18073.4	20.315	32.26	39.302	20.945	26.038	81.64	22.857	47.121	36.088	26.971	27.734	19.132	11.519	10.323	11.202	33.737	43.598	14.837
PF13481.9	55.608	408.996	534.566	418.09	715.273	1889.982	159.823	551.215	592.299	66.01	132.204	59.724	61.075	305.215	143.33	74.707	388.862	68.732
PF13541.9	25.94	57.36	69.593	34.364	49.781	149.155	41.373	98.228	76.094	51.864	40.952	26.887	13.307	16.068	13.006	40.426	77.737	19.888
PF01196.22	872.284	209.262	208.472	137.24	84.499	152.807	552.812	129.438	115.782	794.354	391.623	357.842	444.506	201.27	179.926	990.851	136.765	232.492
PF01193.27	977.091	254.221	343.996	174.463	124.583	241.86	1033.414	154.375	154.633	1009.399	473.22	348.75	718.957	266.041	223.165	1287.631	229.774	275.547
PF01000.29	977.091	254.221	342.073	174.463	124.583	241.86	1033.414	154.375	154.633	1009.399	473.22	348.75	718.957	266.041	222.771	1287.631	229.774	275.547
PF03118.18	1019.771	270.38	360.651	284.483	184.798	520.749	1107.797	173.983	176.489	1028.384	481.402	350.292	732.253	288.055	237.903	1322.915	237.788	284.78
PF00411.22	1133.686	364.707	486.743	215.318	196.353	376.307	1289.366	243.963	259.259	672.379	615.544	464.411	919.674	493.611	409.275	928.034	291.697	336.975
PF00416.25	870.999	322.681	485.308	229.523	156.167	327.557	687.055	218.182	181.757	489.188	563.817	420.996	871.948	421.379	356.62	798.451	317.83	336.379
PF01176.22	172.519	102.468	172.502	111.958	102.202	219.84	240.13	87.24	84.725	253.006	113.689	151.423	257.996	112.592	95.377	336.179	174.463	83.599
PF00406.25	273.619	101.02	84.507	70.088	49.308	93.559	197.778	62.907	65.423	178.4	101.815	105.258	303.893	97.504	91.328	287.245	61.338	85.99
PF05191.17	269.291	94.722	67.174	66.428	34.598	60.994	187.883	50.953	52.008	166.194	77.696	77.805	299.679	93.203	88.345	283.507	47.657	80.664
PF00344.23	698.217	168.955	205.46	106.496	100.171	174.491	1941.484	134.057	116.098	985.128	201.621	364.717	365.09	101.028	105.101	738.509	178.682	158.394
PF00828.22	976.782	282.825	340.824	204.656	118.646	275.682	933.168	166.825	174.404	769.331	407.162	413.636	690.923	361.533	302.4	1250.28	245.702	287.927
PF00327.23	404.446	241.014	322.66	218.376	104.022	194.597	216.125	157.389	133.972	218.781	264.474	233.998	497.642	363.787	252.741	667.075	224.3	303.83
PF00333.23	936.122	329.975	401.984	193.499	155.623	300.944	904.278	245.363	203.276	613.336	464.977	483.527	830.628	423.084	329.074	803.408	295.696	320.972
PF03719.18	936.122	329.975	401.984	193.499	155.623	300.944	904.278	245.363	203.276	613.336	464.977	483.527	830.628	423.084	329.074	803.408	295.696	320.972
PF00861.25	675.702	506.663	744.094	322.597	169.288	417.165	677.015	291.505	264.269	598.345	628.709	569.857	753.078	537.741	360.452	853.579	354.844	468.641
PF00347.26	1166.802	739.918	992.798	455.184	286.555	613.371	651.19	400.63	393.965	725.938	1283.906	1030.06	1753.644	911.22	674.314	1330.684	572.816	783.848
PF00410.22	652.047	233.279	301.792	200.799	127.919	260.58	885.099	167.749	156.563	493.468	429.921	436.217	682.827	377.155	327.848	800.659	214.19	304.127
PF19804.2	0	0.31	0	0	0	0.568	3.31	0	0	0	0	0	0.773	0.706	0	1.031	0	0.116
PF00253.24	1405.159	355.061	552.155	206.726	124.945	248.965	924.883	165.522	189.958	1341.769	881.951	608.933	907.31	346.639	364.194	2447.313	370.005	537.748
PF00281.22	759.924	442.13	532.817	310.542	210.343	483.773	745.393	284.452	258.272	584.118	564.105	561.658	803.506	396.653	317.564	895.652	363.966	375.491
PF00673.24	759.924	442.13	532.817	311.34	210.343	483.773	745.393	286.693	257.466	584.118	564.105	562.079	803.506	396.653	317.564	899.07	364.35	375.491
PF00467.32	504.306	351.168	557.336	294.354	173.91	303.436	372.279	191.023	212.236	472.914	776.502	725.568	499.726	422.58	338.937	542.007	413.429	273.983
PF17136.7	446.022	303.807	504.584	265.492	142.218	253.04	322.974	156.565	181.32	200.01	462.696	435.831	542.885	430.088	363.159	496.516	328.612	324.647
PF06480.18	48.99	61.383	72.983	51.707	56.517	175.808	76.52	85.001	72.975	103.71	65.228	61.522	81.628	33.554	35.573	103.077	100.136	39.056
PF17862.4	115.844	121.882	155.882	104.527	109.476	324.184	187.765	170.364	128.228	175.282	102.899	86.692	183.756	65.454	76.22	169.696	175.933	59.227
PF01434.21	115.958	122.164	155.558	103.779	109.181	316.729	187.765	169.136	128.258	175.282	102.893	86.714	183.802	65.707	75.955	169.632	176.08	59.241
PF00238.22	694.835	457.841	581.15	286.103	231.88	440.376	1197.986	240.544	266.539	749.05	682.98	606.102	878.444	618.132	540.4	1111.255	376.866	461.402
PF00366.23	436.507	452.84	641.385	287.585	224.222	470.638	336.855	325.043	276.5	231.917	690.12	479.769	845.698	614.589	495.621	665.635	551.706	456.003
PF00831.26	480.449	385.612	532.149	322.29	173.603	418.72	260.833	193.022	220.881	193.544	651.782	497.02	898.73	492.561	379.637	703.234	364.201	387.415
PF00252.21	642.95	387.37	613.006	282.399	213.367	500.42	937.836	313.113	267.469	652.16	706.549	572.396	740.274	612.686	492.938	926.356	402.914	399.026
PF00189.23	521.665	369.463	488.391	216.646	208.148	422.612	509.702	232.087	234.264	373.216	668.829	502.837	592.698	472.058	343.375	565.449	295.953	340.357
PF00237.22	590.904	466.058	636.44	246.709	168.54	283.447	500.851	258.927	240.696	277.134	690.487	535.292	652.348	551.579	394.984	496.616	365.253	442.449
PF00203.24	527.321	371.431	494.571	223.085	165.292	275.946	700.405	234.979	242.392	828.558	808.566	500.231	743.64	713.748	540.724	1108.566	304.209	375.061
PF00181.26	357.109	215	307.73	203.69	134.194	300.29	326.173	199.655	147.85	339.774	455.907	410.581	386.643	264.672	236.278	433.924	240.582	272.252
PF03947.21	357.109	215.337	308.403	203.69	134.12	300.29	326.173	200.681	147.85	339.774	456.312	410.581	386.643	265.085	236.278	433.924	241.451	272.19
PF00276.23	248.528	243.59	324.501	183.257	141.242	287.881	202.086	191.865	146.45	222.219	467.154	334.56	316.327	245.334	187.096	334.121	177.632	201.401
PF00573.25	266.428	202.039	274.549	184.248	128.676	264.28	275.057	169.741	160.967	281.762	484.223	313.817	358.511	357.733	271.235	285.881	210.126	214.202
PF00297.25	386.815	267.008	387.779	224.393	170.731	360.114	329.103	251.432	215.111	282.815	510.499	367.634	331.817	326.283	277.989	421.093	317.602	254.338
PF00338.25	628.529	239.898	309.642	164.172	159.072	386.429	367.758	199.727	158.573	558.218	553.651	300.252	324.691	268.942	268.806	1054.71	215.309	224.202
PF01741.21	12.969	8.608	13.908	4.878	12.558	34.745	42.857	17.145	14.025	32.813	16.344	15.313	45.741	12.399	8.749	20.219	20.243	6.174
PF14821.9	47.821	32.394	41.43	16.212	14.113	54.539	83.54	33.747	22.031	96.892	50.21	38.383	47.189	11.494	18.607	49.567	35.178	21.54
PF02357.22	636.323	259.342	289.855	119.902	108.202	227.25	345.198	167.492	143.407	615.127	666.793	541.298	341.802	193.331	153.613	607.56	291.015	197.502
PF00584.23	499.195	135.363	193.547	97.805	53.698	185.623	440.28	75.076	53.562	416.404	278.409	109.68	336.568	152.417	111.036	777.811	128.77	146.637
PF01757.25	82.624	107.627	80.722	33.864	55.625	209.934	297.467	171.526	133.528	143.179	50.826	37.459	59.729	12.188	29.337	83.834	143.647	24.977
PF04239.15	0	3.669	4.215	4.541	3.55	17.088	6.958	6.86	8.704	2.977	3.42	0	0.32	3.776	4.425	0	5.36	0.374
PF11694.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF01243.23	41.33	48.518	59.355	69.733	42.446	160.854	291.826	83.191	79.176	186.009	39.215	9.44	38.65	25.52	18.448	75.121	102.27	18.545
PF00950.20	6.89	11.883	20.108	11.777	21.567	22.232	56.897	20.35	24.119	21.715	7.056	7.447	3.724	8.151	2.516	5.971	19.865	1.181
PF11773.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462	0
PF00482.26	182.574	93.149	104.804	27.785	40.759	122.586	336.611	106.582	88.562	300.969	77.651	59.584	111.156	21.494	49.188	168.681	155.846	61.98
PF00437.23	86.875	93.669	96.649	30.749	49.735	150.018	106.288	141.483	109.257	88.568	59.475	38.689	66.404	22.608	41.722	62.2	131.704	42.168
PF14480.9	16.182	24.606	28.141	12.965	10.117	50.15	25.471	30.626	25.376	15.816	12.365	7.769	9.674	3.679	5.699	15.303	26.866	8.606
PF11490.11	1.642	13.289	5.967	4.709	2.291	32.871	5.764	10.219	6.414	4.582	5.103	2.474	3.939	0.893	1.467	8.164	4.624	4.643
PF07733.15	78.904	99.672	151.583	74.74	116.926	372.067	119.73	141.239	126.095	60.874	48.513	33.772	68.198	34.573	29.427	51.022	110.461	27.058
PF17657.4	64.487	78.699	108.897	50.57	67.654	247.296	99.619	115.365	100.84	49.826	42.4	30.939	58.723	28.477	24.196	42.73	92.478	23.866
PF14579.9	64.754	74.741	101.329	45.798	65.084	198.379	96.043	111.13	90.666	49.03	41.759	30.179	58.203	26.986	24.171	41.321	90.778	23.821
PF02163.25	123.227	141.196	186.514	84.594	129.996	384.309	278.772	246.48	205.856	129.859	117.238	84.318	147.651	71.996	67.978	126.937	169.285	79.419
PF17820.4	59.924	81.634	93.701	36.954	61.271	235.663	85.93	115.398	93.006	95.963	109.126	92.743	61.959	24.643	35.207	77.809	154.681	52.384
PF01148.23	26.741	31.067	33.147	19.604	23.711	61.51	160.383	43.062	34.144	80.221	28.053	39.774	35.106	8.828	14.853	59.267	37.157	20.656
PF01255.22	49.751	48.313	69.772	36.969	34.406	105.021	74.137	59.146	61.124	56.775	44.057	41.22	51.179	20.605	33.147	41.829	55.096	25.635
PF02699.18	170.683	32.691	44.291	47.639	25.838	94.482	1596.668	51.672	72.492	517.584	92.639	104.125	100.736	31.017	42.369	303.914	68.435	72.269
PF02590.20	23.465	41.78	37.075	18.977	21.198	60.277	59.912	53.519	39.98	57.338	32.094	16.282	25.551	10.924	14.467	48.867	41.384	20.572
PF13365.9	94.828	91.208	111.446	48.317	46.816	151.317	219.133	129.545	115.696	117.024	66.481	48.348	111.527	39.859	53.593	116.736	121.255	68.331
PF13180.9	113.7	95.659	129.082	67.228	66.11	168.144	259.331	157.943	147.412	97.003	71.295	66.603	107.93	42.93	49.955	114.384	101.227	57.415
PF13439.9	107.389	168.129	141.39	72.97	138.215	410.452	194.857	279.433	218.098	165.391	102.833	86.627	124.712	58.704	47.955	120.043	166.271	51.809
PF08796.13	0	0	0	0.295	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF02739.19	32.083	43.847	61.211	21.195	33.852	98.441	51.516	55.858	47.184	43.319	35.075	30.091	68.537	19.528	17.759	31.441	73.397	25.296
PF01367.23	33.871	43.68	58.656	20.876	34.574	97.164	51.516	55.437	46.656	43.319	34.143	30.091	68.537	19.42	17.862	32.975	63.944	25.077
PF00476.23	38.788	176.429	248.316	57.251	168.337	290.651	76.635	197.315	196.977	47.468	64.326	33.455	81.341	72.45	50.941	45.719	150.396	36.869
PF06160.15	37.084	3.227	2.992	1.516	3.377	2.553	6.06	0.3	0.92	3.575	1.176	0.669	71.938	5.874	6.574	0.333	0.628	0.181
PF00889.22	332.436	149.666	205.464	136.665	69.968	166.381	343.146	122.169	121.901	595.007	338.004	240.633	322.457	157.742	137.838	646.928	132.217	183.251
PF00318.23	690.887	268.885	377.791	152.341	151.331	334.316	383.539	216.442	190.651	534.412	420.77	345.986	495.241	298.24	282.719	888.011	244.07	293.341
PF10282.12	85.857	32.554	32.538	17.912	7.86	43.855	122.359	41.382	31.806	134.061	24.529	22.458	34.302	5.751	13.51	57.704	35.732	26.166
PF00465.22	406.382	105.646	193.35	107.359	125.586	250.271	412.804	157.64	157.213	403.18	113.77	122.463	219.587	112.101	96.934	309.268	138.358	81.34
PF05362.16	34.968	48.842	51.087	19.144	36.238	88.473	35.134	62.073	46.553	38.026	30.698	23.566	51.236	17.093	17.913	23.374	49.035	11.673
PF03602.18	28.605	26.696	33.296	12.771	18.409	65.597	86.473	33.768	30.149	51.989	25.262	16.436	25.518	12.558	9.39	19.278	43.899	12.202
PF08281.15	362.441	935.55	1194.679	769.478	1235.475	3544.295	490.387	1224.19	1398.539	493.427	489.841	209.197	536.321	605.334	306.126	501.471	1102.544	221.834
PF13791.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191	0
PF00342.22	681.765	85.408	101.147	127.828	61.736	161.991	585.765	83.757	82.529	427.164	125.632	120.102	396.77	85.972	93.706	305.172	87.643	95.346
PF03692.18	22.262	32.697	34.854	8.766	42.637	53.07	74.571	43.131	44.85	20.882	23.37	6.31	21.043	26.149	12.924	30.856	26.712	8.487
PF01638.20	259.012	333.187	493.228	254.513	540.354	1303.514	414.538	645.525	746.505	317.632	132.647	42.565	208.025	256.057	149.456	333.202	295.207	117.138
PF10458.12	43.885	56.707	85.738	43.346	51.807	156.452	89.594	77.99	73.883	47.68	50.266	36.722	40.975	30.072	28.098	54.552	71.999	28.874
PF07299.14	0	0	0	0.744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF08930.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF04237.16	31.869	38.487	34.197	11.012	11.934	75.486	52.623	44.179	25.46	57.206	17.692	9.544	27.843	9.017	9.152	23.6	36.806	5.462
PF01938.23	71.631	61.986	87.015	40.486	60.713	170.987	70.703	98.236	87.663	61.041	47.781	29.057	47.115	22.059	24.107	65.573	97.305	23.404
PF17965.4	0.293	0.56	0.601	38.561	0.572	2.008	7.666	0.322	0.465	1.917	0.372	0.252	2.773	0.487	0.263	0.84	0.893	0.1
PF17966.4	0	0.57	1	56.891	0.364	2.482	17.381	1.17	0.714	3.452	0.516	0.399	1.251	0.144	0	1.628	1.593	0.193
PF02447.19	41.385	9.467	19.69	13.15	8.754	11.95	121.287	10.243	13.723	44.54	8.838	4.884	25.391	3.916	6.779	28.603	2.251	4.005
PF00370.24	581.746	184.375	210.719	250.916	99.67	319.517	263.588	227.717	189.335	400.68	273.469	192.202	400.753	146.454	95.456	375.881	191.21	151.301
PF02782.19	581.746	182.627	210.719	249.863	99.597	319.261	263.767	226.382	188.487	400.203	273.536	192.068	400.422	146.37	95.705	375.27	190.213	151.135
PF03446.18	13.275	8.04	9.596	14.852	9.403	21.822	44.786	31.675	27.889	22.207	6.254	8.541	14.905	6.239	4.702	13.872	11.448	6.004
PF00393.22	0.603	1.591	0.38	6.463	1.781	1.159	36.422	2.518	1.237	14.738	0.305	0.227	1.228	1.029	0.566	1.457	1.465	0.091
PF06124.14	0	0	0	1.803	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0
PF01084.23	1057.409	258.615	379.076	199.116	175.821	355.676	1697.542	258.625	218.612	1579.446	402.789	416.438	552.999	441.242	362.917	1436.726	253.291	348.067
PF01250.20	1147.53	279.057	363.733	259.59	137.325	320.95	661.538	207.29	182.947	983.225	397.133	322.402	728.99	328.878	244.548	1264.023	296.46	298.789
PF02673.21	32.685	27.519	43.475	14.784	30.84	94.612	146.316	48.756	43.45	110.935	24.333	25.987	23.935	13.278	8.581	58.153	39.912	13.006
PF13177.9	123.959	78.445	103.413	55.475	62.868	227.895	184.572	114.159	106.712	156.941	73.878	63.315	100.172	29.194	33.766	112.433	106.04	49.371
PF13185.9	4.704	5.097	17.156	4.449	13.446	11.907	9.195	11.829	10.864	1.873	4.43	0.969	5.622	0.377	4.249	2.17	30.834	3.306
PF01817.24	50.632	54.761	45.893	19.522	35.836	103.369	55.297	68.878	49.639	45.794	43.106	31.352	60.717	14.619	25.656	28.501	55.633	22.259
PF03951.22	256.446	70.729	120.4	51.643	70.109	168.023	135.391	76.607	70.096	679.976	62.694	42.172	249.717	32.529	45.912	71.474	96.403	51.443
PF00120.27	1032.256	153.359	272.048	100.283	150.264	353.269	203.42	190.899	164.258	2125.812	197.609	99.552	1412.497	243.656	242.744	128.515	365.952	199.366
PF13443.9	867.868	526.613	685.444	341.334	683.621	1574.327	977.771	601.234	622.46	767.769	305.188	90.422	370.039	359.654	190.305	646.288	451.319	137.038
PF05496.15	46.595	43.883	66.463	37.356	52.205	137.067	65.002	80.857	60.912	56.774	39.837	36.138	30.405	15.633	22.855	51.922	93.376	26.784
PF17864.4	33.174	36.85	45.566	26.995	40.094	100.537	46.715	56.335	44.484	38.094	28.968	27.68	19.414	9.329	12.501	28.155	58.493	16.506
PF05491.16	32.803	36.85	45.566	26.995	40.094	102.075	46.715	56.335	44.484	38.094	28.905	27.68	19.414	9.329	12.501	28.155	58.493	16.506
PF01330.24	43.758	25.815	38.027	14.969	26.442	69.272	45.762	35.512	27.9	68.093	26.108	23.007	23.499	6.855	9.596	40.693	29.46	21.988
PF14520.9	71.351	103.899	121.13	58.663	87.42	240.641	107.342	137.706	114.898	102.932	79.683	55.259	56.681	35.467	36.549	82.417	133.074	50.031
PF07499.16	41.876	24.558	36.388	14.63	25.349	68.318	44.72	36.864	30.839	67.475	26.591	23.007	18.98	6.442	8.75	40.693	28.303	21.78
PF01624.23	28.746	73.011	134.435	88.892	158.182	400.868	113.836	128	104.863	34.798	42.822	21.813	25.223	39.7	33.266	25.023	89.89	19.061
PF05188.20	26.108	37.005	48.426	20.495	39.435	108.723	40.734	53.586	51.465	31.63	32.069	20.922	14.543	11.567	14.178	22.155	54.155	13.623
