FeatureID	Name	rab.all	rab.win.FA	rab.win.FT	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH	diffexpr
PF00268.24	Ribonucleotide reductase, small chain	-1.68921498897022	-0.817043631414621	-2.40068685173569	-1.37250586915488	4.3864681440015	-0.276392249682046	0.355881374330081	0.395792342500875	0.806547083027796	0.336508976553128	0.785638886059368	none
PF08343.13	Ribonucleotide reductase N-terminal	-1.11398946229044	-0.960555395269544	-1.24437643819812	-0.235263606934351	4.35762173975452	-0.0465912904974788	0.473508830635685	0.590444691808577	0.868634607334226	0.646944696977541	0.917962752813746	none
PF00317.24	Ribonucleotide reductase, all-alpha domain	-0.930978057960694	-0.669479301635405	-1.14213197454684	-0.45725990765525	4.16826905743224	-0.0904183904258589	0.455666667080413	0.567050335092602	0.861177238189387	0.627606785999033	0.908160192042726	none
PF02867.18	Ribonucleotide reductase, barrel domain	-0.910238989620361	-0.719064728330356	-1.07721385600249	-0.309375485866307	4.20573531874507	-0.0643272059313667	0.470843052586607	0.597299955446622	0.870570507911033	0.644686979597331	0.916368368189804	none
PF07972.14	NrdI Flavodoxin like	-2.73853442503454	-2.70523395086075	-2.77518698424402	0.011382323497763	4.41447625265518	0.00210730330297306	0.498333333348765	0.524875194248797	0.847735223493052	0.555803560149636	0.881451961211366	none
PF02518.29	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	8.70990246149727	8.81634598111671	8.60655322187303	-0.206034768226932	0.354217592772999	-0.537460898961169	0.26100000286833	0.0397588462125936	0.707250841659635	0.0607381304924716	0.621074608782502	none
PF00204.28	DNA gyrase B	4.55860226577499	4.66379994543231	4.43981643035859	-0.26623044131919	0.63246232579937	-0.359464467128829	0.315666668641924	0.109628810306382	0.718322065696643	0.183210794051822	0.709895985364724	none
PF01751.25	Toprim domain	6.01798587054835	6.04943830278724	5.95883739542118	-0.0999594046225738	0.490616405065993	-0.19001085520808	0.418000000780245	0.452157235133743	0.819037529925202	0.531486605062726	0.881192510581127	none
PF00986.24	DNA gyrase B subunit, carboxyl terminus	4.56338007031355	4.66690757193925	4.44712444001713	-0.279004483431287	0.629344792202748	-0.363273756611339	0.312000002027361	0.12071891099178	0.721267046035208	0.194391657877726	0.714835516026015	none
PF00929.27	Exonuclease	4.98163739574779	5.05894354397206	4.85158004281521	-0.171184901408724	0.681663679881877	-0.217636103830701	0.411529491015027	0.391343730763875	0.798745233598228	0.495812800740786	0.86993201036155	none
PF00521.23	DNA gyrase/topoisomerase IV, subunit A	4.90516362600681	4.97724446816861	4.83741147696234	-0.141141291777227	0.700224671009417	-0.148527264065761	0.414528491317847	0.452424043131069	0.819121479396017	0.478920509023888	0.864762566498792	none
PF03989.16	DNA gyrase C-terminal domain, beta-propeller	6.97497385238406	7.03214699116907	6.91184403803882	-0.139508685313441	0.706283701323999	-0.156605822770897	0.39333333436808	0.423875998597834	0.807918612153812	0.439801152004544	0.858620254309089	none
PF01544.21	CorA-like Mg2+ transporter protein	-0.302344126491122	-0.0508643557670672	-0.777756431581881	-0.471507241178208	3.7403171682191	-0.109053431503052	0.44533333384563	0.492231811713841	0.835306410224316	0.596531546256947	0.902120013605283	none
PF13231.9	Dolichyl-phosphate-mannose-protein mannosyltransferase	4.4671875334776	4.62246863542641	4.24928209196759	-0.325359888392671	1.0195794872545	-0.227009573650483	0.340886372847787	0.171437963926889	0.726070788283128	0.246281665702718	0.76261201255739	none
PF00535.29	Glycosyl transferase family 2	7.05396588749546	7.1070986237213	7.00583136492417	-0.0859393208964598	0.586188268571371	-0.101172592873851	0.43618793795445	0.425527801952597	0.808744626616368	0.616784799397668	0.913696944431592	none
PF00072.27	Response regulator receiver domain	8.79562336797235	8.89772867840648	8.56526411507093	-0.256827698239168	0.43471811519009	-0.545963393321047	0.279573478039821	0.0553833998617712	0.708531469924685	0.0785868330081549	0.650148548441075	none
PF00486.31	Transcriptional regulatory protein, C terminal	6.91211033773677	6.98135343660548	6.79656630397323	-0.187488000002934	0.434360196032359	-0.393157282905806	0.317227592755113	0.133674784117417	0.720928627306893	0.174033604570151	0.718939456345855	none
PF13522.9	Glutamine amidotransferase domain	4.11146812461905	4.23814995034875	3.99048532255763	-0.184338764232365	0.871986700281323	-0.164830958463378	0.414666667480494	0.60826062502977	0.874349996722448	0.50703829069033	0.87122671301919	none
PF01380.25	SIS domain	5.11685184809268	5.18028371422883	5.02071440084865	-0.125392458027128	0.729872798546769	-0.139547088481306	0.420333334090202	0.48475428801672	0.830645452556253	0.518699199306549	0.87746324122009	none
PF06114.16	IrrE N-terminal-like domain	4.27112276183873	4.23610652224871	4.28578297851046	0.0840956742942183	0.969413443777378	0.0734815257656863	0.463333333674675	0.661119409060701	0.894528670657689	0.716147809519865	0.940521120626752	none
PF01381.25	Helix-turn-helix	6.15834885732822	6.19265253960465	6.09886004622153	-0.101615647507187	0.544808480531208	-0.177136689229945	0.415000000810459	0.404679115905275	0.802273572455198	0.518428584741413	0.877007722811771	none
PF10543.12	ORF6N domain	0.0855486237415821	0.298149596934421	-0.193706857514766	-0.268750608814711	3.4774913467521	-0.0658343015582405	0.462179273927447	0.601427934502974	0.873124465914839	0.629653509634799	0.911893094752246	none
PF10552.12	ORF6C domain	-2.20558007418468	-1.93602989979194	-2.451224078971	-0.424735829946133	4.38202694362208	-0.0776308740329486	0.453000000439065	0.533933365084031	0.849773102456823	0.562108544033702	0.882351725177323	none
PF00004.32	ATPase family associated with various cellular activities (AAA)	6.25507112335583	6.31988790563842	6.16036762235797	-0.17358557035036	0.443709181150584	-0.350668095995678	0.337887372552628	0.228876202726659	0.747298547568744	0.235740546033587	0.75372662680374	none
PF16193.8	AAA C-terminal domain	2.48289890540585	2.35779319126192	2.61975419203657	0.346075197052527	1.56090611699736	0.166951158827297	0.401866045596205	0.61835502468902	0.879867091515744	0.466127831382509	0.859328083742626	none
PF12002.11	MgsA AAA+ ATPase C terminal	2.46459190159282	2.340832550094	2.61696320569712	0.337383762727498	1.59088539837399	0.174648870553656	0.398867045294271	0.621261308259028	0.879845548996318	0.484869442443409	0.86438242145294	none
PF00692.22	dUTPase	0.667885536011336	0.867302477955534	0.39688275805219	-0.336759864226352	2.8224478923878	-0.0922327928454852	0.437520826978499	0.581348126114889	0.866001666115097	0.54639486035569	0.883655882147294	none
PF06605.14	Prophage endopeptidase tail	3.52588362584865	3.43721624382639	3.59977667099808	0.0933116905276679	0.9866899710695	0.0788751079051803	0.456000000410587	0.68738736719608	0.90237981982487	0.636715655457747	0.91504949321346	none
