CycID	BH.Q	ADJ.P	PER	LAG	AMP
PF00905.25	1	0.13380658436214	24	22	0.07376910471147
PF06832.15	1	1	0	0	0
PF00012.23	1	1	20	4	0.9065490272791
PF04371.18	1	1	20	12	0.0124530836177044
PF13489.9	0.493769726610546	0.0285920047031158	20	0	0.0180836195779405
PF08442.13	1	1	24	10	0.00105478950651731
PF00549.22	1	0.207574955908289	24	4	0.0458930120660998
PF00521.23	1	0.13380658436214	24	4	0.0792135612211059
PF03989.16	0.808668058141859	0.0832745443856555	24	6	0.420468133550055
PF02518.29	1	0.13380658436214	20	0	0.315757374711608
PF00575.26	1	0.455602586713698	20	0	1.04565874471438
PF10150.12	1	0.647739564961787	24	14	0.025073856449612
PF04313.17	1	1	20	16	0.0424884082649327
PF18766.4	1	1	20	16	0.0377233192535645
PF02534.17	1	1	20	4	0.0290277237528332
PF03583.17	1	1	0	0	0
PF17757.4	1	0.312045855379189	24	4	0.0573406696256916
PF02559.19	1	0.455602586713698	24	22	0.165177464629418
PF00270.32	1	0.207574955908289	24	8	0.0266253704824858
PF03461.18	0.624455219899379	0.0498794826572604	24	8	0.00909836876935031
PF00204.28	1	0.207574955908289	24	6	0.0737565373018667
PF18053.4	1	1	0	0	0
PF00986.24	1	0.207574955908289	24	6	0.06773156364029
PF02424.18	0.808668058141859	0.0832745443856555	24	4	0.0297489368214366
PF13740.9	1	1	20	6	0.0158130518674914
PF00990.24	0.411037068814847	0.0156143445032334	20	0	0.170858924001542
PF00278.25	1	0.455602586713698	24	18	0.0274261136460007
PF02784.19	1	0.455602586713698	24	16	0.0248803880125718
PF01909.26	1	1	20	16	0.0467396302622607
PF04349.15	1	1	20	10	0.000627133612281286
PF00155.24	1	0.455602586713698	20	2	0.165725801671798
PF04408.26	0.808668058141859	0.0832745443856555	24	20	0.0147080195725958
PF07717.19	0.808668058141859	0.0832745443856555	24	20	0.0147868416267523
PF11898.11	0.808668058141859	0.0832745443856555	24	20	0.0147868416267523
PF01381.25	1	0.898239271017049	24	0	1.2203148761884
PF00232.21	1	0.13380658436214	20	6	0.379082459588998
PF01103.26	1	1	24	6	0.00181880354135545
PF01891.19	1	1	20	0	0.00611034189125383
PF03843.16	1	1	0	0	0
PF17200.7	1	0.898239271017049	24	18	0.216011040460854
PF04172.19	1	1	24	0	0.0028262214230027
PF07963.15	1	1	20	12	0.00835760891506792
PF00114.22	1	1	0	0	0
