cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
6042	320.18257563766485	1.226528	-1		
17725	320.20704927354365	2.1235023	-1		
31363	320.2431267578584	5.2576895	-1		
24832	320.2432604944588	3.0542078	-1		
21242	320.2433717128343	2.5120533	-1		
44518	320.2567257365179	9.062369	-1		
22983	321.0735224874498	2.7490113	-1		
26404	321.0822863700135	3.391737	-1		
17941	321.0848809031599	2.1676283	-1		
4976	321.09620910067423	0.93380076	-1		
22458	321.1453889560108	2.7993567	-1		
19147	321.1452716113171	2.269467	-1		
13946	321.1473790612537	1.8745222	293		
2743	321.16551590124044	0.6169702	63		
43964	321.16647193093	9.037079	-1		
5167	321.167151857636	0.9436387	-1		
24280	321.18191236684663	2.9549391	-1		
10852	321.2095964092085	1.7350025	-1	10852.0	Tryptamine
10241	321.22834950685655	1.6261177	-1		
38126	321.2419493720015	8.56591	-1		
4144	322.1438284413371	0.7890604	-1		
13397	322.1754684308223	1.8434495	-1		
26337	322.17600845378155	3.383012	-1		
27010	322.1861520770459	3.5409393	-1		
16241	322.18622479211865	2.0665724	-1		
2741	322.1868784811322	0.6096472	417	2741.0	Spectral Match to Phe-Arg from NIST14
4122	322.18786959394976	0.78693	417	4122.0	Spectral Match to Arg-Phe from NIST14
20841	322.1977784693314	2.4456182	-1		
18216	322.2021203297353	2.1945157	-1		
16148	322.2021557542609	2.036089	275		
14200	322.2124896762036	1.8755211	-1		
42662	322.23774039675993	9.017135	-1		
43659	322.2730277218748	9.029006	517	43659.0	Spectral Match to .alpha.-Linolenoyl ethanolamide from NIST14
44528	322.29504580249267	9.082594	-1		
18905	322.9766462338092	2.2482877	-1		
25381	323.0314909014476	3.195723	-1		
15437	323.0546982546042	1.9994653	-1		
23053	323.0585656560001	2.756644	-1		
14876	323.10281500820463	1.9439695	-1		
6387	323.1102404018952	1.2226639	-1		
21316	323.13939533365186	2.506121	-1		
23344	323.1398541852122	2.7977004	-1		
12824	323.15908371986893	1.8015896	-1		
15703	323.161199707685	2.004847	-1		
3363	323.1825353396181	0.70049435	-1		
31997	323.1840460817622	5.6282744	-1		
32340	323.1841734322645	5.7619176	-1		
20218	323.1843360775896	2.382621	-1		
22216	323.2065158581084	2.6184785	-1		
45072	323.2213999376137	9.104024	-1		
29700	323.2216650576779	4.593404	-1		
631	323.92979625848125	0.37894645	-1		
5465	324.0591959420952	1.0078003	-1		
18403	324.14255333570526	2.2081292	-1		
13161	324.1472455356689	1.8707533	-1		
5857	324.1548328342338	1.0833992	-1		
16206	324.1912460807316	2.0176156	-1		
18163	324.2019040668814	2.1875527	-1		
11594	324.21741133673913	1.6931962	-1		
20277	324.2174437897446	2.3872974	63	20277.0	Jasmonoyl-S-Isoleucine CollisionEnergy:205060
44654	324.2894249583459	9.168464	517	44654.0	Spectral Match to Linoleoyl ethanolamide from NIST14
26990	324.7748627800618	3.5354147	-1		
18906	324.97373059955413	2.2482877	-1		
5014	325.05295460247805	0.9170926	-1		
12724	325.08581871507045	1.7978263	275		
6957	325.0889519449552	1.3370088	-1		
17653	325.1258104373957	2.107196	293		
9180	325.13976533487704	1.561857	-1		
12561	325.164619524148	1.7839948	-1		
11418	325.1762402563164	1.7711649	275		
3187	325.21188027747337	0.696343	-1		
7239	325.213473775413	1.3999931	-1		
38586	325.237004237764	8.634687	-1		
44267	325.237042429621	9.038796	-1		
40249	325.23720930764523	8.811465	-1		
16916	325.2482821829368	2.0891767	-1		
449	325.951183295787	0.38591176	-1		
1048	326.0305611425469	0.44751388	-1		
5959	326.1307767104841	1.1169559	-1		
4368	326.1339398760184	0.81956863	-1		
25045	326.13680810617944	3.1267252	-1		
5344	326.1692229774925	0.96867704	-1		
12095	326.1713535133258	1.7475444	669	12095.0	Massbank:EQ304501 Cycloxydim|2-[(1E)-N-Ethoxybutanimidoyl]-3-hydroxy-5-(tetrahydro-2H-thiopyran-3-yl)-2-cyclohexen-1-one
14428	326.1808081174092	1.8800365	-1		
18209	326.1966560703192	2.1984282	-1		
725	326.2297348296564	0.40979582	-1		
40485	326.23312217299514	8.756543	-1		
21578	326.2537855665089	2.5358107	-1		
46521	326.3050163622999	9.341576	517	46521.0	Massbank:RP003102 Oleoyl Ethanolamide|n-oleoylethanolamine|(Z)-N-(2-hydroxyethyl)octadec-9-enamide
42570	326.3781507389191	8.937534	-1		
23849	327.0979361823055	2.8918571	-1		
19307	327.1209143251504	2.2640767	-1		
11207	327.14111331606	1.782721	-1		
19461	327.17780497819547	2.22544	-1		
24221	327.1782402643036	2.9182556	-1		
16998	327.21607987740833	2.1205223	-1		
25583	327.2162759234664	3.2416193	-1		
23279	327.2165046812377	2.799338	-1		
24413	327.2166263931795	2.984323	-1		
33662	327.2424007110242	6.559517	-1		
33203	327.2427657492605	6.2611775	170		
39107	327.2524813947365	8.662866	27		
41253	327.25280057371066	8.850815	27		
16418	328.096916536231	2.0532005	-1		
30463	328.1183066393488	4.952356	-1		
30089	328.118392416486	4.7782106	-1		
13289	328.11931124926866	1.890173	-1		
4658	328.1388611185356	0.86934376	-1	4658.0	Massbank:PR310826 N-Fructosyl phenylalanine
3122	328.16089965331463	0.6873193	-1		
3896	328.1861204069468	0.7526077	-1		
18416	328.2123877574776	2.1903477	-1		
12577	328.2235651963793	1.7850792	363		
41797	328.2479814421216	8.8706	27		
39123	328.2480587033321	8.728302	27		
21286	328.2482970290825	2.5060112	-1		
37882	328.24829899651814	8.5253105	27		
27902	328.2483753266724	3.8222404	-1		
35187	328.24844249104336	7.4249454	-1		
22864	328.24846610746914	2.679947	-1		
37199	328.2486851891414	8.405603	-1		
45771	328.2843212116189	9.212217	-1		
49710	328.9153274517228	10.786087	367		
39390	328.91541284309926	8.657629	-1		
282	328.9156371090473	0.1574761	367		
18907	328.98460114050204	2.2482877	-1		
16723	329.05716339175166	2.0739913	-1		
20842	329.1113151963812	2.4444566	-1		
23038	329.1134775991184	2.7549517	-1		
30419	329.12614866954084	4.9283476	-1		
24477	329.14953058307503	3.0115724	-1		
12637	329.1497964827568	1.7522199	-1		
20228	329.15745210678926	2.379949	-1		
18043	329.1575095934809	2.1805522	-1		
4177	329.18319519167943	0.7855386	-1		
8265	329.2177644645031	1.4854672	-1		
2891	329.2182673352193	0.6557855	-1		
26017	329.2321173134263	3.3131852	-1		
29997	329.2322954824388	4.716677	-1		
22286	329.2325124234645	2.6298912	-1		
23042	329.23252822799986	2.7544563	-1		
21396	329.23258135177275	2.5121143	-1		
44947	329.26866471653886	9.066379	-1		
42548	329.2686670901168	8.938018	27	42548.0	1,2-dihydroxyheptadec-16-en-4-yl acetate
35508	329.26871848197214	7.5804586	-1		
501	329.98241316565344	0.3861058	-1		
18894	330.07858638335506	2.247423	-1		
8847	330.0820929820412	1.5367038	-1		
13040	330.12007302777084	1.8194541	99		
37014	330.1334291556068	8.292566	-1		
29474	330.13387559167137	4.519169	-1		
29824	330.1344250447118	4.8171296	-1		
15499	330.1345958516814	2.0090652	-1		
25026	330.1591008795533	3.1291678	-1		
4798	330.18474252077834	0.8714574	-1		
21044	330.19096884533167	2.4687834	-1		
18826	330.19101734301734	2.2201447	-1		
8464	330.20305879357426	1.6143072	363		
20910	330.2274896667148	2.4190369	-1		
16741	330.22760889315555	2.099859	-1		
13614	330.2395316667412	1.8583169	99		
25357	330.2409041556559	3.1934981	-1		
43709	330.263670597741	9.00999	-1		
38359	330.2638691988124	8.701817	27		
40895	330.26389171781506	8.779394	-1		
36057	330.2639891035252	7.7992067	27		
21779	330.264006784807	2.5603201	-1		
37567	330.2640078163167	8.4787445	27		
40717	330.33666490051246	8.7855	-1		
49707	330.9156617549341	10.7854805	364		
516	330.93064929523973	0.38760024	-1		
18898	330.9813561429908	2.247525	-1		
29647	331.0814496642466	4.584798	-1	29647.0	Massbank:FIO00741 Tricin
28777	331.14174503594376	4.204144	-1		
4701	331.16589976405646	0.8738826	-1	4701.0	Spectral Match to DL-Phenylalanine from NIST14
4233	331.18539788167874	0.8035888	-1		
41921	331.1884201097481	8.882893	-1		
25763	331.19027539426594	3.2647555	-1		
27683	331.1907011802033	3.6580372	-1	27683.0	"""Candidate Pentahydroxylated bile acid (delta mass -110.0942; sirius atomic difference: -4C, -14H, -3O; buddy atomic difference: -4C, -14H, -3O)"""
6812	331.1981764648029	1.3152643	594		
4816	331.1984442353617	0.8817858	-1		
10335	331.2230581544867	1.6314096	-1		
14299	331.22326720601177	1.8735924	-1		
45685	331.225190116835	9.182932	-1		
2116	331.23384657078753	0.517705	-1		
11154	331.23551829078707	1.6938486	-1		
39694	331.24798699398866	8.6013775	-1		
32518	331.2479673717563	5.8513274	-1	32518.0	oxyphenonium
29038	331.2479768068685	4.321991	27	29038.0	"""Candidate Pentahydroxylated bile acid (delta mass -110.0374; sirius atomic difference: -6C, -6H, -2O; buddy atomic difference: -6C, -6H, -2O)"""
35365	331.2479856712235	7.4918933	388	35365.0	oxyphenonium
32849	331.2479981111416	6.0528584	388	32849.0	oxyphenonium
41618	331.28436569623426	8.862062	27		
1321	332.09500749259274	0.4571795	-1	1321.0	N-ACETYLNEURAMINATE
7116	332.1344140478415	1.371178	-1		
39627	332.149470717149	8.701732	-1		
6105	332.15006637235393	1.1453764	-1		
8089	332.17053173638146	1.4839346	-1		
2927	332.17107286711365	0.65153825	-1		
15819	332.17118763701035	1.9918278	-1		
5728	332.1826343161357	1.0490005	-1		
8725	332.1826461771399	1.5299323	594		
14998	332.20635487121854	1.900992	-1		
19674	332.20672091861	2.3256738	-1		
23008	332.20688075882856	2.7334437	-1		
12305	332.2196422591152	1.7406309	99	12305.0	"""Candidate Pentahydroxylated bile acid (delta mass -109.0673; sirius atomic difference: -9C, -11H, 3N, -2O; buddy atomic difference: -9C, -11H, 3N, -2O)"""
14234	332.22004692440385	1.8963457	-1	14234.0	Spectral Match to Thr-Val-Leu from NIST14
32253	332.2230818766007	5.7137766	-1		
19583	332.22328582307654	2.3090894	-1		
37905	332.279580430269	8.507005	27		
40866	332.27968377356086	8.7811365	-1		
41909	332.33117553006576	8.885684	-1		
49706	332.9117684545984	10.7855015	364		
16434	333.05188587660695	2.0536613	-1		
24486	333.06286458030394	3.0094426	-1		
15745	333.1668406689676	2.0066729	-1		
35181	333.1676124719572	7.404057	-1		
5318	333.1778025545167	0.9894825	-1		
18532	333.19120254316107	2.1970937	532		
16401	333.1914099966912	2.0349743	532		
3521	333.1927645938687	0.7232745	-1		
34589	333.2041674559121	7.029864	-1		
35206	333.2042537974548	7.4201837	-1		
42415	333.2043108265399	8.837859	-1	42415.0	(3R,4S,5S,6R)-2-(6-hydroxy-2,6-dimethylocta-2,7-dienoxy)-6-(hydroxymethyl)oxane-3,4,5-triol
37210	333.2045632329199	8.389423	-1		
39249	333.2046876493091	8.691147	-1		
31216	333.263569108694	5.2635655	27	31216.0	"""Candidate Pentahydroxylated bile acid (delta mass -108.0217; sirius atomic difference: -6C, -4H, -2O; buddy atomic difference: -6C, -4H, -2O)"""
30625	333.26360413769964	5.033593	27	30625.0	"""Candidate Pentahydroxylated bile acid (delta mass -108.0217; sirius atomic difference: -6C, -4H, -2O; buddy atomic difference: -6C, -4H, -2O)"""
31991	333.26370361522845	5.6398845	27	31991.0	"""Candidate Pentahydroxylated bile acid (delta mass -108.0217; sirius atomic difference: -6C, -4H, -2O; buddy atomic difference: -6C, -4H, -2O)"""
31689	333.263761172619	5.5107355	27	31689.0	"""Candidate Pentahydroxylated bile acid (delta mass -108.0217; sirius atomic difference: -6C, -4H, -2O; buddy atomic difference: -6C, -4H, -2O)"""
32391	333.26378792270094	5.776048	27	32391.0	"""Candidate Pentahydroxylated bile acid (delta mass -108.0217; sirius atomic difference: -6C, -4H, -2O; buddy atomic difference: -6C, -4H, -2O)"""
37833	333.28273960746594	8.497393	-1		
46016	333.2993931900308	9.257329	-1		
15842	334.0400397423996	2.0130484	-1		
12622	334.09575136100585	1.7879869	-1		
7037	334.11269017268245	1.3465374	-1		
2527	334.1128275352935	0.5951272	-1		
25053	334.1319459967089	3.1288927	-1		
4550	334.14325363705484	0.9421866	-1		
19988	334.1654019038483	2.3535476	-1		
12395	334.1774487803392	1.7749939	-1		
10525	334.1793435804087	1.6469939	363		
4237	334.1977600352227	0.87556344	-1		
8764	334.19799128765857	1.5336637	99		
20843	334.19911632437976	2.3866227	110		
19802	334.20356241086955	2.301869	-1		
19323	334.22196870833426	2.248227	-1		
21980	334.2221085618473	2.6101	-1		
16721	334.2222507582953	2.0684602	-1		
42517	334.2379009219789	8.9164505	-1		
27808	334.23874398459685	3.8058085	-1		
29640	334.2393143736214	4.575125	170		
36868	334.2953078371853	8.227132	-1		
49704	334.910604287241	10.7851095	-1		
19815	335.0223151757147	2.3369884	-1		
24487	335.057004896879	3.0124617	-1		
6548	335.1104608663277	1.2579387	-1		
20844	335.1190637173245	2.4444566	-1		
23453	335.1612317966608	2.8143308	-1		
28307	335.1640778899811	3.9774065	-1		
5209	335.1670671346758	0.9455581	-1		
7885	335.1708849921555	1.47384	-1		
3074	335.18100721002145	0.6532763	-1		
17216	335.1814593115754	2.1135397	110		
12501	335.2079327893662	1.785691	669		
39343	335.2194771682047	8.639454	-1		
40910	335.2197295537319	8.776952	-1		
37562	335.21979994839614	8.475018	-1		
42613	335.22014463147707	8.902714	-1		
36052	335.220300994793	7.79943	-1		
18717	335.2694891021276	2.233326	-1		
42935	335.2791358788345	8.963862	-1		
12905	335.65287000715495	1.8111228	-1		
36982	336.1202631998341	8.282168	-1		
21825	336.1475196541678	2.5618556	-1		
6456	336.15596052889657	1.2360469	-1		
5879	336.156261143076	1.0849909	-1		
7434	336.15845090625834	1.4308096	-1		
14520	336.1656977202282	1.9205277	-1		
13412	336.19148128968567	1.8617826	-1		
16380	336.2020748467914	2.0507543	-1		
20802	336.21349487309686	2.4443395	110		
19281	336.2376455352497	2.260607	-1		
24753	336.23783652896566	3.0666344	-1		
11924	336.2381591816161	1.7554412	-1		
34041	336.2520316285811	6.7531266	-1		
25152	336.2538866319121	3.1517787	-1		
29604	336.2541207378836	4.573943	170		
45393	336.3104782476152	9.163478	-1	45393.0	Candidate Trihydroxylated bile acid (delta mass -72.9843)
285	336.8026465091526	0.14458644	-1		
49719	336.9076972689569	10.786927	-1		
19726	337.0380890723507	2.327782	-1		
22967	337.0475101278921	2.7489998	-1		
4316	337.0797165176505	0.8120492	-1		
7125	337.0892076716424	1.3738365	-1		
6065	337.1039013051628	1.146929	-1		
9919	337.13939050145706	1.6059568	-1		
45215	337.1434472984663	9.143355	-1		
30859	337.15466412132605	5.1662936	-1	30859.0	"""Candidate Trihydroxylated bile acid (delta mass -72.1412; sirius atomic difference: -4C, -20H, 2N, -2O; buddy atomic difference: -4C, -20H, 2N, -2O)"""
20148	337.16178634674225	2.337411	-1		
11727	337.161907366872	1.7274787	-1		
20694	337.1774217914979	2.4318795	-1		
19053	337.1775850552821	2.2583828	-1		
9082	337.1982241865406	1.5526367	-1		
37877	337.23520111975915	8.512141	-1		
38737	337.23538475702065	8.6503	-1		
40912	337.2355900979045	8.789386	-1		
34181	337.23572835470213	6.817429	-1		
34837	337.2361507025485	7.179542	-1		
444	337.9690141690827	0.38393342	-1		
12524	338.08742178723696	1.7834337	413		
2144	338.1377720392585	0.5656035	-1		
4998	338.16876050266126	0.9128389	-1		
9259	338.17079551549483	1.5626599	-1		
11116	338.1715472016223	1.6684086	-1		
14559	338.18112191157405	1.870997	-1		
11088	338.2053152005599	1.6719046	-1		
1111	338.2205341825047	0.45269552	-1		
38269	338.2560743850195	8.554442	-1		
28779	338.25634717542795	4.20445	-1		
38441	338.26754494344027	8.568371	-1		
41953	338.2693641702334	8.888334	-1		
19982	339.12100788121995	2.340864	-1		
16828	339.1414595388983	2.0652006	-1		
11142	339.1556317139085	1.6768718	-1		
5980	339.16403131840275	1.1179436	-1		
6603	339.1644866644278	1.2634919	-1		
1763	339.1762437005122	0.48573473	-1		
17370	339.17784931507566	2.111901	-1		
20928	339.17794274068973	2.4272652	-1		
21996	339.17803647258256	2.5751321	-1		
43250	339.1914216662888	8.981221	-1		
40733	339.1937565415949	8.756649	-1		
3639	339.2006096079604	0.73030955	-1		
9289	339.2039951921993	1.5517116	-1		
24692	339.2463922624468	3.0641856	-1		
36869	339.2511665803572	8.231292	-1		
37133	339.2519220682291	8.530659	-1		
38743	339.26481774456323	8.617472	-1		
45134	339.28924878977	9.092213	-1	45134.0	Spectral Match to Monoelaidin from NIST14
49796	339.9039146927124	10.783353	-1		
12053	340.08226340175304	1.7425764	-1		
23063	340.08495319346025	2.765366	-1		
13570	340.10341652319977	1.8537123	413		
28317	340.11961763017297	3.9755037	-1		
1629	340.1237999532556	0.4789528	-1		
15111	340.1871898249763	1.9894631	-1		
14802	340.2123032333164	1.9500535	637		
17517	340.21287844439206	2.1355426	637		
19493	340.21306331691625	2.30818	-1		
22155	340.23307947439923	2.6114254	-1		
43531	340.28461059421943	8.980612	-1		
45637	340.2846362515006	9.138226	-1		
39500	340.3575562341632	8.687982	-1		
22668	341.14642759301387	2.6970205	-1		
23783	341.1465814986459	2.880652	-1		
1588	341.15686771416534	0.47839797	-1		
16285	341.1572899689825	2.0449302	-1		
19198	341.1576022582364	2.315137	-1		
19464	341.1938443680009	2.278355	-1		
24754	341.194930907761	3.047561	-1		
10467	341.1979926466413	1.636907	-1		
34077	341.2590109641293	6.7728353	170		
45652	341.3048844179137	9.157473	-1		
9994	341.6798575370993	1.6121701	-1		
32619	341.7672384790527	5.9438944	-1		
31472	341.76749023570767	5.4136505	-1		
49591	341.92354865724684	10.778877	-1		
5487	342.11846094737376	1.0010378	-1		
15048	342.1220441237537	1.9593633	171		
18215	342.1345774629887	2.207362	-1		
1524	342.13994219141216	0.4773293	-1	1524.0	Difructose anhydride III
15008	342.1449487111296	1.9533849	-1		
9959	342.1660421813941	1.6070135	167		
42277	342.1703319013577	8.913848	-1		
8510	342.1763730748712	1.5167266	-1		
7632	342.2026434561962	1.4521425	167		
13311	342.2036967356001	1.8590834	-1		
6601	342.21202285933543	1.2689924	-1		
10164	342.21209408521173	1.7023567	234		
11028	342.228751118352	1.6844087	234		
8547	342.2292458530528	1.5165247	234		
12962	342.239746965804	1.8203083	-1		
14588	342.2403210918326	1.9264302	171	14588.0	Spectral Match to Ile-Pro-Ile from NIST14
42081	342.26399964375776	8.822368	-1		
44255	342.2641279703532	9.054767	648		
38653	342.3731569439603	8.591312	-1		
13108	343.1365766655458	1.851994	-1		
10855	343.1398072500588	1.6585343	-1		
29416	343.1506617260818	4.499165	-1		
43214	343.15372060833016	8.983098	-1		
22493	343.1623719183977	2.6674998	-1		
18418	343.17311695737124	2.240017	-1		
3101	343.197954300411	0.667565	-1		
8403	343.1986093408254	1.5660683	294		
33366	343.2047775756521	6.3808928	-1		
43911	343.22915418454244	9.036637	-1		
41837	343.24792899786144	8.864863	648		
35374	343.2958284734207	7.5002294	-1		
665	343.31984609529667	0.3564139	-1		
26532	344.113173332012	3.4169426	-1		
25871	344.1132758329876	3.2860346	-1		
2820	344.1335504490225	0.6253447	-1		
21671	344.1508564612684	2.5570977	-1		
1907	344.15574134482864	0.47810227	-1		
20680	344.1602837882376	2.4350393	-1		
4932	344.1815779218067	0.9073982	-1		
9656	344.18255226757367	1.6417924	294		
4285	344.19444421429864	0.8081765	-1		
15990	344.19671944174826	2.0230563	-1		
15998	344.2074239736038	2.0581963	116		
9957	344.22811315851214	1.7567829	676	9957.0	Prostaglandin E2
17004	344.2441321621061	2.0959752	-1		
24601	344.2447868089905	3.0200644	-1		
40652	344.24494265391786	8.748767	-1		
15046	344.25611214737256	1.9587656	380		
34057	344.2676806927584	6.7625813	-1		
43417	344.27942461389244	9.035594	224		
41731	344.2795283497149	8.874643	224		
39435	344.2972473351049	8.674952	-1		
23104	345.04072114187574	2.7657788	-1		
1424	345.0790749368827	0.4779098	-1		
30415	345.10023403449105	4.9286685	-1		
14229	345.1314104569833	1.8869308	-1		
17797	345.1314819648582	2.1754975	-1		
15724	345.14360891114745	2.0021265	-1		
